time[ms],[Ca2+]_i[mM]
1.089535856004475676e+02,8.710002899169921875e-01
1.092535886522053801e+02,8.700126409530639648e-01
1.095535917039631926e+02,8.690249919891357422e-01
1.098535947557210051e+02,8.680374026298522949e-01
1.101535978074788176e+02,8.670497536659240723e-01
1.104536084886311613e+02,8.660621047019958496e-01
1.107469587083577238e+02,8.649954795837402344e-01
1.110291394944905363e+02,8.637963533401489258e-01
1.113113279100178801e+02,8.625972270965576172e-01
1.115935086961506926e+02,8.613981008529663086e-01
1.118756971116780363e+02,8.601989150047302246e-01
1.121578778978108488e+02,8.589997887611389160e-01
1.124400663133381926e+02,8.578006625175476074e-01
1.127222470994710051e+02,8.566014766693115234e-01
1.130044355149983488e+02,8.554023504257202148e-01
1.132779721971272551e+02,8.541213870048522949e-01
1.135416745897053801e+02,8.527474403381347656e-01
1.138053769822835051e+02,8.513734936714172363e-01
1.140690870042561613e+02,8.499995470046997070e-01
1.143327893968342863e+02,8.486256003379821777e-01
1.145964917894124113e+02,8.472516536712646484e-01
1.148601941819905363e+02,8.458777070045471191e-01
1.151239042039631926e+02,8.445037603378295898e-01
1.153876065965413176e+02,8.431297540664672852e-01
1.156444730516194426e+02,8.417020440101623535e-01
1.158903455491780363e+02,8.401878476142883301e-01
1.161362256761311613e+02,8.386736512184143066e-01
1.163821058030842863e+02,8.371594548225402832e-01
1.166279783006428801e+02,8.356452584266662598e-01
1.168738584275960051e+02,8.341310620307922363e-01
1.171197309251545988e+02,8.326168656349182129e-01
1.173656110521077238e+02,8.311026692390441895e-01
1.176114835496663176e+02,8.295884728431701660e-01
1.178562955613850676e+02,8.280670642852783203e-01
1.180858640428303801e+02,8.264427185058593750e-01
1.183154325242756926e+02,8.248183727264404297e-01
1.185450010057210051e+02,8.231940269470214844e-01
1.187745694871663176e+02,8.215696811676025391e-01
1.190041379686116301e+02,8.199453353881835938e-01
1.192337064500569426e+02,8.183209896087646484e-01
1.194632749315022551e+02,8.166966438293457031e-01
1.196928434129475676e+02,8.150722980499267578e-01
1.199224118943928801e+02,8.134479522705078125e-01
1.201450681443928801e+02,8.117824792861938477e-01
1.203603315110920988e+02,8.100730180740356445e-01
1.205755948777913176e+02,8.083636164665222168e-01
1.207908658738850676e+02,8.066541552543640137e-01
1.210061292405842863e+02,8.049447536468505859e-01
1.212214002366780363e+02,8.032353520393371582e-01
1.214366636033772551e+02,8.015258908271789551e-01
1.216519269700764738e+02,7.998164892196655273e-01
1.218671979661702238e+02,7.981070280075073242e-01
1.220824613328694426e+02,7.963976263999938965e-01
1.222901105638264738e+02,7.946473360061645508e-01
1.224932813401936613e+02,7.928732037544250488e-01
1.226964597459553801e+02,7.910990118980407715e-01
1.228996381517170988e+02,7.893248200416564941e-01
1.231028165574788176e+02,7.875506281852722168e-01
1.233059873338460051e+02,7.857764363288879395e-01
1.235091657396077238e+02,7.840023040771484375e-01
1.237123441453694426e+02,7.822281122207641602e-01
1.239155225511311613e+02,7.804539203643798828e-01
1.241186933274983488e+02,7.786797285079956055e-01
1.243168210740803801e+02,7.768807411193847656e-01
1.245101575608967863e+02,7.750582098960876465e-01
1.247034940477131926e+02,7.732356786727905273e-01
1.248968305345295988e+02,7.714130878448486328e-01
1.250901746507405363e+02,7.695905566215515137e-01
1.252835111375569426e+02,7.677680253982543945e-01
1.254768476243733488e+02,7.659454941749572754e-01
1.256701841111897551e+02,7.641229629516601562e-01
1.258635205980061613e+02,7.623004317283630371e-01
1.260568570848225676e+02,7.604779005050659180e-01
1.262490186448811613e+02,7.586499452590942383e-01
1.264347257371663176e+02,7.567923665046691895e-01
1.266204328294514738e+02,7.549347877502441406e-01
1.268061399217366301e+02,7.530771493911743164e-01
1.269918393846272551e+02,7.512195706367492676e-01
1.271775464769124113e+02,7.493619918823242188e-01
1.273632535691975676e+02,7.475044131278991699e-01
1.275489606614827238e+02,7.456468343734741211e-01
1.277346601243733488e+02,7.437892556190490723e-01
1.279203672166585051e+02,7.419316172599792480e-01
1.281060743089436755e+02,7.400740385055541992e-01
1.282885694261311755e+02,7.382024526596069336e-01
1.284687680955647693e+02,7.363208532333374023e-01
1.286489667649983630e+02,7.344392538070678711e-01
1.288291654344319568e+02,7.325576543807983398e-01
1.290093641038655505e+02,7.306759953498840332e-01
1.291895627732991443e+02,7.287943959236145020e-01
1.293697614427327380e+02,7.269127964973449707e-01
1.295499601121663318e+02,7.250311970710754395e-01
1.297301587815999255e+02,7.231495380401611328e-01
1.299103574510335193e+02,7.212679386138916016e-01
1.300905561204671130e+02,7.193863391876220703e-01
1.302678632493733630e+02,7.174925208091735840e-01
1.304445981736897693e+02,7.155963182449340820e-01
1.306213330980061755e+02,7.137001156806945801e-01
1.307980680223225818e+02,7.118039131164550781e-01
1.309748029466389880e+02,7.099077105522155762e-01
1.311515378709553943e+02,7.080115079879760742e-01
1.313282727952718005e+02,7.061153054237365723e-01
1.315050077195882068e+02,7.042191028594970703e-01
1.316817426439046130e+02,7.023229002952575684e-01
1.318584775682210193e+02,7.004266977310180664e-01
1.320352124925374255e+02,6.985304355621337891e-01
1.322105207200764880e+02,6.966283321380615234e-01
1.323857602830647693e+02,6.947259902954101562e-01
1.325609998460530505e+02,6.928235888481140137e-01
1.327362470384358630e+02,6.909212470054626465e-01
1.329114866014241443e+02,6.890188455581665039e-01
1.330867261644124255e+02,6.871165037155151367e-01
1.332619733567952380e+02,6.852141022682189941e-01
1.334372129197835193e+02,6.833117604255676270e-01
1.336124601121663318e+02,6.814093589782714844e-01
1.337876920457600818e+02,6.795070171356201172e-01
1.339629392381428943e+02,6.776046156883239746e-01
1.341386136766194568e+02,6.757040619850158691e-01
1.343142881150960193e+02,6.738034486770629883e-01
1.344899625535725818e+02,6.719028949737548828e-01
1.346656369920491443e+02,6.700022816658020020e-01
1.348413266893147693e+02,6.681017279624938965e-01
1.350170011277913318e+02,6.662011146545410156e-01
1.351926755662678943e+02,6.643005609512329102e-01
1.353683500047444568e+02,6.623999476432800293e-01
1.355440244432210193e+02,6.604993939399719238e-01
1.357197141404866443e+02,6.585987806320190430e-01
1.358953885789632068e+02,6.566982269287109375e-01
1.360733518357991443e+02,6.548071503639221191e-01
1.362513761277913318e+02,6.529163122177124023e-01
1.364293851609944568e+02,6.510254740715026855e-01
1.366074094529866443e+02,6.491346359252929688e-01
1.367854184861897693e+02,6.472437381744384766e-01
1.369634427781819568e+02,6.453529000282287598e-01
1.371414518113850818e+02,6.434620618820190430e-01
1.373194761033772693e+02,6.415712237358093262e-01
1.374974851365803943e+02,6.396803259849548340e-01
1.376755094285725818e+02,6.377894878387451172e-01
1.378535184617757068e+02,6.358986496925354004e-01
1.380356778856038318e+02,6.340254545211791992e-01
1.382179441209553943e+02,6.321527361869812012e-01
1.384001950975178943e+02,6.302799582481384277e-01
1.385824613328694568e+02,6.284072399139404297e-01
1.387647275682210193e+02,6.265345215797424316e-01
1.389469785447835193e+02,6.246617436408996582e-01
1.391292447801350818e+02,6.227890253067016602e-01
1.393115110154866443e+02,6.209163069725036621e-01
1.394937619920491443e+02,6.190435886383056641e-01
1.396760282274007068e+02,6.171708106994628906e-01
1.398584012742757068e+02,6.152985692024230957e-01
1.400468320604085193e+02,6.134532690048217773e-01
1.402352475877522693e+02,6.116079092025756836e-01
1.404236783738850818e+02,6.097626090049743652e-01
1.406121091600178943e+02,6.079173088073730469e-01
1.408005399461507068e+02,6.060719490051269531e-01
1.409889707322835193e+02,6.042266488075256348e-01
1.411773862596272693e+02,6.023812890052795410e-01
1.413658170457600818e+02,6.005359888076782227e-01
1.415542478318928943e+02,5.986906886100769043e-01
1.417426786180257068e+02,5.968453288078308105e-01
1.419323148484944568e+02,5.950056910514831543e-01
1.421288938279866443e+02,5.931986570358276367e-01
1.423254575486897693e+02,5.913916230201721191e-01
1.425220365281819568e+02,5.895845890045166016e-01
1.427186155076741443e+02,5.877775549888610840e-01
1.429151792283772693e+02,5.859705209732055664e-01
1.431117582078694568e+02,5.841634869575500488e-01
1.433083371873616443e+02,5.823563933372497559e-01
1.435049009080647693e+02,5.805493593215942383e-01
1.437014798875569568e+02,5.787423253059387207e-01
1.438980588670491443e+02,5.769352912902832031e-01
1.440946225877522693e+02,5.751282572746276855e-01
1.442912015672444568e+02,5.733212232589721680e-01
1.444877805467366443e+02,5.715141892433166504e-01
1.446843442674397693e+02,5.697071552276611328e-01
1.448809232469319568e+02,5.679001212120056152e-01
1.450774869676350818e+02,5.660930871963500977e-01
1.452740659471272693e+02,5.642860531806945801e-01
1.454706449266194568e+02,5.624789595603942871e-01
1.456672086473225818e+02,5.606719255447387695e-01
1.458647336717366443e+02,5.588696599006652832e-01
1.460710477586507068e+02,5.571116805076599121e-01
1.462773618455647693e+02,5.553537607192993164e-01
1.464836759324788318e+02,5.535957813262939453e-01
1.466899900193928943e+02,5.518378019332885742e-01
1.468963041063069568e+02,5.500798225402832031e-01
1.471026181932210193e+02,5.483218431472778320e-01
1.473089170213460193e+02,5.465639233589172363e-01
1.475152311082600818e+02,5.448059439659118652e-01
1.477215451951741443e+02,5.430479645729064941e-01
1.479278592820882068e+02,5.412899851799011230e-01
1.481341733690022693e+02,5.395320057868957520e-01
1.483404874559163318e+02,5.377740859985351562e-01
1.485468015428303943e+02,5.360161066055297852e-01
1.487531156297444568e+02,5.342581272125244141e-01
1.489594297166585193e+02,5.325001478195190430e-01
1.491657438035725818e+02,5.307421684265136719e-01
1.493720578904866443e+02,5.289842486381530762e-01
1.495783567186116443e+02,5.272262692451477051e-01
1.497921323533772693e+02,5.255090594291687012e-01
1.500093412156819568e+02,5.238106250762939453e-01
1.502265500779866443e+02,5.221121907234191895e-01
1.504437589402913318e+02,5.204136967658996582e-01
1.506609678025960193e+02,5.187152624130249023e-01
1.508781766649007068e+02,5.170168280601501465e-01
1.510953855272053943e+02,5.153183937072753906e-01
1.513125943895100818e+02,5.136199593544006348e-01
1.515298032518147693e+02,5.119215250015258789e-01
1.517470121141194568e+02,5.102230906486511230e-01
1.519642209764241443e+02,5.085246562957763672e-01
1.521814298387288318e+02,5.068262219429016113e-01
1.523986387010335193e+02,5.051277875900268555e-01
1.526158475633382068e+02,5.034293532371520996e-01
1.528330564256428943e+02,5.017309188842773438e-01
1.530502652879475818e+02,5.000324845314025879e-01
1.532674741502522693e+02,4.983340203762054443e-01
1.534932584520100818e+02,4.966868758201599121e-01
1.537223691697835193e+02,4.950596690177917480e-01
1.539514798875569568e+02,4.934324622154235840e-01
1.541806058641194568e+02,4.918052256107330322e-01
1.544097165818928943e+02,4.901780188083648682e-01
1.546388272996663318e+02,4.885507822036743164e-01
1.548679380174397693e+02,4.869235754013061523e-01
1.550970487352132068e+02,4.852963685989379883e-01
1.553261594529866443e+02,4.836691319942474365e-01
1.555552701707600818e+02,4.820419251918792725e-01
1.557843808885335193e+02,4.804147183895111084e-01
1.560134916063069568e+02,4.787874817848205566e-01
1.562426023240803943e+02,4.771602749824523926e-01
1.564717130418538318e+02,4.755330681800842285e-01
1.567008237596272693e+02,4.739058315753936768e-01
1.569300565477132068e+02,4.722793698310852051e-01
1.571717862840413318e+02,4.707356989383697510e-01
1.574135160203694568e+02,4.691920280456542969e-01
1.576552457566975818e+02,4.676483571529388428e-01
1.578969754930257068e+02,4.661046862602233887e-01
1.581387052293538318e+02,4.645610153675079346e-01
1.583804349656819568e+02,4.630173444747924805e-01
1.586221647020100818e+02,4.614736735820770264e-01
1.588638944383382068e+02,4.599300026893615723e-01
1.591056394334553943e+02,4.583863317966461182e-01
1.593473691697835193e+02,4.568426609039306641e-01
1.595890989061116443e+02,4.552989900112152100e-01
1.598308286424397693e+02,4.537553191184997559e-01
1.600725583787678943e+02,4.522116482257843018e-01
1.603142881150960193e+02,4.506679773330688477e-01
1.605605344529866443e+02,4.491577446460723877e-01
1.608151731248616443e+02,4.477094709873199463e-01
1.610697965379475818e+02,4.462611973285675049e-01
1.613244199510335193e+02,4.448128938674926758e-01
1.615790433641194568e+02,4.433646202087402344e-01
1.618336820359944568e+02,4.419163465499877930e-01
1.620883054490803943e+02,4.404680728912353516e-01
1.623429288621663318e+02,4.390197694301605225e-01
1.625975522752522693e+02,4.375714957714080811e-01
1.628521909471272693e+02,4.361232221126556396e-01
1.631068143602132068e+02,4.346749484539031982e-01
1.633614377732991443e+02,4.332266449928283691e-01
1.636160611863850818e+02,4.317783713340759277e-01
1.638706998582600818e+02,4.303300976753234863e-01
1.641321592088460193e+02,4.289388060569763184e-01
1.643994016404866443e+02,4.275956749916076660e-01
1.646666440721272693e+02,4.262525439262390137e-01
1.649338865037678943e+02,4.249094128608703613e-01
1.652011289354085193e+02,4.235662817955017090e-01
1.654683713670491443e+02,4.222231507301330566e-01
1.657356137986897693e+02,4.208800196647644043e-01
1.660028562303303943e+02,4.195368885993957520e-01
1.662700986619710193e+02,4.181937575340270996e-01
1.665373410936116443e+02,4.168506264686584473e-01
1.668045835252522693e+02,4.155074954032897949e-01
1.670718259568928943e+02,4.141643643379211426e-01
1.673390683885335193e+02,4.128212332725524902e-01
1.676107663865803943e+02,4.115202724933624268e-01
1.678897580857991443e+02,4.102882444858551025e-01
1.681687497850178943e+02,4.090562164783477783e-01
1.684477262254475818e+02,4.078241884708404541e-01
1.687267179246663318e+02,4.065921604633331299e-01
1.690057096238850818e+02,4.053601324558258057e-01
1.692847013231038318e+02,4.041281044483184814e-01
1.695636930223225818e+02,4.028960466384887695e-01
1.698426847215413318e+02,4.016640186309814453e-01
1.701216611619710193e+02,4.004319906234741211e-01
1.704006528611897693e+02,3.991999626159667969e-01
1.706796445604085193e+02,3.979679346084594727e-01
1.709586362596272693e+02,3.967359066009521484e-01
1.712444944139241443e+02,3.955779373645782471e-01
1.715338620897053943e+02,3.944576382637023926e-01
1.718232297654866443e+02,3.933373093605041504e-01
1.721125821824788318e+02,3.922170102596282959e-01
1.724019498582600818e+02,3.910967111587524414e-01
1.726913022752522693e+02,3.899764120578765869e-01
1.729806699510335193e+02,3.888560831546783447e-01
1.732700223680257068e+02,3.877357840538024902e-01
1.735593900438069568e+02,3.866154849529266357e-01
1.738487424607991443e+02,3.854951560497283936e-01
1.741381101365803943e+02,3.843748569488525391e-01
1.744274625535725818e+02,3.832545578479766846e-01
1.747185392137288318e+02,3.821552097797393799e-01
1.750165586229085193e+02,3.811412453651428223e-01
1.753145932908772693e+02,3.801272511482238770e-01
1.756126127000569568e+02,3.791132569313049316e-01
1.759106473680257068e+02,3.780992627143859863e-01
1.762086667772053943e+02,3.770852684974670410e-01
1.765066861863850818e+02,3.760712742805480957e-01
1.768047208543538318e+02,3.750572800636291504e-01
1.771027402635335193e+02,3.740432858467102051e-01
1.774007596727132068e+02,3.730292916297912598e-01
1.776987943406819568e+02,3.720152974128723145e-01
1.779968137498616443e+02,3.710013031959533691e-01
1.782948331590413318e+02,3.699873089790344238e-01
1.785983304734944568e+02,3.690494000911712646e-01
1.789032010789632068e+02,3.681306242942810059e-01
1.792080716844319568e+02,3.672118782997131348e-01
1.795129575486897693e+02,3.662931323051452637e-01
1.798178281541585193e+02,3.653743565082550049e-01
1.801226987596272693e+02,3.644556105136871338e-01
1.804275693650960193e+02,3.635368645191192627e-01
1.807324399705647693e+02,3.626181185245513916e-01
1.810373105760335193e+02,3.616993427276611328e-01
1.813421811815022693e+02,3.607805967330932617e-01
1.816470670457600818e+02,3.598618507385253906e-01
1.819519376512288318e+02,3.589430749416351318e-01
1.822583188768147693e+02,3.580478429794311523e-01
1.825683011766194568e+02,3.572087883949279785e-01
1.828782834764241443e+02,3.563697636127471924e-01
1.831882657762288318e+02,3.555307388305664062e-01
1.834982480760335193e+02,3.546916842460632324e-01
1.838082303758382068e+02,3.538526594638824463e-01
1.841182126756428943e+02,3.530136346817016602e-01
1.844281949754475818e+02,3.521745800971984863e-01
1.847381925340413318e+02,3.513355553150177002e-01
1.850481748338460193e+02,3.504965305328369141e-01
1.853581571336507068e+02,3.496574759483337402e-01
1.856681394334553943e+02,3.488184511661529541e-01
1.859781217332600818e+02,3.479794263839721680e-01
1.862899961229085193e+02,3.471728265285491943e-01
1.866035642381428943e+02,3.463953733444213867e-01
1.869171170945882068e+02,3.456179201602935791e-01
1.872306852098225818e+02,3.448404371738433838e-01
1.875442533250569568e+02,3.440629839897155762e-01
1.878578214402913318e+02,3.432855308055877686e-01
1.881713742967366443e+02,3.425080776214599609e-01
1.884849424119710193e+02,3.417305946350097656e-01
1.887985105272053943e+02,3.409531414508819580e-01
1.891120786424397693e+02,3.401756882667541504e-01
1.894256467576741443e+02,3.393982052803039551e-01
1.897391996141194568e+02,3.386207520961761475e-01
1.900527677293538318e+02,3.378432989120483398e-01
1.903671293016194568e+02,3.370806276798248291e-01
1.906829862352132068e+02,3.363457024097442627e-01
1.909988431688069568e+02,3.356107771396636963e-01
1.913147001024007068e+02,3.348758518695831299e-01
1.916305570359944568e+02,3.341409265995025635e-01
1.919464139695882068e+02,3.334060013294219971e-01
1.922622709031819568e+02,3.326710760593414307e-01
1.925781278367757068e+02,3.319361507892608643e-01
1.928939847703694568e+02,3.312012255191802979e-01
1.932098417039632068e+02,3.304663002490997314e-01
1.935256986375569568e+02,3.297313749790191650e-01
1.938415555711507068e+02,3.289964497089385986e-01
1.941574125047444568e+02,3.282615542411804199e-01
1.944732694383382068e+02,3.275266289710998535e-01
1.947898893113850818e+02,3.268066644668579102e-01
1.951069822068928943e+02,3.260958492755889893e-01
1.954240751024007068e+02,3.253850638866424561e-01
1.957411679979085193e+02,3.246742784976959229e-01
1.960582608934163318e+02,3.239634931087493896e-01
1.963753537889241443e+02,3.232526779174804688e-01
1.966924466844319568e+02,3.225418925285339355e-01
1.970095395799397693e+02,3.218311071395874023e-01
1.973266324754475818e+02,3.211202919483184814e-01
1.976437253709553943e+02,3.204095065593719482e-01
1.979608182664632068e+02,3.196987211704254150e-01
1.982779111619710193e+02,3.189879357814788818e-01
1.985950040574788318e+02,3.182771205902099609e-01
1.989120969529866443e+02,3.175663352012634277e-01
1.992292814012288318e+02,3.168571293354034424e-01
1.995467405076741443e+02,3.161537349224090576e-01
1.998641996141194568e+02,3.154503107070922852e-01
2.001816587205647693e+02,3.147469162940979004e-01
2.004991178270100818e+02,3.140435218811035156e-01
2.008165921922444568e+02,3.133401274681091309e-01
2.011340512986897693e+02,3.126367330551147461e-01
2.014515104051350818e+02,3.119333386421203613e-01
2.017689695115803943e+02,3.112299442291259766e-01
2.020864438768147693e+02,3.105265498161315918e-01
2.024039029832600818e+02,3.098231256008148193e-01
2.027213620897053943e+02,3.091197311878204346e-01
2.030388211961507068e+02,3.084163367748260498e-01
2.033562955613850818e+02,3.077129423618316650e-01
2.036737546678303943e+02,3.070095479488372803e-01
2.039912137742757068e+02,3.063061535358428955e-01
