time[ms],voltage[mV]
1.047223129136552302e+02,-2.768799304962158203e+00
1.049283599717606990e+02,-2.984336614608764648e+00
1.051344070298661677e+02,-3.199873924255371094e+00
1.053404540879716365e+02,-3.415411710739135742e+00
1.055465011460771052e+02,-3.630951642990112305e+00
1.057525482041825740e+02,-3.846491575241088867e+00
1.059585952622880427e+02,-4.062031745910644531e+00
1.061646423203935115e+02,-4.277571678161621094e+00
1.063706817491044490e+02,-4.493111610412597656e+00
1.065767288072099177e+02,-4.708651542663574219e+00
1.067827758653153865e+02,-4.924191474914550781e+00
1.069887618882646052e+02,-5.139781951904296875e+00
1.071947250230302302e+02,-5.355387210845947266e+00
1.074006957871903865e+02,-5.570992469787597656e+00
1.076066665513505427e+02,-5.786597251892089844e+00
1.078126296861161677e+02,-6.002202510833740234e+00
1.080186004502763240e+02,-6.217807769775390625e+00
1.082245635850419490e+02,-6.433412551879882812e+00
1.084304656846513240e+02,-6.649075031280517578e+00
1.086362762315263240e+02,-6.864809513092041016e+00
1.088420867784013240e+02,-7.080543994903564453e+00
1.090478973252763240e+02,-7.296278476715087891e+00
1.092537155015458552e+02,-7.512012958526611328e+00
1.094595260484208552e+02,-7.727747440338134766e+00
1.096653365952958552e+02,-7.943481922149658203e+00
1.098711166245927302e+02,-8.159239768981933594e+00
1.100766982896317927e+02,-8.375166893005371094e+00
1.102822799546708552e+02,-8.591093063354492188e+00
1.104878616197099177e+02,-8.807020187377929688e+00
1.106934432847489802e+02,-9.022947311401367188e+00
1.108990249497880427e+02,-9.238874435424804688e+00
1.111046066148271052e+02,-9.454800605773925781e+00
1.113101882798661677e+02,-9.670727729797363281e+00
1.115102081162919490e+02,-9.891136169433593750e+00
1.117089385850419490e+02,-1.011258792877197266e+01
1.119076690537919490e+02,-1.033403968811035156e+01
1.121063918931474177e+02,-1.055549144744873047e+01
1.123051223618974177e+02,-1.077694225311279297e+01
1.125038528306474177e+02,-1.099839401245117188e+01
1.127025832993974177e+02,-1.121984577178955078e+01
1.129011154038896052e+02,-1.144144439697265625e+01
1.130866546494950740e+02,-1.167266273498535156e+01
1.132721938951005427e+02,-1.190388107299804688e+01
1.134577255113114802e+02,-1.213510036468505859e+01
1.136432647569169490e+02,-1.236631870269775391e+01
1.138288040025224177e+02,-1.259753799438476562e+01
1.140143432481278865e+02,-1.282875633239746094e+01
1.141998824937333552e+02,-1.305997467041015625e+01
1.143826522691239802e+02,-1.329303455352783203e+01
1.145556869370927302e+02,-1.353256320953369141e+01
1.147287139756669490e+02,-1.377209186553955078e+01
1.149017486436356990e+02,-1.401162052154541016e+01
1.150747756822099177e+02,-1.425114917755126953e+01
1.152478103501786677e+02,-1.449067783355712891e+01
1.154208450181474177e+02,-1.473020648956298828e+01
1.155938720567216365e+02,-1.496973514556884766e+01
1.157623061997880427e+02,-1.521202373504638672e+01
1.159237823350419490e+02,-1.545849227905273438e+01
1.160852508409013240e+02,-1.570496082305908203e+01
1.162467269761552302e+02,-1.595142936706542969e+01
1.164081954820146052e+02,-1.619789886474609375e+01
1.165696716172685115e+02,-1.644436645507812500e+01
1.167311477525224177e+02,-1.669083595275878906e+01
1.168926162583817927e+02,-1.693730354309082031e+01
1.170487212998856990e+02,-1.718670845031738281e+01
1.171997756822099177e+02,-1.743887138366699219e+01
1.173508376939286677e+02,-1.769103240966796875e+01
1.175018997056474177e+02,-1.794319534301757812e+01
1.176529540879716365e+02,-1.819535636901855469e+01
1.178040160996903865e+02,-1.844751739501953125e+01
1.179550781114091365e+02,-1.869968032836914062e+01
1.181061324937333552e+02,-1.895184135437011719e+01
1.182521362168778865e+02,-1.920654296875000000e+01
1.183940658433427302e+02,-1.946328926086425781e+01
1.185359954698075740e+02,-1.972003746032714844e+01
1.186779174668778865e+02,-1.997678565979003906e+01
1.188198470933427302e+02,-2.023353385925292969e+01
1.189617767198075740e+02,-2.049028205871582031e+01
1.191036987168778865e+02,-2.074703025817871094e+01
1.192456283433427302e+02,-2.100377655029296875e+01
1.193837203843583552e+02,-2.126231002807617188e+01
1.195178756577958552e+02,-2.152267646789550781e+01
1.196520385606278865e+02,-2.178304481506347656e+01
1.197861938340653865e+02,-2.204341125488281250e+01
1.199203491075028865e+02,-2.230377769470214844e+01
1.200545043809403865e+02,-2.256414413452148438e+01
1.201886596543778865e+02,-2.282451057434082031e+01
1.203228149278153865e+02,-2.308487892150878906e+01
1.204549255235185115e+02,-2.334613990783691406e+01
1.205827102525224177e+02,-2.360928726196289062e+01
1.207104873521317927e+02,-2.387243652343750000e+01
1.208382720811356990e+02,-2.413558578491210938e+01
1.209660568101396052e+02,-2.439873504638671875e+01
1.210938339097489802e+02,-2.466188240051269531e+01
1.212216186387528865e+02,-2.492503166198730469e+01
1.213494033677567927e+02,-2.518818092346191406e+01
1.214770431382646052e+02,-2.545138740539550781e+01
1.215998535020341365e+02,-2.571659278869628906e+01
1.217226638658036677e+02,-2.598180007934570312e+01
1.218454666001786677e+02,-2.624700546264648438e+01
1.219682769639481990e+02,-2.651221275329589844e+01
1.220910873277177302e+02,-2.677742004394531250e+01
1.222138976914872615e+02,-2.704262542724609375e+01
1.223367004258622615e+02,-2.730783271789550781e+01
1.224595107896317927e+02,-2.757303810119628906e+01
1.225801391465653865e+02,-2.783910942077636719e+01
1.226993560655106990e+02,-2.810574340820312500e+01
1.228185653550614802e+02,-2.837237739562988281e+01
1.229377822740067927e+02,-2.863901138305664062e+01
1.230569915635575740e+02,-2.890564346313476562e+01
1.231762084825028865e+02,-2.917227745056152344e+01
1.232954177720536677e+02,-2.943891143798828125e+01
1.234146346909989802e+02,-2.970554542541503906e+01
1.235337371690263240e+02,-2.997222137451171875e+01
1.236506957871903865e+02,-3.023972511291503906e+01
1.237676544053544490e+02,-3.050722694396972656e+01
1.238846130235185115e+02,-3.077473068237304688e+01
1.240015792710771052e+02,-3.104223251342773438e+01
1.241185378892411677e+02,-3.130973625183105469e+01
1.242354965074052302e+02,-3.157723808288574219e+01
1.243524551255692927e+02,-3.184474182128906250e+01
1.244694137437333552e+02,-3.211224365234375000e+01
1.245860366685380427e+02,-3.237987518310546875e+01
1.247020339829911677e+02,-3.264774322509765625e+01
1.248180312974442927e+02,-3.291561126708984375e+01
1.249340286118974177e+02,-3.318347930908203125e+01
1.250500335557450740e+02,-3.345134353637695312e+01
1.251660308701981990e+02,-3.371921157836914062e+01
1.252820281846513240e+02,-3.398707962036132812e+01
1.253980331284989802e+02,-3.425494766235351562e+01
1.255140304429521052e+02,-3.452281188964843750e+01
1.256301727159013240e+02,-3.479062652587890625e+01
1.257464523179521052e+02,-3.505838775634765625e+01
1.258627319200028865e+02,-3.532614898681640625e+01
1.259790115220536677e+02,-3.559391021728515625e+01
1.260952911241044490e+02,-3.586167144775390625e+01
1.262115630967606990e+02,-3.612943649291992188e+01
1.263278426988114802e+02,-3.639719772338867188e+01
1.264441223008622615e+02,-3.666495895385742188e+01
1.265604019029130427e+02,-3.693272018432617188e+01
1.266774673326005427e+02,-3.720018005371093750e+01
1.267952041490067927e+02,-3.746738815307617188e+01
1.269129409654130427e+02,-3.773459243774414062e+01
1.270306777818192927e+02,-3.800179672241210938e+01
1.271484069688310115e+02,-3.826900482177734375e+01
1.272661437852372615e+02,-3.853620910644531250e+01
1.273838806016435115e+02,-3.880341339111328125e+01
1.275016174180497615e+02,-3.907062149047851562e+01
1.276193542344560115e+02,-3.933782577514648438e+01
1.277381591660966365e+02,-3.960461807250976562e+01
1.278584594590653865e+02,-3.987082290649414062e+01
1.279787673814286677e+02,-4.013702774047851562e+01
1.280990753037919490e+02,-4.040323257446289062e+01
1.282193832261552302e+02,-4.066943740844726562e+01
1.283396911485185115e+02,-4.093564224243164062e+01
1.284599990708817927e+02,-4.120184707641601562e+01
1.285802993638505427e+02,-4.146805191040039062e+01
1.287006072862138240e+02,-4.173425674438476562e+01
1.288214263780106990e+02,-4.200025558471679688e+01
1.289453506333817927e+02,-4.226500701904296875e+01
1.290692825181474177e+02,-4.252976226806640625e+01
1.291932067735185115e+02,-4.279451370239257812e+01
1.293171310288896052e+02,-4.305926513671875000e+01
1.294410629136552302e+02,-4.332401657104492188e+01
1.295649871690263240e+02,-4.358876800537109375e+01
1.296889190537919490e+02,-4.385352325439453125e+01
1.298128433091630427e+02,-4.411827468872070312e+01
1.299367675645341365e+02,-4.438302612304687500e+01
1.300693588120927302e+02,-4.464403152465820312e+01
1.302054366929521052e+02,-4.490352630615234375e+01
1.303415069444169490e+02,-4.516302490234375000e+01
1.304775771958817927e+02,-4.542252349853515625e+01
1.306136550767411677e+02,-4.568202209472656250e+01
1.307497253282060115e+02,-4.594152069091796875e+01
1.308857955796708552e+02,-4.620101547241210938e+01
1.310218734605302302e+02,-4.646051406860351562e+01
1.311579437119950740e+02,-4.672001266479492188e+01
1.312940139634599177e+02,-4.697951126098632812e+01
1.314300918443192927e+02,-4.723900985717773438e+01
1.315661620957841365e+02,-4.749850845336914062e+01
1.317022323472489802e+02,-4.775800323486328125e+01
1.318383102281083552e+02,-4.801750183105468750e+01
1.319760207993974177e+02,-4.827616119384765625e+01
1.321363220078935115e+02,-4.852330017089843750e+01
1.322966155869950740e+02,-4.877043533325195312e+01
1.324569167954911677e+02,-4.901757431030273438e+01
1.326172103745927302e+02,-4.926470947265625000e+01
1.327775115830888240e+02,-4.951184844970703125e+01
1.329378051621903865e+02,-4.975898361206054688e+01
1.330980987412919490e+02,-5.000612258911132812e+01
1.332583999497880427e+02,-5.025325775146484375e+01
1.334186935288896052e+02,-5.050039672851562500e+01
1.335789947373856990e+02,-5.074753189086914062e+01
1.337392883164872615e+02,-5.099467086791992188e+01
1.338995895249833552e+02,-5.124180603027343750e+01
1.340598831040849177e+02,-5.148894500732421875e+01
1.342473602159013240e+02,-5.171862030029296875e+01
1.344371642930497615e+02,-5.194680023193359375e+01
1.346269683701981990e+02,-5.217497634887695312e+01
1.348167724473466365e+02,-5.240315628051757812e+01
1.350065688951005427e+02,-5.263133621215820312e+01
1.351963729722489802e+02,-5.285951614379882812e+01
1.353861770493974177e+02,-5.308769607543945312e+01
1.355759811265458552e+02,-5.331587219238281250e+01
1.357657852036942927e+02,-5.354405212402343750e+01
1.359555892808427302e+02,-5.377223205566406250e+01
1.361453933579911677e+02,-5.400041198730468750e+01
1.363351974351396052e+02,-5.422859191894531250e+01
1.365553512437333552e+02,-5.443135833740234375e+01
1.367775649888505427e+02,-5.463240051269531250e+01
1.369997787339677302e+02,-5.483344650268554688e+01
1.372219924790849177e+02,-5.503448867797851562e+01
1.374441909654130427e+02,-5.523553085327148438e+01
1.376664047105302302e+02,-5.543657302856445312e+01
1.378886184556474177e+02,-5.563761520385742188e+01
1.381108322007646052e+02,-5.583866119384765625e+01
1.383330459458817927e+02,-5.603970336914062500e+01
1.385552596909989802e+02,-5.624074554443359375e+01
1.387774734361161677e+02,-5.644178771972656250e+01
1.390215835435380427e+02,-5.661810302734375000e+01
1.392746963365067927e+02,-5.678424835205078125e+01
1.395278091294755427e+02,-5.695039367675781250e+01
1.397809371812333552e+02,-5.711654281616210938e+01
1.400340499742021052e+02,-5.728268814086914062e+01
1.402871627671708552e+02,-5.744883346557617188e+01
1.405402755601396052e+02,-5.761498260498046875e+01
1.407933883531083552e+02,-5.778112792968750000e+01
1.410465164048661677e+02,-5.794727325439453125e+01
1.412996291978349177e+02,-5.811342239379882812e+01
1.415527419908036677e+02,-5.827956771850585938e+01
1.418250198228349177e+02,-5.841542816162109375e+01
1.421029281480302302e+02,-5.854240036010742188e+01
1.423808364732255427e+02,-5.866937637329101562e+01
1.426587447984208552e+02,-5.879634857177734375e+01
1.429366531236161677e+02,-5.892332458496093750e+01
1.432145461900224177e+02,-5.905029678344726562e+01
1.434924545152177302e+02,-5.917726898193359375e+01
1.437703628404130427e+02,-5.930424499511718750e+01
1.440482711656083552e+02,-5.943121719360351562e+01
1.443261794908036677e+02,-5.955818939208984375e+01
1.446040725572099177e+02,-5.968516540527343750e+01
1.448925552232255427e+02,-5.978767395019531250e+01
1.451869735581864802e+02,-5.987645721435546875e+01
1.454813766343583552e+02,-5.996524429321289062e+01
1.457757797105302302e+02,-6.005402755737304688e+01
1.460701980454911677e+02,-6.014281463623046875e+01
1.463646011216630427e+02,-6.023159790039062500e+01
1.466590194566239802e+02,-6.032038497924804688e+01
1.469534225327958552e+02,-6.040916824340820312e+01
1.472478408677567927e+02,-6.049795532226562500e+01
1.475422439439286677e+02,-6.058673858642578125e+01
1.478366622788896052e+02,-6.067552566528320312e+01
1.481310653550614802e+02,-6.076430892944335938e+01
1.484332046372880427e+02,-6.082520675659179688e+01
1.487367629868974177e+02,-6.088102340698242188e+01
1.490403060777177302e+02,-6.093684005737304688e+01
1.493438644273271052e+02,-6.099265670776367188e+01
1.496474075181474177e+02,-6.104847335815429688e+01
1.499509506089677302e+02,-6.110429000854492188e+01
1.502545089585771052e+02,-6.116010665893554688e+01
1.505580520493974177e+02,-6.121592712402343750e+01
1.508616103990067927e+02,-6.127174377441406250e+01
1.511651534898271052e+02,-6.132756042480468750e+01
1.514687118394364802e+02,-6.138337707519531250e+01
1.517722549302567927e+02,-6.143919372558593750e+01
1.520757980210771052e+02,-6.149501037597656250e+01
1.523834609849442927e+02,-6.152524185180664062e+01
1.526911849839677302e+02,-6.155508422851562500e+01
1.529989089829911677e+02,-6.158492279052734375e+01
1.533066329820146052e+02,-6.161476516723632812e+01
1.536143569810380427e+02,-6.164460372924804688e+01
1.539220809800614802e+02,-6.167444610595703125e+01
1.542298049790849177e+02,-6.170428466796875000e+01
1.545375289781083552e+02,-6.173412704467773438e+01
1.548452529771317927e+02,-6.176396560668945312e+01
1.551529769761552302e+02,-6.179380416870117188e+01
1.554606857163896052e+02,-6.182364654541015625e+01
1.557684097154130427e+02,-6.185348510742187500e+01
1.560761337144364802e+02,-6.188332748413085938e+01
1.563838577134599177e+02,-6.191316604614257812e+01
1.566926345689286677e+02,-6.192913818359375000e+01
1.570017928941239802e+02,-6.193983078002929688e+01
1.573109664781083552e+02,-6.195052337646484375e+01
1.576201248033036677e+02,-6.196121597290039062e+01
1.579292831284989802e+02,-6.197190475463867188e+01
1.582384567124833552e+02,-6.198259735107421875e+01
1.585476150376786677e+02,-6.199328994750976562e+01
1.588567886216630427e+02,-6.200398254394531250e+01
1.591659469468583552e+02,-6.201467514038085938e+01
1.594751205308427302e+02,-6.202536773681640625e+01
1.597842788560380427e+02,-6.203606033325195312e+01
1.600934524400224177e+02,-6.204675292968750000e+01
1.604026107652177302e+02,-6.205744552612304688e+01
1.607117690904130427e+02,-6.206813812255859375e+01
1.610209426743974177e+02,-6.207883071899414062e+01
1.613301009995927302e+02,-6.208952331542968750e+01
1.616394271714677302e+02,-6.208959960937500000e+01
1.619487991197099177e+02,-6.208690643310546875e+01
1.622581558091630427e+02,-6.208421325683593750e+01
1.625675124986161677e+02,-6.208152008056640625e+01
1.628768844468583552e+02,-6.207882690429687500e+01
1.631862411363114802e+02,-6.207613372802734375e+01
1.634956130845536677e+02,-6.207344055175781250e+01
1.638049697740067927e+02,-6.207074737548828125e+01
1.641143417222489802e+02,-6.206805419921875000e+01
1.644236984117021052e+02,-6.206536102294921875e+01
1.647330703599442927e+02,-6.206266403198242188e+01
1.650424270493974177e+02,-6.205997085571289062e+01
1.653517989976396052e+02,-6.205727767944335938e+01
1.656611556870927302e+02,-6.205458450317382812e+01
1.659705123765458552e+02,-6.205189132690429688e+01
1.662798843247880427e+02,-6.204919815063476562e+01
1.665892410142411677e+02,-6.204650497436523438e+01
1.668986129624833552e+02,-6.204381179809570312e+01
1.672077560288896052e+02,-6.203261184692382812e+01
1.675168838365067927e+02,-6.202110290527343750e+01
1.678260116441239802e+02,-6.200959396362304688e+01
1.681351394517411677e+02,-6.199808502197265625e+01
1.684442825181474177e+02,-6.198657226562500000e+01
1.687534103257646052e+02,-6.197506332397460938e+01
1.690625381333817927e+02,-6.196355438232421875e+01
1.693716659409989802e+02,-6.195204162597656250e+01
1.696807937486161677e+02,-6.194053268432617188e+01
1.699899368150224177e+02,-6.192902374267578125e+01
1.702990646226396052e+02,-6.191751480102539062e+01
1.706081924302567927e+02,-6.190600204467773438e+01
1.709173202378739802e+02,-6.189449310302734375e+01
1.712264633042802302e+02,-6.188298416137695312e+01
1.715355911118974177e+02,-6.187147140502929688e+01
1.718447189195146052e+02,-6.185996246337890625e+01
1.721538467271317927e+02,-6.184845352172851562e+01
1.724629897935380427e+02,-6.183694458007812500e+01
1.727721176011552302e+02,-6.182543182373046875e+01
1.730812301499833552e+02,-6.181369400024414062e+01
1.733900832993974177e+02,-6.179685974121093750e+01
1.736989364488114802e+02,-6.178002548217773438e+01
1.740077895982255427e+02,-6.176319503784179688e+01
1.743166427476396052e+02,-6.174636077880859375e+01
1.746254958970536677e+02,-6.172952651977539062e+01
1.749343490464677302e+02,-6.171269607543945312e+01
1.752432021958817927e+02,-6.169586181640625000e+01
1.755520553452958552e+02,-6.167902755737304688e+01
1.758608932359208552e+02,-6.166219711303710938e+01
1.761697463853349177e+02,-6.164536285400390625e+01
1.764785995347489802e+02,-6.162853240966796875e+01
1.767874526841630427e+02,-6.161169815063476562e+01
1.770963058335771052e+02,-6.159486389160156250e+01
1.774051589829911677e+02,-6.157803344726562500e+01
1.777140121324052302e+02,-6.156119918823242188e+01
1.780228652818192927e+02,-6.154436492919921875e+01
1.783317184312333552e+02,-6.152753448486328125e+01
1.786405715806474177e+02,-6.151070022583007812e+01
1.789494094712724177e+02,-6.149386978149414062e+01
1.792582626206864802e+02,-6.147703552246093750e+01
1.795671157701005427e+02,-6.146020126342773438e+01
1.798759689195146052e+02,-6.144337081909179688e+01
1.801846694810380427e+02,-6.142424774169921875e+01
1.804933395249833552e+02,-6.140472412109375000e+01
1.808020095689286677e+02,-6.138520431518554688e+01
1.811106796128739802e+02,-6.136568069458007812e+01
1.814193496568192927e+02,-6.134616088867187500e+01
1.817280197007646052e+02,-6.132664108276367188e+01
1.820366897447099177e+02,-6.130711746215820312e+01
1.823453597886552302e+02,-6.128759765625000000e+01
1.826540298326005427e+02,-6.126807403564453125e+01
1.829626998765458552e+02,-6.124855422973632812e+01
1.832713699204911677e+02,-6.122903060913085938e+01
1.835800399644364802e+02,-6.120951080322265625e+01
1.838887100083817927e+02,-6.118999099731445312e+01
1.841973800523271052e+02,-6.117046737670898438e+01
1.845060500962724177e+02,-6.115094757080078125e+01
1.848147201402177302e+02,-6.113142395019531250e+01
1.851233901841630427e+02,-6.111190414428710938e+01
1.854320602281083552e+02,-6.109238052368164062e+01
1.857407302720536677e+02,-6.107286071777343750e+01
1.860494003159989802e+02,-6.105334091186523438e+01
1.863580703599442927e+02,-6.103381729125976562e+01
1.866667404038896052e+02,-6.101429748535156250e+01
1.869754104478349177e+02,-6.099477386474609375e+01
1.872840804917802302e+02,-6.097525405883789062e+01
1.875927352769364802e+02,-6.095557403564453125e+01
1.879013595445146052e+02,-6.093533706665039062e+01
1.882099685533036677e+02,-6.091510391235351562e+01
1.885185928208817927e+02,-6.089486694335937500e+01
1.888272018296708552e+02,-6.087463378906250000e+01
1.891358260972489802e+02,-6.085439682006835938e+01
1.894444503648271052e+02,-6.083416366577148438e+01
1.897530593736161677e+02,-6.081392669677734375e+01
1.900616836411942927e+02,-6.079369354248046875e+01
1.903702926499833552e+02,-6.077345657348632812e+01
1.906789169175614802e+02,-6.075322341918945312e+01
1.909875259263505427e+02,-6.073299026489257812e+01
1.912961501939286677e+02,-6.071275329589843750e+01
1.916047592027177302e+02,-6.069252014160156250e+01
1.919133834702958552e+02,-6.067228317260742188e+01
1.922220077378739802e+02,-6.065205001831054688e+01
1.925306167466630427e+02,-6.063181304931640625e+01
1.928392410142411677e+02,-6.061157989501953125e+01
1.931478500230302302e+02,-6.059134292602539062e+01
1.934564742906083552e+02,-6.057110977172851562e+01
1.937650832993974177e+02,-6.055087280273437500e+01
1.940737075669755427e+02,-6.053063964843750000e+01
1.943823165757646052e+02,-6.051040267944335938e+01
1.946909408433427302e+02,-6.049016952514648438e+01
1.949995651109208552e+02,-6.046993255615234375e+01
1.953081741197099177e+02,-6.044969940185546875e+01
1.956167983872880427e+02,-6.042946243286132812e+01
1.959254073960771052e+02,-6.040922927856445312e+01
1.962340774400224177e+02,-6.038974380493164062e+01
1.965427627427567927e+02,-6.037026596069335938e+01
1.968514327867021052e+02,-6.035078430175781250e+01
1.971601028306474177e+02,-6.033130645751953125e+01
1.974687728745927302e+02,-6.031182861328125000e+01
1.977774429185380427e+02,-6.029234695434570312e+01
1.980861282212724177e+02,-6.027286911010742188e+01
1.983947982652177302e+02,-6.025339126586914062e+01
1.987034683091630427e+02,-6.023391342163085938e+01
1.990121383531083552e+02,-6.021443176269531250e+01
1.993208236558427302e+02,-6.019495391845703125e+01
1.996294936997880427e+02,-6.017547607421875000e+01
1.999381637437333552e+02,-6.015599441528320312e+01
2.002468337876786677e+02,-6.013651657104492188e+01
2.005555038316239802e+02,-6.011703872680664062e+01
2.008641891343583552e+02,-6.009755706787109375e+01
2.011728591783036677e+02,-6.007807922363281250e+01
2.014815292222489802e+02,-6.005860137939453125e+01
2.017901992661942927e+02,-6.003912353515625000e+01
2.020988693101396052e+02,-6.001964187622070312e+01
2.024075546128739802e+02,-6.000016403198242188e+01
2.027162246568192927e+02,-5.998068618774414062e+01
2.030248947007646052e+02,-5.996120452880859375e+01
2.033335647447099177e+02,-5.994172668457031250e+01
2.036422347886552302e+02,-5.992224884033203125e+01
2.039509200913896052e+02,-5.990276718139648438e+01
2.042595901353349177e+02,-5.988328933715820312e+01
2.045682601792802302e+02,-5.986381149291992188e+01
2.048769302232255427e+02,-5.984432983398437500e+01
2.051856002671708552e+02,-5.982485198974609375e+01
