time[ms],voltage[mV]
5.447003838975420820e+01,-1.083047771453857422e+01
5.448308465440264570e+01,-1.051136302947998047e+01
5.449613091905108320e+01,-1.019224834442138672e+01
5.450917718369952070e+01,-9.873133659362792969e+00
5.452222344834795820e+01,-9.554018974304199219e+00
5.453527352769366132e+01,-9.234904289245605469e+00
5.454831979234209882e+01,-8.915789604187011719e+00
5.456136605699053632e+01,-8.596674919128417969e+00
5.457441232163897382e+01,-8.277560234069824219e+00
5.458745858628741132e+01,-7.958445549011230469e+00
5.460050485093584882e+01,-7.639330863952636719e+00
5.461355111558428632e+01,-7.320216178894042969e+00
5.462660119492998945e+01,-7.001101493835449219e+00
5.463964745957842695e+01,-6.681986808776855469e+00
5.465269372422686445e+01,-6.362872123718261719e+00
5.466573998887530195e+01,-6.043757438659667969e+00
5.467878625352373945e+01,-5.724642753601074219e+00
5.469183251817217695e+01,-5.405528068542480469e+00
5.470487878282061445e+01,-5.086413383483886719e+00
5.471792886216631757e+01,-4.767299175262451172e+00
5.473097512681475507e+01,-4.448184490203857422e+00
5.474402139146319257e+01,-4.129069805145263672e+00
5.475706765611163007e+01,-3.809954881668090820e+00
5.477011392076006757e+01,-3.490840435028076172e+00
5.478352258164873945e+01,-3.171739101409912109e+00
5.479774377305498945e+01,-2.852668285369873047e+00
5.481196496446123945e+01,-2.533597469329833984e+00
5.482618615586748945e+01,-2.214526414871215820e+00
5.484040734727373945e+01,-1.895455479621887207e+00
5.485462472398272382e+01,-1.576384663581848145e+00
5.486884591538897382e+01,-1.257313728332519531e+00
5.488306710679522382e+01,-9.382427930831909180e-01
5.489728829820147382e+01,-6.191718578338623047e-01
5.491150948960772382e+01,-3.001009523868560791e-01
5.492572686631670820e+01,1.896997913718223572e-02
5.493994805772295820e+01,3.380408883094787598e-01
5.495416924912920820e+01,6.571118235588073730e-01
5.496839044053545820e+01,9.761827588081359863e-01
5.498260781724444257e+01,1.295253634452819824e+00
5.499682900865069257e+01,1.614324569702148438e+00
5.501105020005694257e+01,1.933395504951477051e+00
5.502527139146319257e+01,2.252466440200805664e+00
5.503949258286944257e+01,2.571537256240844727e+00
5.505370995957842695e+01,2.890608310699462891e+00
5.506793115098467695e+01,3.209679126739501953e+00
5.508215234239092695e+01,3.528750181198120117e+00
5.509637353379717695e+01,3.847820997238159180e+00
5.511059472520342695e+01,4.166892051696777344e+00
5.512481210191241132e+01,4.485962867736816406e+00
5.513929269273272382e+01,4.805023193359375000e+00
5.515563867051592695e+01,5.124005317687988281e+00
5.517198083360186445e+01,5.442987442016601562e+00
5.518832681138506757e+01,5.761969566345214844e+00
5.520467278916827070e+01,6.080951690673828125e+00
5.522101876695147382e+01,6.399933815002441406e+00
5.523736474473467695e+01,6.718915939331054688e+00
5.525371072251788007e+01,7.037898063659667969e+00
5.527005288560381757e+01,7.356880187988281250e+00
5.528639886338702070e+01,7.675862312316894531e+00
5.530274484117022382e+01,7.994844436645507812e+00
5.531909081895342695e+01,8.313826560974121094e+00
5.533543679673663007e+01,8.632808685302734375e+00
5.535177895982256757e+01,8.951790809631347656e+00
5.536812493760577070e+01,9.270772933959960938e+00
5.538447091538897382e+01,9.589755058288574219e+00
5.540081689317217695e+01,9.908737182617187500e+00
5.541716287095538007e+01,1.022771930694580078e+01
5.543350884873858320e+01,1.054670143127441406e+01
5.544985101182452070e+01,1.086568355560302734e+01
5.546619698960772382e+01,1.118466567993164062e+01
5.548406121690264570e+01,1.150357246398925781e+01
5.550409600694170820e+01,1.182237052917480469e+01
5.552413461167803632e+01,1.214116859436035156e+01
5.554417321641436445e+01,1.245996761322021484e+01
5.556420800645342695e+01,1.277876567840576172e+01
5.558424661118975507e+01,1.309756374359130859e+01
5.560428521592608320e+01,1.341636276245117188e+01
5.562432382066241132e+01,1.373516082763671875e+01
5.564435861070147382e+01,1.405395889282226562e+01
5.566439721543780195e+01,1.437275791168212891e+01
5.568443582017413007e+01,1.469155597686767578e+01
5.570447061021319257e+01,1.501035499572753906e+01
5.572450921494952070e+01,1.532915306091308594e+01
5.574454781968584882e+01,1.564795112609863281e+01
5.576458260972491132e+01,1.596675014495849609e+01
5.578462121446123945e+01,1.628554725646972656e+01
5.580465981919756757e+01,1.660434722900390625e+01
5.582962701280108320e+01,1.692283058166503906e+01
5.585604379136553632e+01,1.724122428894042969e+01
5.588246056992998945e+01,1.755961608886718750e+01
5.590887734849444257e+01,1.787800979614257812e+01
5.593529031236163007e+01,1.819640159606933594e+01
5.596170709092608320e+01,1.851479530334472656e+01
5.598812386949053632e+01,1.883318710327148438e+01
5.601454064805498945e+01,1.915158081054687500e+01
5.604095742661944257e+01,1.946997261047363281e+01
5.606737420518389570e+01,1.978836631774902344e+01
5.609378716905108320e+01,2.010675811767578125e+01
5.612020394761553632e+01,2.042515182495117188e+01
5.614662072617998945e+01,2.074354362487792969e+01
5.618209359605303632e+01,2.106114006042480469e+01
5.621980569322100507e+01,2.137854003906250000e+01
5.625751779038897382e+01,2.169593811035156250e+01
5.629522988755694257e+01,2.201333808898925781e+01
5.633294198472491132e+01,2.233073616027832031e+01
5.637065408189288007e+01,2.264813613891601562e+01
5.640836617906084882e+01,2.296553421020507812e+01
5.644607827622881757e+01,2.328293228149414062e+01
5.648379037339678632e+01,2.360033226013183594e+01
5.652330300767413007e+01,2.391749191284179688e+01
5.658207604844561445e+01,2.423208427429199219e+01
5.664085290391436445e+01,2.454667854309082031e+01
5.669962975938311445e+01,2.486127281188964844e+01
5.675840280015459882e+01,2.517586708068847656e+01
5.681717965562334882e+01,2.549045944213867188e+01
5.687595651109209882e+01,2.580505371093750000e+01
5.694327828843584882e+01,2.611771965026855469e+01
5.704465005357256757e+01,2.642271041870117188e+01
5.714602181870928632e+01,2.672769927978515625e+01
5.724739358384600507e+01,2.703269004821777344e+01
5.734876534898272382e+01,2.733767890930175781e+01
5.751356408555498945e+01,2.761397361755371094e+01
5.770697686631670820e+01,2.787731933593750000e+01
5.790039346177569257e+01,2.814066505432128906e+01
5.822316262681475507e+01,2.824141502380371094e+01
5.854866692979327070e+01,2.831495666503906250e+01
5.887205026109209882e+01,2.821121788024902344e+01
5.919543359239092695e+01,2.810747718811035156e+01
5.948259255845538007e+01,2.793509864807128906e+01
5.976764581162920820e+01,2.775873565673828125e+01
6.005168435533038007e+01,2.758102226257324219e+01
6.032590386826983320e+01,2.739026069641113281e+01
6.060012338120928632e+01,2.719949913024902344e+01
6.087434289414873945e+01,2.700873565673828125e+01
6.115521905381670820e+01,2.682677650451660156e+01
6.143932244737139570e+01,2.664907836914062500e+01
6.172342584092608320e+01,2.647138214111328125e+01
6.200752923448077070e+01,2.629368400573730469e+01
6.230073449571123945e+01,2.612949752807617188e+01
6.259516427476397382e+01,2.596712493896484375e+01
6.288959405381670820e+01,2.580475044250488281e+01
6.318426034409991132e+01,2.564275550842285156e+01
6.348008248765459882e+01,2.548260307312011719e+01
6.377590081651202070e+01,2.532244873046875000e+01
6.407172296006670820e+01,2.516229629516601562e+01
6.436769769151202070e+01,2.500239372253417969e+01
6.466474053819170820e+01,2.484422683715820312e+01
6.496178338487139570e+01,2.468605995178222656e+01
6.525882623155108320e+01,2.452789306640625000e+01
6.555586907823077070e+01,2.436972618103027344e+01
6.585380837876788007e+01,2.421303939819335938e+01
6.615197656114092695e+01,2.405672836303710938e+01
6.645014474351397382e+01,2.390041732788085938e+01
6.674830911118975507e+01,2.374410629272460938e+01
6.704672524888506757e+01,2.358821296691894531e+01
6.734596917588702070e+01,2.343370628356933594e+01
6.764521310288897382e+01,2.327919769287109375e+01
6.794445321519366132e+01,2.312469100952148438e+01
6.824369714219561445e+01,2.297018432617187500e+01
6.854345223863116132e+01,2.281654357910156250e+01
6.884376046617022382e+01,2.266385078430175781e+01
6.914406869370928632e+01,2.251115798950195312e+01
6.944437692124834882e+01,2.235846328735351562e+01
6.974468514878741132e+01,2.220577049255371094e+01
7.004562661607256757e+01,2.205417633056640625e+01
7.034701821763506757e+01,2.190335655212402344e+01
7.064840981919756757e+01,2.175253868103027344e+01
7.094980142076006757e+01,2.160171890258789062e+01
7.125120065171709882e+01,2.145089912414550781e+01
7.155327126939288007e+01,2.130127906799316406e+01
7.185579202134600507e+01,2.115244674682617188e+01
7.215831277329913007e+01,2.100361442565917969e+01
7.246084115464678632e+01,2.085478210449218750e+01
7.276336190659991132e+01,2.070594978332519531e+01
7.306657693345538007e+01,2.055836486816406250e+01
7.337031075913897382e+01,2.041168975830078125e+01
7.367403695542803632e+01,2.026501464843750000e+01
7.397776315171709882e+01,2.011833763122558594e+01
7.428148934800616132e+01,1.997166252136230469e+01
7.458595559556475507e+01,1.982633018493652344e+01
7.489099404771319257e+01,1.968205070495605469e+01
7.519603249986163007e+01,1.953777122497558594e+01
7.550107858140459882e+01,1.939348983764648438e+01
7.580611703355303632e+01,1.924921035766601562e+01
7.611202523667803632e+01,1.910655212402343750e+01
7.641852090318194257e+01,1.896498680114746094e+01
7.672501656968584882e+01,1.882341957092285156e+01
7.703150460679522382e+01,1.868185424804687500e+01
7.733800027329913007e+01,1.854028701782226562e+01
7.764570901353350507e+01,1.840103721618652344e+01
7.795383737046709882e+01,1.826261138916015625e+01
7.826197335679522382e+01,1.812418365478515625e+01
7.857010934312334882e+01,1.798575782775878906e+01
7.887829873521319257e+01,1.784743881225585938e+01
7.918831155259600507e+01,1.771273231506347656e+01
7.949833199937334882e+01,1.757802391052246094e+01
7.980835244615069257e+01,1.744331741333007812e+01
8.011836526353350507e+01,1.730860900878906250e+01
8.042953011949053632e+01,1.717625236511230469e+01
8.074175546128741132e+01,1.704605865478515625e+01
8.105397317368975507e+01,1.691586685180664062e+01
8.136619851548663007e+01,1.678567504882812500e+01
8.167909524400225507e+01,1.665693855285644531e+01
8.199394509751788007e+01,1.653237724304199219e+01
8.230878732163897382e+01,1.640781593322753906e+01
8.262362954576006757e+01,1.628325462341308594e+01
8.293940255601397382e+01,1.616081047058105469e+01
8.325743386704913007e+01,1.604351997375488281e+01
8.357545754868975507e+01,1.592623043060302734e+01
8.389348885972491132e+01,1.580893993377685547e+01
8.421135232408038007e+01,1.569125843048095703e+01
8.452913186509600507e+01,1.557338047027587891e+01
8.484691140611163007e+01,1.545550155639648438e+01
8.516469857652178632e+01,1.533762359619140625e+01
8.548247811753741132e+01,1.521974563598632812e+01
8.580025765855303632e+01,1.510186767578125000e+01
8.611803719956866132e+01,1.498398876190185547e+01
8.643581674058428632e+01,1.486611080169677734e+01
8.675359628159991132e+01,1.474823284149169922e+01
8.707137582261553632e+01,1.463035488128662109e+01
8.738915536363116132e+01,1.451247596740722656e+01
8.770693490464678632e+01,1.439459800720214844e+01
8.802472207505694257e+01,1.427672004699707031e+01
8.834250161607256757e+01,1.415884113311767578e+01
8.866028115708819257e+01,1.404096317291259766e+01
8.897806069810381757e+01,1.392308521270751953e+01
8.929584023911944257e+01,1.380520725250244141e+01
8.961361978013506757e+01,1.368732833862304688e+01
8.993139932115069257e+01,1.356945037841796875e+01
9.024917886216631757e+01,1.345157241821289062e+01
9.056695840318194257e+01,1.333369445800781250e+01
9.088111398179522382e+01,1.320775985717773438e+01
9.119360635240069257e+01,1.307814025878906250e+01
9.150610635240069257e+01,1.294852161407470703e+01
9.181859872300616132e+01,1.281890296936035156e+01
9.213109109361163007e+01,1.268928432464599609e+01
9.244359109361163007e+01,1.255966567993164062e+01
9.275608346421709882e+01,1.243004703521728516e+01
9.306857583482256757e+01,1.230042743682861328e+01
9.338107583482256757e+01,1.217080879211425781e+01
9.369356820542803632e+01,1.204119014739990234e+01
9.400606820542803632e+01,1.191157150268554688e+01
9.431856057603350507e+01,1.178195285797119141e+01
9.463105294663897382e+01,1.165233421325683594e+01
9.494355294663897382e+01,1.152271461486816406e+01
9.525604531724444257e+01,1.139309597015380859e+01
9.556853768784991132e+01,1.126347732543945312e+01
9.588103768784991132e+01,1.113385868072509766e+01
9.619353005845538007e+01,1.100424003601074219e+01
9.650602242906084882e+01,1.087462043762207031e+01
9.681231210191241132e+01,1.073275756835937500e+01
9.711765572984209882e+01,1.058903980255126953e+01
9.742299935777178632e+01,1.044532299041748047e+01
9.772834298570147382e+01,1.030160617828369141e+01
