time[ms],[Ca2+]_i[μM]
7.692818476626746360e+01,2.675737440586090088e-01
7.709715296695105735e+01,2.657921910285949707e-01
7.726612116763465110e+01,2.640106379985809326e-01
7.743508936831824485e+01,2.622290849685668945e-01
7.760405756900183860e+01,2.604475319385528564e-01
7.777302576968543235e+01,2.586660087108612061e-01
7.794199397036902610e+01,2.568844556808471680e-01
7.811096217105261985e+01,2.551029026508331299e-01
7.827993037173621360e+01,2.533213496208190918e-01
7.844889857241980735e+01,2.515397965908050537e-01
7.861786677310340110e+01,2.497582584619522095e-01
7.878683497378699485e+01,2.479767054319381714e-01
7.895580317447058860e+01,2.461951524019241333e-01
7.912477137515418235e+01,2.444135993719100952e-01
7.929373957583777610e+01,2.426320612430572510e-01
7.946270777652136985e+01,2.408505082130432129e-01
7.963167597720496360e+01,2.390689551830291748e-01
7.980064417788855735e+01,2.372874170541763306e-01
7.996961237857215110e+01,2.355058640241622925e-01
8.013858057925574485e+01,2.337243109941482544e-01
8.033463313052527610e+01,2.320740371942520142e-01
8.053593470523230735e+01,2.304491698741912842e-01
8.073722865054480735e+01,2.288243025541305542e-01
8.093853022525183860e+01,2.271994352340698242e-01
8.113982417056433860e+01,2.255745679140090942e-01
8.134112574527136985e+01,2.239497005939483643e-01
8.154241969058386985e+01,2.223248332738876343e-01
8.174372126529090110e+01,2.206999659538269043e-01
8.194501521060340110e+01,2.190750986337661743e-01
8.214631678531043235e+01,2.174502313137054443e-01
8.234761073062293235e+01,2.158253639936447144e-01
8.254891230532996360e+01,2.142004966735839844e-01
8.275020625064246360e+01,2.125756293535232544e-01
8.295150782534949485e+01,2.109507620334625244e-01
8.315280177066199485e+01,2.093258947134017944e-01
8.335410334536902610e+01,2.077010273933410645e-01
8.355539729068152610e+01,2.060761451721191406e-01
8.375669886538855735e+01,2.044512778520584106e-01
8.395799281070105735e+01,2.028264105319976807e-01
8.415929438540808860e+01,2.012015432119369507e-01
8.439188410708777610e+01,1.997767239809036255e-01
8.462619807193152610e+01,1.983628869056701660e-01
8.486051203677527610e+01,1.969490349292755127e-01
8.509482600161902610e+01,1.955351978540420532e-01
8.532913996646277610e+01,1.941213607788085938e-01
8.556345393130652610e+01,1.927075088024139404e-01
8.579776789615027610e+01,1.912936717271804810e-01
8.603208949038855735e+01,1.898798346519470215e-01
8.626640345523230735e+01,1.884659975767135620e-01
8.650071742007605735e+01,1.870521456003189087e-01
8.673503138491980735e+01,1.856383085250854492e-01
8.696934534976355735e+01,1.842244714498519897e-01
8.720365931460730735e+01,1.828106343746185303e-01
8.743797327945105735e+01,1.813967823982238770e-01
8.767228724429480735e+01,1.799829453229904175e-01
8.790660120913855735e+01,1.785691082477569580e-01
8.814091517398230735e+01,1.771552562713623047e-01
8.837522913882605735e+01,1.757414191961288452e-01
8.860954310366980735e+01,1.743275821208953857e-01
8.886364008853308860e+01,1.730840504169464111e-01
8.912699152896277610e+01,1.719201207160949707e-01
8.939033533999793235e+01,1.707561761140823364e-01
8.965368678042761985e+01,1.695922464132308960e-01
8.991703059146277610e+01,1.684283167123794556e-01
9.018038203189246360e+01,1.672643721103668213e-01
9.044372584292761985e+01,1.661004424095153809e-01
9.070706965396277610e+01,1.649365127086639404e-01
9.097042109439246360e+01,1.637725830078125000e-01
9.123376490542761985e+01,1.626086384057998657e-01
9.149711634585730735e+01,1.614447087049484253e-01
9.176046015689246360e+01,1.602807790040969849e-01
9.202381159732215110e+01,1.591168344020843506e-01
9.228715540835730735e+01,1.579529047012329102e-01
9.255050684878699485e+01,1.567889750003814697e-01
9.281385065982215110e+01,1.556250452995300293e-01
9.307719447085730735e+01,1.544611006975173950e-01
9.334054591128699485e+01,1.532971709966659546e-01
9.360388972232215110e+01,1.521332412958145142e-01
9.387200953433386985e+01,1.510256528854370117e-01
9.415714289615027610e+01,1.501190513372421265e-01
9.444228388736121360e+01,1.492124497890472412e-01
9.472741724917761985e+01,1.483058482408523560e-01
9.501255061099402610e+01,1.473992466926574707e-01
9.529769160220496360e+01,1.464926451444625854e-01
9.558282496402136985e+01,1.455860435962677002e-01
9.586795832583777610e+01,1.446794569492340088e-01
9.615309168765418235e+01,1.437728554010391235e-01
9.643823267886511985e+01,1.428662538528442383e-01
9.672336604068152610e+01,1.419596523046493530e-01
9.700849940249793235e+01,1.410530507564544678e-01
9.729363276431433860e+01,1.401464492082595825e-01
9.757877375552527610e+01,1.392398476600646973e-01
9.786390711734168235e+01,1.383332461118698120e-01
9.814904047915808860e+01,1.374266445636749268e-01
9.843417384097449485e+01,1.365200430154800415e-01
9.871931483218543235e+01,1.356134563684463501e-01
9.900444819400183860e+01,1.347068548202514648e-01
9.928958155581824485e+01,1.338002532720565796e-01
9.957471491763465110e+01,1.328936517238616943e-01
9.987044550845496360e+01,1.321617811918258667e-01
1.001697313971268386e+02,1.314885467290878296e-01
1.004690172857987136e+02,1.308152973651885986e-01
1.007683031744705886e+02,1.301420629024505615e-01
1.010675814337479324e+02,1.294688284397125244e-01
1.013668673224198074e+02,1.287955939769744873e-01
1.016661532110916824e+02,1.281223595142364502e-01
1.019654390997635574e+02,1.274491250514984131e-01
1.022647249884354324e+02,1.267758905887603760e-01
1.025640108771073074e+02,1.261026561260223389e-01
1.028632891363846511e+02,1.254294216632843018e-01
1.031625750250565261e+02,1.247561872005462646e-01
1.034618609137284011e+02,1.240829527378082275e-01
1.037611468024002761e+02,1.234097182750701904e-01
1.040604326910721511e+02,1.227364838123321533e-01
1.043597109503494949e+02,1.220632493495941162e-01
1.046589968390213699e+02,1.213900148868560791e-01
1.049582827276932449e+02,1.207167804241180420e-01
1.052575686163651199e+02,1.200435459613800049e-01
1.055568545050369949e+02,1.193703114986419678e-01
1.058561327643143386e+02,1.186970695853233337e-01
1.061554186529862136e+02,1.180238351225852966e-01
1.064590685553299636e+02,1.174528449773788452e-01
1.067665331549393386e+02,1.169711425900459290e-01
1.070739901251541824e+02,1.164894402027130127e-01
1.073814547247635574e+02,1.160077378153800964e-01
1.076889116949784011e+02,1.155260354280471802e-01
1.079963762945877761e+02,1.150443255901336670e-01
1.083038408941971511e+02,1.145626232028007507e-01
1.086112978644119949e+02,1.140809208154678345e-01
1.089187624640213699e+02,1.135992184281349182e-01
1.092262194342362136e+02,1.131175160408020020e-01
1.095336840338455886e+02,1.126358136534690857e-01
1.098411410040604324e+02,1.121541038155555725e-01
1.101486056036698074e+02,1.116724014282226562e-01
1.104560702032791824e+02,1.111906990408897400e-01
1.107635271734940261e+02,1.107089966535568237e-01
1.110709917731034011e+02,1.102272942662239075e-01
1.113784487433182449e+02,1.097455918788909912e-01
1.116859133429276199e+02,1.092638820409774780e-01
1.119933779425369949e+02,1.087821796536445618e-01
1.123008349127518386e+02,1.083004772663116455e-01
1.126082995123612136e+02,1.078187748789787292e-01
1.129157564825760574e+02,1.073370724916458130e-01
1.132232210821854324e+02,1.068553701043128967e-01
1.135306780524002761e+02,1.063736602663993835e-01
1.138381426520096511e+02,1.058919578790664673e-01
1.141496813482987136e+02,1.055480465292930603e-01
1.144614718146073074e+02,1.052124798297882080e-01
1.147732546515213699e+02,1.048769056797027588e-01
1.150850451178299636e+02,1.045413315296173096e-01
1.153968279547440261e+02,1.042057648301124573e-01
1.157086184210526199e+02,1.038701906800270081e-01
1.160204088873612136e+02,1.035346165299415588e-01
1.163321917242752761e+02,1.031990498304367065e-01
1.166439821905838699e+02,1.028634756803512573e-01
1.169557650274979324e+02,1.025279015302658081e-01
1.172675554938065261e+02,1.021923348307609558e-01
1.175793383307205886e+02,1.018567606806755066e-01
1.178911287970291824e+02,1.015211865305900574e-01
1.182029116339432449e+02,1.011856198310852051e-01
1.185147021002518386e+02,1.008500456809997559e-01
1.188264925665604324e+02,1.005144715309143066e-01
1.191382754034744949e+02,1.001789048314094543e-01
1.194500658697830886e+02,9.984333068132400513e-02
1.197618487066971511e+02,9.950775653123855591e-02
1.200736391730057449e+02,9.917218983173370361e-02
1.203854220099198074e+02,9.883661568164825439e-02
1.206972124762284011e+02,9.850104153156280518e-02
1.210089953131424636e+02,9.816546738147735596e-02
1.213207857794510574e+02,9.782990068197250366e-02
1.216325762457596511e+02,9.749432653188705444e-02
1.219443590826737136e+02,9.715875238180160522e-02
1.222561495489823074e+02,9.682318568229675293e-02
1.225688860602127761e+02,9.653459489345550537e-02
1.228828127569901199e+02,9.630444645881652832e-02
1.231967394537674636e+02,9.607430547475814819e-02
1.235106585211502761e+02,9.584416449069976807e-02
1.238245852179276199e+02,9.561402350664138794e-02
1.241385119147049636e+02,9.538387507200241089e-02
1.244524386114823074e+02,9.515373408794403076e-02
1.247663576788651199e+02,9.492359310388565063e-02
1.250802843756424636e+02,9.469344466924667358e-02
1.253942110724198074e+02,9.446330368518829346e-02
1.257081377691971511e+02,9.423316270112991333e-02
1.260220644659744949e+02,9.400302171707153320e-02
1.263359835333573074e+02,9.377287328243255615e-02
1.266499102301346511e+02,9.354273229837417603e-02
1.269638369269119949e+02,9.331259131431579590e-02
1.272777636236893386e+02,9.308245033025741577e-02
1.275916826910721511e+02,9.285230189561843872e-02
1.279056093878494949e+02,9.262216091156005859e-02
1.282195360846268386e+02,9.239201992750167847e-02
1.285334627814041824e+02,9.216187149286270142e-02
1.288473894781815261e+02,9.193173050880432129e-02
1.291613085455643386e+02,9.170158952474594116e-02
1.294752352423416824e+02,9.147144854068756104e-02
1.297891619391190261e+02,9.124130010604858398e-02
1.301030886358963699e+02,9.101115912199020386e-02
1.304170077032791824e+02,9.078101813793182373e-02
1.307309420294510574e+02,9.055086970329284668e-02
1.310448610968338699e+02,9.032072871923446655e-02
1.313587801642166824e+02,9.009058773517608643e-02
1.316727144903885574e+02,8.986044675111770630e-02
1.319866335577713699e+02,8.963029831647872925e-02
1.323011477179276199e+02,8.944275975227355957e-02
1.326160738653885574e+02,8.928479999303817749e-02
1.329310000128494949e+02,8.912684023380279541e-02
1.332459261603104324e+02,8.896888047456741333e-02
1.335608523077713699e+02,8.881091326475143433e-02
1.338757631964432449e+02,8.865295350551605225e-02
1.341906893439041824e+02,8.849499374628067017e-02
1.345056154913651199e+02,8.833702653646469116e-02
1.348205416388260574e+02,8.817906677722930908e-02
1.351354677862869949e+02,8.802110701799392700e-02
1.354503939337479324e+02,8.786314725875854492e-02
1.357653200812088699e+02,8.770518004894256592e-02
1.360802462286698074e+02,8.754722028970718384e-02
1.363951571173416824e+02,8.738926053047180176e-02
1.367100832648026199e+02,8.723129332065582275e-02
1.370250094122635574e+02,8.707333356142044067e-02
1.373399355597244949e+02,8.691537380218505859e-02
1.376548617071854324e+02,8.675741404294967651e-02
1.379697878546463699e+02,8.659944683313369751e-02
1.382847140021073074e+02,8.644148707389831543e-02
1.385996248907791824e+02,8.628352731466293335e-02
1.389145510382401199e+02,8.612556010484695435e-02
1.392294771857010574e+02,8.596760034561157227e-02
1.395444033331619949e+02,8.580964058637619019e-02
1.398593294806229324e+02,8.565167337656021118e-02
1.401742556280838699e+02,8.549371361732482910e-02
1.404891817755448074e+02,8.533575385808944702e-02
1.408041079230057449e+02,8.517779409885406494e-02
1.411190188116776199e+02,8.501982688903808594e-02
1.414339449591385574e+02,8.486186712980270386e-02
1.417488711065994949e+02,8.470390737056732178e-02
1.420637972540604324e+02,8.454594016075134277e-02
1.423787234015213699e+02,8.438798040151596069e-02
1.426936495489823074e+02,8.423002064228057861e-02
1.430085756964432449e+02,8.407206088304519653e-02
1.433239290899979324e+02,8.395944535732269287e-02
1.436392977423416824e+02,8.384775370359420776e-02
1.439546663946854324e+02,8.373606950044631958e-02
1.442700350470291824e+02,8.362437784671783447e-02
1.445854036993729324e+02,8.351269364356994629e-02
1.449007723517166824e+02,8.340100198984146118e-02
1.452161410040604324e+02,8.328931778669357300e-02
1.455315096564041824e+02,8.317763358354568481e-02
1.458468783087479324e+02,8.306594192981719971e-02
1.461622469610916824e+02,8.295425772666931152e-02
1.464776156134354324e+02,8.284256607294082642e-02
1.467929842657791824e+02,8.273088186979293823e-02
1.471083529181229324e+02,8.261919021606445312e-02
1.474237215704666824e+02,8.250750601291656494e-02
1.477390749640213699e+02,8.239582180976867676e-02
1.480544436163651199e+02,8.228413015604019165e-02
1.483698122687088699e+02,8.217244595289230347e-02
1.486851809210526199e+02,8.206075429916381836e-02
1.490005495733963699e+02,8.194907009601593018e-02
1.493159182257401199e+02,8.183737844228744507e-02
1.496312868780838699e+02,8.172569423913955688e-02
1.499466555304276199e+02,8.161401003599166870e-02
1.502620241827713699e+02,8.150231838226318359e-02
1.505773928351151199e+02,8.139063417911529541e-02
1.508927614874588699e+02,8.127894252538681030e-02
1.512081301398026199e+02,8.116725832223892212e-02
1.515234987921463699e+02,8.105556666851043701e-02
1.518388674444901199e+02,8.094388246536254883e-02
1.521542360968338699e+02,8.083219826221466064e-02
1.524696047491776199e+02,8.072050660848617554e-02
1.527849734015213699e+02,8.060882240533828735e-02
1.531003420538651199e+02,8.049713075160980225e-02
1.534157107062088699e+02,8.038544654846191406e-02
1.537310793585526199e+02,8.027375489473342896e-02
1.540464480108963699e+02,8.016207069158554077e-02
1.543618166632401199e+02,8.005038648843765259e-02
1.546771853155838699e+02,7.993869483470916748e-02
1.549925539679276199e+02,7.982701063156127930e-02
1.553079683966385574e+02,7.972203940153121948e-02
1.556235201544510574e+02,7.963693141937255859e-02
1.559390719122635574e+02,7.955182343721389771e-02
1.562546236700760574e+02,7.946671545505523682e-02
1.565701754278885574e+02,7.938160747289657593e-02
1.568857271857010574e+02,7.929649949073791504e-02
1.572012942023026199e+02,7.921139150857925415e-02
1.575168459601151199e+02,7.912628352642059326e-02
1.578323977179276199e+02,7.904117554426193237e-02
1.581479494757401199e+02,7.895606756210327148e-02
1.584635012335526199e+02,7.887095957994461060e-02
1.587790529913651199e+02,7.878585159778594971e-02
1.590946200079666824e+02,7.870073616504669189e-02
1.594101717657791824e+02,7.861562818288803101e-02
1.597257235235916824e+02,7.853052020072937012e-02
1.600412752814041824e+02,7.844541221857070923e-02
1.603568270392166824e+02,7.836030423641204834e-02
1.606723787970291824e+02,7.827519625425338745e-02
1.609879305548416824e+02,7.819008827209472656e-02
1.613034975714432449e+02,7.810498028993606567e-02
1.616190493292557449e+02,7.801987230777740479e-02
1.619346010870682449e+02,7.793476432561874390e-02
1.622501528448807449e+02,7.784965634346008301e-02
1.625657046026932449e+02,7.776454836130142212e-02
1.628812563605057449e+02,7.767944037914276123e-02
1.631968233771073074e+02,7.759433239698410034e-02
1.635123751349198074e+02,7.750922441482543945e-02
1.638279268927323074e+02,7.742411643266677856e-02
1.641434786505448074e+02,7.733900845050811768e-02
1.644590304083573074e+02,7.725390046834945679e-02
1.647745821661698074e+02,7.716879248619079590e-02
1.650901339239823074e+02,7.708368450403213501e-02
1.654057009405838699e+02,7.699857652187347412e-02
1.657212526983963699e+02,7.691346853971481323e-02
1.660368044562088699e+02,7.682836055755615234e-02
1.663523562140213699e+02,7.674325257539749146e-02
1.666679079718338699e+02,7.665814459323883057e-02
1.669834597296463699e+02,7.657303661108016968e-02
1.672990114874588699e+02,7.648792862892150879e-02
1.676145785040604324e+02,7.640282064676284790e-02
1.679301302618729324e+02,7.631771266460418701e-02
1.682456820196854324e+02,7.623260468244552612e-02
1.685612337774979324e+02,7.614749670028686523e-02
1.688768007940994949e+02,7.606317847967147827e-02
1.691924135870682449e+02,7.598984986543655396e-02
1.695080416388260574e+02,7.591652125120162964e-02
1.698236544317948074e+02,7.584319263696670532e-02
1.701392824835526199e+02,7.576985657215118408e-02
1.704548952765213699e+02,7.569652795791625977e-02
1.707705233282791824e+02,7.562319934368133545e-02
1.710861361212479324e+02,7.554987072944641113e-02
1.714017489142166824e+02,7.547654211521148682e-02
1.717173769659744949e+02,7.540321350097656250e-02
1.720329897589432449e+02,7.532988488674163818e-02
1.723486178107010574e+02,7.525655627250671387e-02
1.726642306036698074e+02,7.518322765827178955e-02
1.729798586554276199e+02,7.510989904403686523e-02
1.732954714483963699e+02,7.503657042980194092e-02
1.736110995001541824e+02,7.496324181556701660e-02
1.739267122931229324e+02,7.488990575075149536e-02
1.742423403448807449e+02,7.481657713651657104e-02
1.745579531378494949e+02,7.474324852228164673e-02
1.748735811896073074e+02,7.466991990804672241e-02
1.751891939825760574e+02,7.459659129381179810e-02
1.755048220343338699e+02,7.452326267957687378e-02
1.758204348273026199e+02,7.444993406534194946e-02
1.761360628790604324e+02,7.437660545110702515e-02
1.764516756720291824e+02,7.430327683687210083e-02
1.767673037237869949e+02,7.422994822263717651e-02
1.770829165167557449e+02,7.415661960840225220e-02
1.773985445685135574e+02,7.408329099416732788e-02
1.777141573614823074e+02,7.400995492935180664e-02
1.780297854132401199e+02,7.393662631511688232e-02
1.783453982062088699e+02,7.386329770088195801e-02
1.786610262579666824e+02,7.378996908664703369e-02
1.789766390509354324e+02,7.371664047241210938e-02
1.792922671026932449e+02,7.364331185817718506e-02
1.796078798956619949e+02,7.356998324394226074e-02
1.799235079474198074e+02,7.349665462970733643e-02
1.802391207403885574e+02,7.342332601547241211e-02
1.805547487921463699e+02,7.334999740123748779e-02
1.808703615851151199e+02,7.327666878700256348e-02
1.811859896368729324e+02,7.320334017276763916e-02
1.815016024298416824e+02,7.313001155853271484e-02
1.818172304815994949e+02,7.305667549371719360e-02
1.821328432745682449e+02,7.298334687948226929e-02
1.824484713263260574e+02,7.291001826524734497e-02
1.827640841192948074e+02,7.283668965101242065e-02
1.830797121710526199e+02,7.276336103677749634e-02
1.833953249640213699e+02,7.269003242254257202e-02
1.837109530157791824e+02,7.261670380830764771e-02
1.840265658087479324e+02,7.254344224929809570e-02
1.843421938605057449e+02,7.247088104486465454e-02
1.846578219122635574e+02,7.239831984043121338e-02
1.849734499640213699e+02,7.232575863599777222e-02
1.852890627569901199e+02,7.225319743156433105e-02
1.856046908087479324e+02,7.218063622713088989e-02
1.859203188605057449e+02,7.210807502269744873e-02
1.862359469122635574e+02,7.203551381826400757e-02
1.865515597052323074e+02,7.196295261383056641e-02
1.868671877569901199e+02,7.189039140939712524e-02
1.871828158087479324e+02,7.181783020496368408e-02
1.874984438605057449e+02,7.174526154994964600e-02
1.878140719122635574e+02,7.167270034551620483e-02
1.881296847052323074e+02,7.160013914108276367e-02
1.884453127569901199e+02,7.152757793664932251e-02
1.887609408087479324e+02,7.145501673221588135e-02
1.890765688605057449e+02,7.138245552778244019e-02
1.893921816534744949e+02,7.130989432334899902e-02
1.897078097052323074e+02,7.123733311891555786e-02
1.900234377569901199e+02,7.116477191448211670e-02
1.903390658087479324e+02,7.109221071004867554e-02
1.906546786017166824e+02,7.101964950561523438e-02
1.909703066534744949e+02,7.094708830118179321e-02
1.912859347052323074e+02,7.087452709674835205e-02
1.916015627569901199e+02,7.080196589231491089e-02
1.919171755499588699e+02,7.072939723730087280e-02
1.922328036017166824e+02,7.065683603286743164e-02
1.925484316534744949e+02,7.058427482843399048e-02
1.928640597052323074e+02,7.051171362400054932e-02
1.931796724982010574e+02,7.043915241956710815e-02
1.934953005499588699e+02,7.036659121513366699e-02
1.938109286017166824e+02,7.029403001070022583e-02
1.941265566534744949e+02,7.022146880626678467e-02
1.944421694464432449e+02,7.014890760183334351e-02
1.947577974982010574e+02,7.007634639739990234e-02
1.950734255499588699e+02,7.000378519296646118e-02
1.953890536017166824e+02,6.993122398853302002e-02
1.957046663946854324e+02,6.985866278409957886e-02
1.960202944464432449e+02,6.978610157966613770e-02
1.963359224982010574e+02,6.971353292465209961e-02
1.966515505499588699e+02,6.964097172021865845e-02
1.969671633429276199e+02,6.956841051578521729e-02
1.972827913946854324e+02,6.949584931135177612e-02
1.975984194464432449e+02,6.942328810691833496e-02
1.979140474982010574e+02,6.935072690248489380e-02
1.982296755499588699e+02,6.927816569805145264e-02
1.985452883429276199e+02,6.920560449361801147e-02
1.988609163946854324e+02,6.913304328918457031e-02
1.991765444464432449e+02,6.906048208475112915e-02
1.994921724982010574e+02,6.898792088031768799e-02
1.998077852911698074e+02,6.891535967588424683e-02
2.001234133429276199e+02,6.884279847145080566e-02
2.004390413946854324e+02,6.877022981643676758e-02
2.007546694464432449e+02,6.869766861200332642e-02
