time[ms],voltage[mV]
4.938215398230344277e+01,-6.084438972907562260e+01
4.939254058113548496e+01,-6.045800641722991742e+01
4.940292717996749872e+01,-6.007162310538421224e+01
4.941331377879951248e+01,-5.968523979353852837e+01
4.942370037763156176e+01,-5.929885648169282319e+01
4.943408697646357552e+01,-5.891247316984711802e+01
4.944447357529561771e+01,-5.852608985800140573e+01
4.945486017412763857e+01,-5.813970654615572897e+01
4.946524677295968075e+01,-5.775332323431001669e+01
4.947563337179169451e+01,-5.736693992246431151e+01
4.948680880754155709e+01,-5.698057516492967522e+01
4.949850797057571583e+01,-5.659422272603624293e+01
4.951020713360986747e+01,-5.620787028714281064e+01
4.952190629664402621e+01,-5.582151784824934992e+01
4.953360545967817785e+01,-5.543516540935592474e+01
4.954530462271233660e+01,-5.504881297046246402e+01
4.955700378574649534e+01,-5.466246053156903173e+01
4.956870294878064698e+01,-5.427610809267557812e+01
4.958040211181480572e+01,-5.388975565378214583e+01
4.959210127484896447e+01,-5.350340321488871353e+01
4.960380043788311610e+01,-5.311705077599525282e+01
4.961558238552427724e+01,-5.273070047164350882e+01
4.962809243865871878e+01,-5.234436894096955939e+01
4.964060249179319584e+01,-5.195803741029561706e+01
4.965311254492767290e+01,-5.157170587962167474e+01
4.966562259806214286e+01,-5.118537434894769689e+01
4.967813265119661992e+01,-5.079904281827375456e+01
4.969064270433108987e+01,-5.041271128759978382e+01
4.970315275746553851e+01,-5.002637975692584149e+01
4.971566281060000847e+01,-4.964004822625189206e+01
4.972817286373448553e+01,-4.925371669557792131e+01
4.974068291686896259e+01,-4.886738516490397899e+01
4.975319297000343255e+01,-4.848105363423002956e+01
4.976586194389273032e+01,-4.809472639460116739e+01
4.977870267303033813e+01,-4.770840379256365082e+01
4.979154340216791041e+01,-4.732208119052612716e+01
4.980438413130551112e+01,-4.693575858848861060e+01
4.981722486044311893e+01,-4.654943598645108693e+01
4.983006558958071963e+01,-4.616311338441357037e+01
4.984290631871832744e+01,-4.577679078237602539e+01
4.985574704785592814e+01,-4.539046818033850172e+01
4.986858777699353595e+01,-4.500414557830101359e+01
4.988142850613110824e+01,-4.461782297626346150e+01
4.989426923526871605e+01,-4.423150037422594494e+01
4.990710996440631675e+01,-4.384517777218842127e+01
4.991984579983478199e+01,-4.345885231627511303e+01
4.993254922982304578e+01,-4.307252597869692323e+01
4.994525265981131668e+01,-4.268619964111869791e+01
4.995795608979955205e+01,-4.229987330354050812e+01
4.997065951978781584e+01,-4.191354696596228990e+01
4.998336294977605831e+01,-4.152722062838409300e+01
4.999606637976432211e+01,-4.114089429080590321e+01
5.000876980975255748e+01,-4.075456795322768500e+01
5.002147323974082838e+01,-4.036824161564948810e+01
5.003417666972906375e+01,-3.998191527807126988e+01
5.004688009971733464e+01,-3.959558894049308009e+01
5.005958352970557002e+01,-3.920926260291486187e+01
5.007170425694194904e+01,-3.882292086627158767e+01
5.008381296596328269e+01,-3.843657881202337023e+01
5.009592167498461635e+01,-3.805023675777513148e+01
5.010803038400595710e+01,-3.766389470352691404e+01
5.012013909302729076e+01,-3.727755264927869661e+01
5.013224780204863151e+01,-3.689121059503047917e+01
5.014435651106996517e+01,-3.650486854078226173e+01
5.015646522009130592e+01,-3.611852648653401587e+01
5.016857392911263958e+01,-3.573218443228579844e+01
5.018068263813397323e+01,-3.534584237803758100e+01
5.019279134715531399e+01,-3.495950032378936356e+01
5.020473592896263426e+01,-3.457315422079826561e+01
5.021578942936788081e+01,-3.418678613632467034e+01
5.022684292977312026e+01,-3.380041805185107506e+01
5.023789643017836681e+01,-3.341404996737748689e+01
5.024894993058364179e+01,-3.302768188290389162e+01
5.026000343098888123e+01,-3.264131379843032477e+01
5.027105693139412779e+01,-3.225494571395673660e+01
5.028211043179936723e+01,-3.186857762948314132e+01
5.029316393220464221e+01,-3.148220954500954605e+01
5.030421743260988166e+01,-3.109584146053595433e+01
5.031527093301512821e+01,-3.070947337606236260e+01
5.032632443342037476e+01,-3.032310529158877088e+01
5.033689356738401699e+01,-2.993672658781509810e+01
5.034642718664201766e+01,-2.955032518130968100e+01
5.035596080589998991e+01,-2.916392377480420706e+01
5.036549442515799058e+01,-2.877752236829878996e+01
5.037502804441599125e+01,-2.839112096179331601e+01
5.038456166367395639e+01,-2.800471955528789891e+01
5.039409528293195706e+01,-2.761831814878245339e+01
5.040362890218992931e+01,-2.723191674227700787e+01
5.041316252144792998e+01,-2.684551533577156235e+01
5.042269614070593065e+01,-2.645911392926611683e+01
5.043222975996389579e+01,-2.607271252276067131e+01
5.044176337922189646e+01,-2.568631111625522578e+01
5.045030525829247381e+01,-2.529989168270709854e+01
5.045784187177546443e+01,-2.491345397626259839e+01
5.046537848525849057e+01,-2.452701626981809468e+01
5.047291509874150961e+01,-2.414057856337359098e+01
5.048045171222452865e+01,-2.375414085692908728e+01
5.048798832570755479e+01,-2.336770315048458713e+01
5.049552493919057383e+01,-2.298126544404008342e+01
5.050306155267357155e+01,-2.259482773759557972e+01
5.051059816615659059e+01,-2.220839003115107602e+01
5.051813477963961674e+01,-2.182195232470657587e+01
5.052567139312263578e+01,-2.143551461826207216e+01
5.053320800660565482e+01,-2.104907691181759688e+01
5.053895811038639607e+01,-2.066261527590999592e+01
5.054400146690793605e+01,-2.027614417345302655e+01
5.054904482342947603e+01,-1.988967307099600035e+01
5.055408817995101600e+01,-1.950320196853899901e+01
5.055913153647254887e+01,-1.911673086608200123e+01
5.056417489299408885e+01,-1.873025976362497502e+01
5.056921824951562883e+01,-1.834378866116800566e+01
5.057426160603716880e+01,-1.795731755871097945e+01
5.057930496255870167e+01,-1.757084645625397812e+01
5.058434831908024165e+01,-1.718437535379698033e+01
5.058939167560178163e+01,-1.679790425133995413e+01
5.059441841374621163e+01,-1.641143302377674473e+01
5.059644594370180215e+01,-1.602493921761784890e+01
5.059847347365742820e+01,-1.563844541145900990e+01
5.060050100361301872e+01,-1.525195160530014071e+01
5.060252853356860925e+01,-1.486545779914124665e+01
5.060455606352422819e+01,-1.447896399298240588e+01
5.060658359347981872e+01,-1.409247018682351005e+01
5.060861112343543766e+01,-1.370597638066464263e+01
5.061063865339102819e+01,-1.331948257450577522e+01
5.061266618334665424e+01,-1.293298876834690603e+01
5.061469371330224476e+01,-1.254649496218803861e+01
5.061672124325783528e+01,-1.216000115602914455e+01
5.061810324327684896e+01,-1.177350569959547499e+01
5.061847696992178669e+01,-1.138700766554593358e+01
5.061885069656672442e+01,-1.100050963149644545e+01
5.061922442321165505e+01,-1.061401159744692890e+01
5.061959814985659278e+01,-1.022751356339741413e+01
5.061997187650152341e+01,-9.841015529347899360e+00
5.062034560314646114e+01,-9.454517495298382812e+00
5.062071932979137046e+01,-9.068019461248868041e+00
5.062109305643630108e+01,-8.681521427199379914e+00
5.062146678308123882e+01,-8.295023393149836721e+00
5.062184050972617655e+01,-7.908525359100348595e+00
5.062221423637110718e+01,-7.522027325050832935e+00
5.062258796301604491e+01,-7.135529291001317276e+00
5.062296168966097554e+01,-6.749031256951801616e+00
5.062333541630591327e+01,-6.362533222902286845e+00
5.062370914295085100e+01,-5.976035188852797830e+00
5.062412526236649768e+01,-5.589537197293610760e+00
5.062469299068865070e+01,-5.203039357692400557e+00
5.062526071901080371e+01,-4.816541518091164598e+00
5.062582844733298515e+01,-4.430043678489900216e+00
5.062639617565513817e+01,-4.043545838888664257e+00
5.062696390397729118e+01,-3.657047999287427409e+00
5.062753163229947972e+01,-3.270550159686190561e+00
5.062809936062163274e+01,-2.884052320084953713e+00
5.062866708894378576e+01,-2.497554480483717310e+00
5.062923481726593877e+01,-2.111056640882480462e+00
5.062980254558812021e+01,-1.724558801281216969e+00
5.063037027391027323e+01,-1.338060961679980343e+00
5.063093800223242624e+01,-9.515631220787704736e-01
5.063150573055460768e+01,-5.650652824775068694e-01
5.063207345887676070e+01,-1.785674428762702159e-01
5.063264118719891371e+01,2.079303967249664931e-01
5.063336417345364282e+01,5.944279894560932087e-01
5.063428997953766952e+01,9.809252596906600230e-01
5.063521578562169623e+01,1.367422529925199859e+00
5.063614159170571583e+01,1.753919800159739584e+00
5.063706739778974253e+01,2.140417070394279531e+00
5.063799320387376213e+01,2.526914340628819478e+00
5.063891900995778883e+01,2.913411610863386070e+00
5.063984481604180843e+01,3.299908881097898927e+00
5.064077062212583513e+01,3.686406151332438874e+00
5.064169642820986184e+01,4.072903421567005466e+00
5.064262223429388143e+01,4.459400691801545413e+00
5.064354804037790814e+01,4.845897962036085360e+00
5.064447384646192774e+01,5.232395232270625307e+00
5.064539965254595444e+01,5.618892502505165254e+00
5.064632545862998114e+01,6.005389772739705201e+00
5.064732441351905834e+01,6.391886853604627383e+00
5.064883026510642594e+01,6.778382622201553076e+00
5.065033611669380065e+01,7.164878390798452124e+00
5.065184196828116825e+01,7.551374159395350283e+00
5.065334781986857138e+01,7.937869927992303509e+00
5.065485367145594608e+01,8.324365696589202557e+00
5.065635952304331369e+01,8.710861465186127361e+00
5.065786537463068129e+01,9.097357233783027297e+00
5.065937122621805599e+01,9.483853002379925456e+00
5.066087707780542360e+01,9.870348770976852038e+00
5.066238292939282672e+01,1.025684453957375020e+01
5.066388878098020143e+01,1.064334030817070342e+01
5.066539463256756903e+01,1.102983607676760158e+01
5.066690048415494374e+01,1.141633184536450152e+01
5.066840633574231134e+01,1.180282761396142632e+01
5.067022667655967894e+01,1.218932210183810128e+01
5.067254594567513237e+01,1.257581455788826119e+01
5.067486521479059292e+01,1.296230701393839624e+01
5.067718448390604635e+01,1.334879946998855793e+01
5.067950375302150690e+01,1.373529192603869298e+01
5.068182302213696033e+01,1.412178438208884046e+01
5.068414229125239245e+01,1.450827683813898794e+01
5.068646156036784589e+01,1.489476929418913542e+01
5.068878082948330643e+01,1.528126175023928468e+01
5.069110009859875987e+01,1.566775420628943216e+01
5.069341936771422041e+01,1.605424666233956543e+01
5.069573863682967385e+01,1.644073911838972890e+01
5.069805790594510597e+01,1.682723157443986395e+01
5.070037717506055941e+01,1.721372403049002386e+01
5.070303394289982890e+01,1.760021442306759454e+01
5.070645739271677144e+01,1.798670012813937902e+01
5.070988084253371397e+01,1.837318583321118481e+01
5.071330429235064940e+01,1.875967153828296929e+01
5.071672774216762036e+01,1.914615724335477864e+01
5.072015119198456290e+01,1.953264294842655957e+01
5.072357464180150544e+01,1.991912865349834050e+01
5.072699809161847639e+01,2.030561435857014985e+01
5.073042154143541183e+01,2.069210006364193433e+01
5.073384499125235436e+01,2.107858576871374368e+01
5.073726844106932532e+01,2.146507147378552460e+01
5.074069189088626786e+01,2.185155717885730553e+01
5.074411534070320329e+01,2.223804288392911488e+01
5.074753879052014582e+01,2.262452858900089936e+01
5.075239795463321002e+01,2.301100157408172109e+01
5.075729594782683307e+01,2.339747421514870851e+01
5.076219394102043481e+01,2.378394685621569593e+01
5.076709193421402944e+01,2.417041949728270822e+01
5.077198992740763117e+01,2.455689213834969564e+01
5.077688792060122580e+01,2.494336477941671149e+01
5.078178591379482043e+01,2.532983742048369891e+01
5.078668390698845059e+01,2.571631006155070054e+01
5.079158190018204522e+01,2.610278270261768796e+01
5.079647989337564695e+01,2.648925534368467538e+01
5.080137788656924158e+01,2.687572798475168767e+01
5.080627587976283621e+01,2.726220062581867509e+01
5.081211508248760111e+01,2.764866148928994960e+01
5.081896955779181724e+01,2.803510964839556863e+01
5.082582403309604047e+01,2.842155780750119831e+01
5.083267850840022817e+01,2.880800596660684221e+01
5.083953298370444429e+01,2.919445412571246123e+01
5.084638745900866041e+01,2.958090228481810513e+01
5.085324193431287654e+01,2.996735044392373837e+01
5.086009640961707134e+01,3.035379860302935739e+01
5.086695088492128747e+01,3.074024676213500129e+01
5.087380536022550359e+01,3.112669492124063098e+01
5.088065983552971971e+01,3.151314308034627842e+01
5.088751431083390742e+01,3.189959123945189390e+01
5.089677256862108834e+01,3.228599760770343607e+01
5.090624506040301611e+01,3.267240025139935256e+01
5.091571755218492257e+01,3.305880289509525483e+01
5.092519004396685034e+01,3.344520553879117131e+01
5.093466253574874969e+01,3.383160818248705937e+01
5.094413502753068457e+01,3.421801082618296164e+01
5.095360751931261234e+01,3.460441346987887812e+01
5.096308001109451169e+01,3.499081611357478039e+01
5.097255250287644657e+01,3.537721875727069687e+01
5.098202499465834592e+01,3.576362140096658493e+01
5.099283612188477122e+01,3.614999194760641643e+01
5.100587742207340369e+01,3.653630902039939343e+01
5.101891872226206459e+01,3.692262609319239175e+01
5.103196002245073259e+01,3.730894316598541138e+01
5.104500132263936507e+01,3.769526023877840260e+01
5.105804262282802597e+01,3.808157731157142223e+01
5.107108392301668687e+01,3.846789438436440633e+01
5.108412522320534777e+01,3.885421145715739755e+01
5.109716652339398024e+01,3.924052852995042429e+01
5.111020782358264114e+01,3.962684560274341550e+01
5.112797646364992943e+01,4.001300603383129584e+01
5.114603762342495941e+01,4.039915677219828893e+01
5.116409878319995386e+01,4.078530751056528914e+01
5.118215994297497673e+01,4.117145824893231065e+01
5.120022110274997118e+01,4.155760898729932507e+01
5.121828226252499405e+01,4.194375972566634658e+01
5.123634342229999561e+01,4.232991046403334678e+01
5.125440458207501848e+01,4.271606120240034699e+01
5.127770822122472794e+01,4.310196864632200686e+01
5.130317946808337126e+01,4.348777549530036879e+01
5.132865071494204301e+01,4.387358234427875203e+01
5.135412196180068634e+01,4.425938919325711396e+01
5.137959320865935808e+01,4.464519604223548299e+01
5.140506445551800141e+01,4.503100289121387334e+01
5.143053570237667316e+01,4.541680974019222816e+01
5.146498718583627863e+01,4.580201501662735808e+01
5.150226087850590773e+01,4.618703123751219408e+01
5.153953457117550840e+01,4.657204745839703008e+01
5.157680826384514461e+01,4.695706367928190161e+01
5.161408195651477371e+01,4.734207990016673762e+01
5.165536821551691560e+01,4.772668402796191600e+01
5.171391796909633598e+01,4.810951518399049576e+01
5.177246772267577768e+01,4.849234634001910393e+01
5.183101747625519096e+01,4.887517749604768369e+01
5.189305359444087173e+01,4.925738247301227091e+01
5.199972162733058667e+01,4.963157119989125476e+01
5.210638966022026608e+01,5.000575992677022441e+01
5.229493976652651810e+01,5.034104896956748831e+01
5.261662005339461956e+01,5.049090282057539980e+01
5.298465949867565428e+01,5.031287048393562600e+01
5.329004231871227404e+01,5.004480274437506182e+01
5.353951092017705804e+01,4.973149049172550917e+01
5.376997558883883244e+01,4.940710811758029308e+01
5.398022537061258674e+01,4.907095022011637298e+01
5.417995140727810366e+01,4.872977062858920050e+01
5.436617959117155863e+01,4.838215016582896766e+01
5.455179090027526456e+01,4.803427108066981077e+01
5.472296202512480079e+01,4.768033800342802664e+01
5.489413314997436544e+01,4.732640492618627093e+01
5.506212661036384759e+01,4.697124781854666509e+01
5.522396659947112596e+01,4.661372040529532512e+01
5.538580658857836880e+01,4.625619299204402068e+01
5.554557567071354640e+01,4.589790887815999554e+01
5.570208758797746640e+01,4.553843461003340565e+01
5.585859950524142192e+01,4.517896034190681576e+01
5.601457013863593914e+01,4.481929374383407350e+01
5.616882065644146849e+01,4.445901595123427796e+01
5.632307117424696941e+01,4.409873815863446822e+01
5.647732169205249164e+01,4.373846036603467269e+01
5.663188037022133869e+01,4.337829128327609141e+01
5.678645609337979039e+01,4.301812821348455174e+01
5.694103181653827761e+01,4.265796514369303338e+01
5.709715937061151436e+01,4.229835576316308021e+01
5.725446350228241954e+01,4.193916618248059791e+01
5.741176763395333182e+01,4.157997660179808719e+01
5.756989086735578098e+01,4.122108788426113790e+01
5.773237142667046129e+01,4.086379965019232685e+01
5.789485198598517002e+01,4.050651141612349448e+01
5.805733254529985032e+01,4.014922318205468343e+01
5.822589392662442265e+01,3.979427586744858303e+01
5.839626233502690411e+01,3.944002419972207463e+01
5.856663074342940689e+01,3.908577253199556623e+01
5.874212172668305953e+01,3.873362801338722505e+01
5.892360591844498430e+01,3.838394877530488003e+01
5.910509011020688064e+01,3.803426953722251369e+01
5.929083599048433939e+01,3.768650539439665437e+01
5.948750938529909149e+01,3.734365180080008173e+01
5.968418278011384359e+01,3.700079820720348067e+01
5.988661936080851689e+01,3.666085148913120406e+01
6.010385681121389467e+01,3.632837013601456988e+01
6.032109426161930088e+01,3.599588878289794991e+01
6.054572946578615245e+01,3.566757059991221013e+01
6.077758705719884347e+01,3.534331689755468631e+01
6.100944464861159133e+01,3.501906319519714117e+01
6.124130224002431788e+01,3.469480949283963156e+01
6.147554061299278061e+01,3.437197206879261557e+01
6.171093901540551485e+01,3.404982472256372006e+01
6.194633741781821357e+01,3.372767737633483165e+01
6.218173582023094781e+01,3.340553003010590061e+01
6.241961329178137419e+01,3.308488768879914943e+01
6.265811426657283789e+01,3.276462386676504224e+01
6.289661524136433712e+01,3.244436004473092794e+01
6.313511621615583636e+01,3.212409622269682075e+01
6.337601300226790357e+01,3.180531282228148626e+01
6.361720665023014476e+01,3.148671285897455618e+01
6.385840029819238595e+01,3.116811289566764032e+01
6.409959394615465555e+01,3.084951293236071379e+01
6.434297395496642480e+01,3.053228472102855307e+01
6.458647285371050373e+01,3.021513110282648285e+01
6.482997175245454002e+01,2.989797748462446947e+01
6.507347065119859053e+01,2.958082386642244188e+01
6.531886795126931133e+01,2.926487684437349657e+01
6.556430585708012870e+01,2.894895563073982458e+01
6.580974376289096028e+01,2.863303441710610997e+01
6.605518166870177765e+01,2.831711320347243444e+01
6.630218549442088261e+01,2.800219802676796022e+01
6.654921200524421465e+01,2.768729742427793994e+01
6.679623851606753249e+01,2.737239682178792322e+01
6.704326502689086453e+01,2.705749621929786031e+01
6.729150824099725980e+01,2.674338409327660315e+01
6.753978580054658210e+01,2.642929422459114264e+01
6.778806336009589018e+01,2.611520435590568212e+01
6.803634091964524089e+01,2.580111448722017897e+01
6.828549082241740109e+01,2.548759369673337360e+01
6.853469273343999646e+01,2.517410683413261907e+01
6.878389464446260604e+01,2.486061997153186454e+01
6.903309655548520141e+01,2.454713310893111000e+01
6.928284527630410139e+01,2.423400462852134041e+01
6.953265239496613503e+01,2.392091442238378107e+01
6.978245951362814026e+01,2.360782421624622174e+01
7.003226663229014548e+01,2.329473401010866240e+01
7.028232235055098442e+01,2.298180718314299753e+01
7.053241984434352219e+01,2.266890781097528063e+01
7.078251733813600310e+01,2.235600843880758859e+01
7.103261483192852666e+01,2.204310906663989655e+01
7.128269517484268647e+01,2.173019841369435312e+01
7.153277138672773106e+01,2.141728504361555352e+01
7.178284759861278985e+01,2.110437167353671484e+01
7.203292381049783444e+01,2.079145830345791524e+01
7.228274617064874974e+01,2.047837814702724657e+01
7.253248707057748845e+01,2.016524446938147008e+01
7.278222797050624138e+01,1.985211079173567938e+01
7.303196887043503693e+01,1.953897711408986027e+01
7.328124590496811663e+01,1.922553958048910161e+01
7.353033707624217641e+01,1.891198029678885106e+01
7.377942824751619355e+01,1.859842101308858631e+01
7.402851941879025333e+01,1.828486172938833221e+01
7.427694871694092171e+01,1.797087102331794739e+01
7.452506768735383957e+01,1.765667803931336266e+01
7.477318665776674322e+01,1.734248505530877438e+01
7.502130562817964687e+01,1.702829207130418965e+01
7.526856265129363521e+01,1.671354113501933369e+01
7.551537939471535310e+01,1.639850519864382505e+01
7.576219613813704257e+01,1.608346926226835905e+01
7.600901288155873203e+01,1.576843332589288060e+01
7.625027915434831982e+01,1.544990876260190760e+01
7.648870480055323640e+01,1.512959878560149818e+01
7.672713044675816718e+01,1.480928880860106212e+01
7.696555609296308376e+01,1.448897883160066691e+01
7.720398173916798612e+01,1.416866885460025749e+01
7.744240738537290270e+01,1.384835887759986051e+01
7.768083303157779085e+01,1.352804890059946530e+01
7.791925867778275006e+01,1.320773892359901502e+01
7.815768432398763821e+01,1.288742894659861982e+01
7.838284806434985796e+01,1.255934458707880808e+01
7.860680130415920530e+01,1.223055060901325142e+01
7.883075454396852422e+01,1.190175663094768232e+01
7.905470778377791419e+01,1.157296265288208481e+01
7.927866102358726152e+01,1.124416867481652993e+01
7.950261426339659465e+01,1.091537469675097327e+01
7.972656750320592778e+01,1.058658071868541661e+01
7.995052074301528933e+01,1.025778674061986173e+01
8.017249995922880146e+01,9.927930050661288419e+00
8.038333665055903055e+01,9.592074803372478087e+00
8.059417334188924542e+01,9.256219556083639333e+00
8.080501003321946030e+01,8.920364308794802355e+00
8.101584672454966096e+01,8.584509061505965377e+00
8.122668341587990426e+01,8.248653814217101754e+00
8.143752010721011914e+01,7.912798566928263888e+00
8.164835679854031980e+01,7.576943319639426022e+00
8.185919348987053468e+01,7.241088072350589044e+00
8.206591450125412734e+01,6.903182929228132814e+00
8.226511786745318489e+01,6.561533474171239888e+00
8.246432123365221400e+01,6.219884019114346074e+00
8.266352459985125734e+01,5.878234564057478906e+00
8.286272796605030067e+01,5.536585109000585092e+00
8.306193133224935821e+01,5.194935653943691278e+00
8.326113469844838733e+01,4.853286198886798353e+00
8.346033806464744487e+01,4.511636743829931184e+00
8.365954143084647399e+01,4.169987288773064016e+00
8.385350656347381459e+01,3.825904504834523934e+00
