time[ms],[Ca2+]_i[μM]
1.106639404160966365e+02,6.315143704414367676e-01
1.109248046739091365e+02,6.312478780746459961e-01
1.111856613023271052e+02,6.309813857078552246e-01
1.114453430039872615e+02,6.306697130203247070e-01
1.117043380601396052e+02,6.303315758705139160e-01
1.119633331162919490e+02,6.299934387207031250e-01
1.122223281724442927e+02,6.296553015708923340e-01
1.124813232285966365e+02,6.293171644210815430e-01
1.127403106553544490e+02,6.289790868759155273e-01
1.129972762925614802e+02,6.285802125930786133e-01
1.132531967027177302e+02,6.281502842903137207e-01
1.135091171128739802e+02,6.277203559875488281e-01
1.137650375230302302e+02,6.272904276847839355e-01
1.140209655625810115e+02,6.268604993820190430e-01
1.142761077744950740e+02,6.264124512672424316e-01
1.145272445542802302e+02,6.258711218833923340e-01
1.147783813340653865e+02,6.253297328948974609e-01
1.150295104844560115e+02,6.247884035110473633e-01
1.152806472642411677e+02,6.242470741271972656e-01
1.155315933091630427e+02,6.237022280693054199e-01
1.157757720811356990e+02,6.230338811874389648e-01
1.160199432237138240e+02,6.223654747009277344e-01
1.162641219956864802e+02,6.216970682144165039e-01
1.165082931382646052e+02,6.210286617279052734e-01
1.167511596543778865e+02,6.203412413597106934e-01
1.169860534532060115e+02,6.195380687713623047e-01
1.172209472520341365e+02,6.187349557876586914e-01
1.174558334214677302e+02,6.179317831993103027e-01
1.176907272202958552e+02,6.171286106109619141e-01
1.179213180406083552e+02,6.162748336791992188e-01
1.181449661118974177e+02,6.153395175933837891e-01
1.183686218125810115e+02,6.144042015075683594e-01
1.185922698838700740e+02,6.134688854217529297e-01
1.188159255845536677e+02,6.125335693359375000e-01
1.190318603379716365e+02,6.115230321884155273e-01
1.192432327134599177e+02,6.104680299758911133e-01
1.194545974595536677e+02,6.094129681587219238e-01
1.196659622056474177e+02,6.083579063415527344e-01
1.198773345811356990e+02,6.073029041290283203e-01
1.200795440537919490e+02,6.061720252037048340e-01
1.202787475450028865e+02,6.050162911415100098e-01
1.204779510362138240e+02,6.038604974746704102e-01
1.206771545274247615e+02,6.027047634124755859e-01
1.208763580186356990e+02,6.015490293502807617e-01
1.210685272080888240e+02,6.003424525260925293e-01
1.212567367417802302e+02,5.991072058677673340e-01
1.214449462754716365e+02,5.978720188140869141e-01
1.216331481797685115e+02,5.966368317604064941e-01
1.218213577134599177e+02,5.954016447067260742e-01
1.220079269273271052e+02,5.941557884216308594e-01
1.221869659287919490e+02,5.928612947463989258e-01
1.223660049302567927e+02,5.915667414665222168e-01
1.225450439317216365e+02,5.902721881866455078e-01
1.227240829331864802e+02,5.889776349067687988e-01
1.229031219346513240e+02,5.876831412315368652e-01
1.230802612168778865e+02,5.863772630691528320e-01
1.232522125108231990e+02,5.850405693054199219e-01
1.234241714341630427e+02,5.837038755416870117e-01
1.235961227281083552e+02,5.823672413825988770e-01
1.237680740220536677e+02,5.810305476188659668e-01
1.239400253159989802e+02,5.796938538551330566e-01
1.241119766099442927e+02,5.783571600914001465e-01
1.242798004014481990e+02,5.769973993301391602e-01
1.244466781480302302e+02,5.756323337554931641e-01
1.246135635240067927e+02,5.742672681808471680e-01
1.247804412705888240e+02,5.729022026062011719e-01
1.249473190171708552e+02,5.715371370315551758e-01
1.251141967637528865e+02,5.701720714569091797e-01
1.252810745103349177e+02,5.688070058822631836e-01
1.254455642564286677e+02,5.674291253089904785e-01
1.256091461045731990e+02,5.660464167594909668e-01
1.257727355821122615e+02,5.646637082099914551e-01
1.259363250596513240e+02,5.632809996604919434e-01
1.260999069077958552e+02,5.618982911109924316e-01
1.262634963853349177e+02,5.605155825614929199e-01
1.264270858628739802e+02,5.591328740119934082e-01
1.265906677110185115e+02,5.577501654624938965e-01
1.267525787217606990e+02,5.563586950302124023e-01
1.269143524034013240e+02,5.549665093421936035e-01
1.270761260850419490e+02,5.535743236541748047e-01
1.272378997666825740e+02,5.521820783615112305e-01
1.273996734483231990e+02,5.507898926734924316e-01
1.275614471299638240e+02,5.493977069854736328e-01
1.277232208116044490e+02,5.480055212974548340e-01
1.278849944932450740e+02,5.466133356094360352e-01
1.280465621812333552e+02,5.452200770378112793e-01
1.282076949937333552e+02,5.438245534896850586e-01
1.283688201768388240e+02,5.424290299415588379e-01
1.285299529893388240e+02,5.410335659980773926e-01
1.286910858018388240e+02,5.396380424499511719e-01
1.288522186143388240e+02,5.382425189018249512e-01
1.290133514268388240e+02,5.368470549583435059e-01
1.291744842393388240e+02,5.354515314102172852e-01
1.293356170518388240e+02,5.340560078620910645e-01
1.294967422349442927e+02,5.326605439186096191e-01
1.296637801988114802e+02,5.312964916229248047e-01
1.298319625718583552e+02,5.299385786056518555e-01
1.300001449449052302e+02,5.285806655883789062e-01
1.301683273179521052e+02,5.272227525711059570e-01
1.303365096909989802e+02,5.258648395538330078e-01
1.305046920640458552e+02,5.245069265365600586e-01
1.306728668076981990e+02,5.231490135192871094e-01
1.308410491807450740e+02,5.217911005020141602e-01
1.310092315537919490e+02,5.204331874847412109e-01
1.311774139268388240e+02,5.190752744674682617e-01
1.313455962998856990e+02,5.177173614501953125e-01
1.315137786729325740e+02,5.163594484329223633e-01
1.316819610459794490e+02,5.150015354156494141e-01
1.318501434190263240e+02,5.136436223983764648e-01
1.320183257920731990e+02,5.122857093811035156e-01
1.321865081651200740e+02,5.109277963638305664e-01
1.323546905381669490e+02,5.095698833465576172e-01
1.325228729112138240e+02,5.082119703292846680e-01
1.326910476548661677e+02,5.068540573120117188e-01
1.328592300279130427e+02,5.054962038993835449e-01
1.330398788316239802e+02,5.042119622230529785e-01
1.332213897569169490e+02,5.029328465461730957e-01
1.334029006822099177e+02,5.016537308692932129e-01
1.335844116075028865e+02,5.003746151924133301e-01
1.337659225327958552e+02,4.990955293178558350e-01
1.339474334580888240e+02,4.978164434432983398e-01
1.341289443833817927e+02,4.965373277664184570e-01
1.343104553086747615e+02,4.952582418918609619e-01
1.344919662339677302e+02,4.939791262149810791e-01
1.346734771592606990e+02,4.927000105381011963e-01
1.348549880845536677e+02,4.914209246635437012e-01
1.350364913804521052e+02,4.901418089866638184e-01
1.352180099351396052e+02,4.888627231121063232e-01
1.353995132310380427e+02,4.875836074352264404e-01
1.355810317857255427e+02,4.863045215606689453e-01
1.357625350816239802e+02,4.850254058837890625e-01
1.359440536363114802e+02,4.837463200092315674e-01
1.361255569322099177e+02,4.824672043323516846e-01
1.363070754868974177e+02,4.811881184577941895e-01
1.364903945786942927e+02,4.799212217330932617e-01
1.366840591294755427e+02,4.787242710590362549e-01
1.368777389390458552e+02,4.775273203849792480e-01
1.370714034898271052e+02,4.763303399085998535e-01
1.372650680406083552e+02,4.751333892345428467e-01
1.374587478501786677e+02,4.739364087581634521e-01
1.376524124009599177e+02,4.727394580841064453e-01
1.378460769517411677e+02,4.715425074100494385e-01
1.380397567613114802e+02,4.703455269336700439e-01
1.382334213120927302e+02,4.691485762596130371e-01
1.384270858628739802e+02,4.679515957832336426e-01
1.386207656724442927e+02,4.667546451091766357e-01
1.388144302232255427e+02,4.655576944351196289e-01
1.390080947740067927e+02,4.643607139587402344e-01
1.392017745835771052e+02,4.631637632846832275e-01
1.393954391343583552e+02,4.619667828083038330e-01
1.395891036851396052e+02,4.607698321342468262e-01
1.397827682359208552e+02,4.595728814601898193e-01
1.399764480454911677e+02,4.583759009838104248e-01
1.401701125962724177e+02,4.571789503097534180e-01
1.403682174546708552e+02,4.560161232948303223e-01
1.405728225572099177e+02,4.549032151699066162e-01
1.407774276597489802e+02,4.537903368473052979e-01
1.409820327622880427e+02,4.526774585247039795e-01
1.411866531236161677e+02,4.515645503997802734e-01
1.413912582261552302e+02,4.504516720771789551e-01
1.415958633286942927e+02,4.493387937545776367e-01
1.418004684312333552e+02,4.482258856296539307e-01
1.420050735337724177e+02,4.471130073070526123e-01
1.422096786363114802e+02,4.460001289844512939e-01
1.424142837388505427e+02,4.448872208595275879e-01
1.426188888413896052e+02,4.437743425369262695e-01
1.428234939439286677e+02,4.426614642143249512e-01
1.430280990464677302e+02,4.415485560894012451e-01
1.432327041490067927e+02,4.404356777667999268e-01
1.434373092515458552e+02,4.393227696418762207e-01
1.436419143540849177e+02,4.382098913192749023e-01
1.438465194566239802e+02,4.370970129966735840e-01
1.440511245591630427e+02,4.359841048717498779e-01
1.442557296617021052e+02,4.348712265491485596e-01
1.444665603501786677e+02,4.338127076625823975e-01
1.446808853013505427e+02,4.327845275402069092e-01
1.448951949937333552e+02,4.317563474178314209e-01
1.451095199449052302e+02,4.307281672954559326e-01
1.453238296372880427e+02,4.297000169754028320e-01
1.455381545884599177e+02,4.286718368530273438e-01
1.457524642808427302e+02,4.276436567306518555e-01
1.459667739732255427e+02,4.266154766082763672e-01
1.461810989243974177e+02,4.255872964859008789e-01
1.463954086167802302e+02,4.245591163635253906e-01
1.466097335679521052e+02,4.235309660434722900e-01
1.468240432603349177e+02,4.225027859210968018e-01
1.470383682115067927e+02,4.214746057987213135e-01
1.472526779038896052e+02,4.204464256763458252e-01
1.474670028550614802e+02,4.194182455539703369e-01
1.476813125474442927e+02,4.183900952339172363e-01
1.478956222398271052e+02,4.173619151115417480e-01
1.481099471909989802e+02,4.163337349891662598e-01
1.483242568833817927e+02,4.153055548667907715e-01
1.485385818345536677e+02,4.142773747444152832e-01
1.487597122056474177e+02,4.133166670799255371e-01
1.489825515611161677e+02,4.123726785182952881e-01
1.492053909165849177e+02,4.114287197589874268e-01
1.494282302720536677e+02,4.104847609996795654e-01
1.496510696275224177e+02,4.095408022403717041e-01
1.498739089829911677e+02,4.085968136787414551e-01
1.500967330796708552e+02,4.076528549194335938e-01
1.503195724351396052e+02,4.067088961601257324e-01
1.505424117906083552e+02,4.057649075984954834e-01
1.507652511460771052e+02,4.048209488391876221e-01
1.509880905015458552e+02,4.038769900798797607e-01
1.512109145982255427e+02,4.029330015182495117e-01
1.514337539536942927e+02,4.019890427589416504e-01
1.516565933091630427e+02,4.010450839996337891e-01
1.518794326646317927e+02,4.001010954380035400e-01
1.521022720201005427e+02,3.991571366786956787e-01
1.523251113755692927e+02,3.982131779193878174e-01
1.525479354722489802e+02,3.972692191600799561e-01
1.527707748277177302e+02,3.963252305984497070e-01
1.529936141831864802e+02,3.953812718391418457e-01
1.532226486070146052e+02,3.945066332817077637e-01
1.534528732163896052e+02,3.936454057693481445e-01
1.536831130845536677e+02,3.927841782569885254e-01
1.539133376939286677e+02,3.919229805469512939e-01
1.541435775620927302e+02,3.910617530345916748e-01
1.543738021714677302e+02,3.902005255222320557e-01
1.546040420396317927e+02,3.893393278121948242e-01
1.548342666490067927e+02,3.884781002998352051e-01
1.550645065171708552e+02,3.876168727874755859e-01
1.552947311265458552e+02,3.867556452751159668e-01
1.555249557359208552e+02,3.858944475650787354e-01
1.557551956040849177e+02,3.850332200527191162e-01
1.559854202134599177e+02,3.841719925403594971e-01
1.562156600816239802e+02,3.833107948303222656e-01
1.564458846909989802e+02,3.824495673179626465e-01
1.566761245591630427e+02,3.815883398056030273e-01
1.569063491685380427e+02,3.807271420955657959e-01
1.571365890367021052e+02,3.798659145832061768e-01
1.573668136460771052e+02,3.790046870708465576e-01
1.575970382554521052e+02,3.781434893608093262e-01
1.578318099839677302e+02,3.773398101329803467e-01
1.580683975083817927e+02,3.765591382980346680e-01
1.583049850327958552e+02,3.757784664630889893e-01
1.585415725572099177e+02,3.749977946281433105e-01
1.587781600816239802e+02,3.742171227931976318e-01
1.590147476060380427e+02,3.734364509582519531e-01
1.592513351304521052e+02,3.726557791233062744e-01
1.594879226548661677e+02,3.718751072883605957e-01
1.597244949204911677e+02,3.710944354534149170e-01
1.599610824449052302e+02,3.703137636184692383e-01
1.601976699693192927e+02,3.695330917835235596e-01
1.604342574937333552e+02,3.687524199485778809e-01
1.606708450181474177e+02,3.679717481136322021e-01
1.609074325425614802e+02,3.671910762786865234e-01
1.611440200669755427e+02,3.664104044437408447e-01
1.613805923326005427e+02,3.656297326087951660e-01
1.616171798570146052e+02,3.648490607738494873e-01
1.618537673814286677e+02,3.640683889389038086e-01
1.620903549058427302e+02,3.632877171039581299e-01
1.623269424302567927e+02,3.625070452690124512e-01
1.625657119615067927e+02,3.617576956748962402e-01
1.628077010972489802e+02,3.610548377037048340e-01
1.630496902329911677e+02,3.603519797325134277e-01
1.632916946275224177e+02,3.596491217613220215e-01
1.635336837632646052e+02,3.589462339878082275e-01
1.637756728990067927e+02,3.582433760166168213e-01
1.640176772935380427e+02,3.575405180454254150e-01
1.642596664292802302e+02,3.568376302719116211e-01
1.645016708238114802e+02,3.561347723007202148e-01
1.647436599595536677e+02,3.554319143295288086e-01
1.649856490952958552e+02,3.547290265560150146e-01
1.652276534898271052e+02,3.540261685848236084e-01
1.654696426255692927e+02,3.533233106136322021e-01
1.657116470201005427e+02,3.526204228401184082e-01
1.659536361558427302e+02,3.519175648689270020e-01
1.661956252915849177e+02,3.512147068977355957e-01
1.664376296861161677e+02,3.505118191242218018e-01
1.666796188218583552e+02,3.498089611530303955e-01
1.669216079576005427e+02,3.491061031818389893e-01
1.671636123521317927e+02,3.484032452106475830e-01
1.674056014878739802e+02,3.477003574371337891e-01
1.676516189439286677e+02,3.470633029937744141e-01
1.678981857163896052e+02,3.464351296424865723e-01
1.681447372300614802e+02,3.458069264888763428e-01
1.683912887437333552e+02,3.451787233352661133e-01
1.686378555161942927e+02,3.445505201816558838e-01
1.688844070298661677e+02,3.439223468303680420e-01
1.691309738023271052e+02,3.432941436767578125e-01
1.693775253159989802e+02,3.426659405231475830e-01
1.696240768296708552e+02,3.420377373695373535e-01
1.698706436021317927e+02,3.414095640182495117e-01
1.701171951158036677e+02,3.407813608646392822e-01
1.703637618882646052e+02,3.401531577110290527e-01
1.706103134019364802e+02,3.395249545574188232e-01
1.708568801743974177e+02,3.388967812061309814e-01
1.711034316880692927e+02,3.382685780525207520e-01
1.713499832017411677e+02,3.376403748989105225e-01
1.715965499742021052e+02,3.370121717453002930e-01
1.718431014878739802e+02,3.363839983940124512e-01
1.720896682603349177e+02,3.357557952404022217e-01
1.723362197740067927e+02,3.351275920867919922e-01
1.725833053452958552e+02,3.345091938972473145e-01
1.728336715562333552e+02,3.339523375034332275e-01
1.730840530259599177e+02,3.333954811096191406e-01
1.733344192368974177e+02,3.328386247158050537e-01
1.735848007066239802e+02,3.322817683219909668e-01
1.738351669175614802e+02,3.317248821258544922e-01
1.740855483872880427e+02,3.311680257320404053e-01
1.743359145982255427e+02,3.306111693382263184e-01
1.745862960679521052e+02,3.300543129444122314e-01
1.748366622788896052e+02,3.294974565505981445e-01
1.750870284898271052e+02,3.289406001567840576e-01
1.753374099595536677e+02,3.283837139606475830e-01
1.755877761704911677e+02,3.278268575668334961e-01
1.758381576402177302e+02,3.272700011730194092e-01
1.760885238511552302e+02,3.267131447792053223e-01
1.763389053208817927e+02,3.261562883853912354e-01
1.765892715318192927e+02,3.255994319915771484e-01
1.768396530015458552e+02,3.250425755977630615e-01
1.770900192124833552e+02,3.244856894016265869e-01
1.773404006822099177e+02,3.239288330078125000e-01
1.775907668931474177e+02,3.233719766139984131e-01
1.778416519029130427e+02,3.228262066841125488e-01
1.780951919419755427e+02,3.223372399806976318e-01
1.783487319810380427e+02,3.218482732772827148e-01
1.786022567613114802e+02,3.213592767715454102e-01
1.788557968003739802e+02,3.208703100681304932e-01
1.791093215806474177e+02,3.203813433647155762e-01
1.793628616197099177e+02,3.198923468589782715e-01
1.796163863999833552e+02,3.194033801555633545e-01
1.798699264390458552e+02,3.189144134521484375e-01
1.801234664781083552e+02,3.184254169464111328e-01
1.803769912583817927e+02,3.179364502429962158e-01
1.806305312974442927e+02,3.174474537372589111e-01
1.808840560777177302e+02,3.169584870338439941e-01
1.811375961167802302e+02,3.164695203304290771e-01
1.813911208970536677e+02,3.159805238246917725e-01
1.816446609361161677e+02,3.154915571212768555e-01
1.818981857163896052e+02,3.150025904178619385e-01
1.821517257554521052e+02,3.145135939121246338e-01
1.824052657945146052e+02,3.140246272087097168e-01
1.826587905747880427e+02,3.135356605052947998e-01
1.829123306138505427e+02,3.130466639995574951e-01
1.831658553941239802e+02,3.125576972961425781e-01
1.834218826158036677e+02,3.121305406093597412e-01
1.836780013902177302e+02,3.117060065269470215e-01
1.839341201646317927e+02,3.112814724445343018e-01
1.841902541978349177e+02,3.108569383621215820e-01
1.844463729722489802e+02,3.104324340820312500e-01
1.847024917466630427e+02,3.100078999996185303e-01
1.849586257798661677e+02,3.095833659172058105e-01
1.852147445542802302e+02,3.091588318347930908e-01
1.854708633286942927e+02,3.087342977523803711e-01
1.857269973618974177e+02,3.083097636699676514e-01
1.859831161363114802e+02,3.078852593898773193e-01
1.862392501695146052e+02,3.074607253074645996e-01
1.864953689439286677e+02,3.070361912250518799e-01
1.867514877183427302e+02,3.066116571426391602e-01
1.870076217515458552e+02,3.061871230602264404e-01
1.872637405259599177e+02,3.057625889778137207e-01
1.875198593003739802e+02,3.053380846977233887e-01
1.877759933335771052e+02,3.049135506153106689e-01
1.880321121079911677e+02,3.044890165328979492e-01
1.882882308824052302e+02,3.040644824504852295e-01
1.885443649156083552e+02,3.036399483680725098e-01
1.888015975816239802e+02,3.032477200031280518e-01
1.890598220689286677e+02,3.028842508792877197e-01
1.893180465562333552e+02,3.025207817554473877e-01
1.895762557847489802e+02,3.021573126316070557e-01
1.898344802720536677e+02,3.017938137054443359e-01
1.900927047593583552e+02,3.014303445816040039e-01
1.903509292466630427e+02,3.010668754577636719e-01
1.906091537339677302e+02,3.007034063339233398e-01
1.908673782212724177e+02,3.003399074077606201e-01
1.911255874497880427e+02,2.999764382839202881e-01
1.913838119370927302e+02,2.996129691600799561e-01
1.916420364243974177e+02,2.992495000362396240e-01
1.919002609117021052e+02,2.988860011100769043e-01
1.921584853990067927e+02,2.985225319862365723e-01
1.924167098863114802e+02,2.981590628623962402e-01
1.926749191148271052e+02,2.977955937385559082e-01
1.929331436021317927e+02,2.974320948123931885e-01
1.931913680894364802e+02,2.970686256885528564e-01
1.934495925767411677e+02,2.967051565647125244e-01
1.937078170640458552e+02,2.963416874408721924e-01
1.939660415513505427e+02,2.959781885147094727e-01
1.942242660386552302e+02,2.956147193908691406e-01
1.944839553697099177e+02,2.953022718429565430e-01
1.947438583238114802e+02,2.949966192245483398e-01
1.950037460191239802e+02,2.946909368038177490e-01
1.952636489732255427e+02,2.943852543830871582e-01
1.955235519273271052e+02,2.940796017646789551e-01
1.957834396226396052e+02,2.937739193439483643e-01
1.960433425767411677e+02,2.934682369232177734e-01
1.963032302720536677e+02,2.931625843048095703e-01
1.965631332261552302e+02,2.928569018840789795e-01
1.968230209214677302e+02,2.925512194633483887e-01
1.970829238755692927e+02,2.922455668449401855e-01
1.973428268296708552e+02,2.919398844242095947e-01
1.976027145249833552e+02,2.916342020034790039e-01
1.978626174790849177e+02,2.913285493850708008e-01
1.981225051743974177e+02,2.910228669643402100e-01
1.983824081284989802e+02,2.907171845436096191e-01
1.986422958238114802e+02,2.904115319252014160e-01
1.989021987779130427e+02,2.901058495044708252e-01
1.991621017320146052e+02,2.898001670837402344e-01
1.994219894273271052e+02,2.894945144653320312e-01
1.996818923814286677e+02,2.891888320446014404e-01
1.999418258531083552e+02,2.888849973678588867e-01
2.002030410630692927e+02,2.886340320110321045e-01
2.004642410142411677e+02,2.883830666542053223e-01
2.007254562242021052e+02,2.881320714950561523e-01
2.009866561753739802e+02,2.878811061382293701e-01
2.012478561265458552e+02,2.876301407814025879e-01
2.015090713365067927e+02,2.873791456222534180e-01
2.017702712876786677e+02,2.871281802654266357e-01
2.020314864976396052e+02,2.868772149085998535e-01
2.022926864488114802e+02,2.866262197494506836e-01
2.025539016587724177e+02,2.863752543926239014e-01
2.028151016099442927e+02,2.861242592334747314e-01
2.030763168199052302e+02,2.858732938766479492e-01
2.033375167710771052e+02,2.856223285198211670e-01
2.035987319810380427e+02,2.853713333606719971e-01
2.038599319322099177e+02,2.851203680038452148e-01
2.041211318833817927e+02,2.848694026470184326e-01
2.043823470933427302e+02,2.846184074878692627e-01
2.046435470445146052e+02,2.843674421310424805e-01
2.049047622544755427e+02,2.841164767742156982e-01
2.051659622056474177e+02,2.838654816150665283e-01
2.054271774156083552e+02,2.836145162582397461e-01
2.056883773667802302e+02,2.833635210990905762e-01
