time [ms],current density [pA/pF]
0.000000000000000000e+00,-2.970051765441894531e-02
5.879914283752441406e+00,-2.970051765441894531e-02
1.175982856750488281e+01,-2.970051765441894531e-02
1.763974380493164062e+01,-2.970051765441894531e-02
2.351965713500976562e+01,-2.970051765441894531e-02
2.939957237243652344e+01,-2.970051765441894531e-02
3.527948760986328125e+01,-2.970051765441894531e-02
4.115940093994140625e+01,-2.970051765441894531e-02
4.703931427001953125e+01,-2.970051765441894531e-02
5.108131790161132812e+01,-3.810340166091918945e-02
5.186135101318359375e+01,-6.142002344131469727e-02
5.264138793945312500e+01,-8.473664522171020508e-02
5.342142486572265625e+01,-1.080532670021057129e-01
5.420145797729492188e+01,-1.313698589801788330e-01
5.516402053833007812e+01,-1.561714708805084229e-01
5.764539718627929688e+01,-1.781849861145019531e-01
6.160231399536132812e+01,-1.933086812496185303e-01
6.666428375244140625e+01,-2.023841440677642822e-01
7.246083068847656250e+01,-2.062530219554901123e-01
7.850964355468750000e+01,-2.064529657363891602e-01
8.463188934326171875e+01,-2.063257396221160889e-01
9.088700866699218750e+01,-2.062024474143981934e-01
9.726965332031250000e+01,-2.060830593109130859e-01
1.037744674682617188e+02,-2.059674859046936035e-01
1.103961105346679688e+02,-2.058556973934173584e-01
1.171292343139648438e+02,-2.057476341724395752e-01
1.239684906005859375e+02,-2.056432366371154785e-01
1.309085388183593750e+02,-2.055424153804779053e-01
1.379440155029296875e+02,-2.054451406002044678e-01
1.450695800781250000e+02,-2.053513526916503906e-01
1.522798919677734375e+02,-2.052609622478485107e-01
1.595696105957031250e+02,-2.051739394664764404e-01
1.669333648681640625e+02,-2.050901949405670166e-01
1.743658294677734375e+02,-2.050096988677978516e-01
1.818616485595703125e+02,-2.049323916435241699e-01
1.894154663085937500e+02,-2.048581838607788086e-01
1.970219573974609375e+02,-2.047870457172393799e-01
2.046757507324218750e+02,-2.047188878059387207e-01
2.123715057373046875e+02,-2.046536505222320557e-01
2.201038970947265625e+02,-2.045913338661193848e-01
2.278675384521484375e+02,-2.045317888259887695e-01
2.356571044921875000e+02,-2.044750452041625977e-01
2.434672546386718750e+02,-2.044209539890289307e-01
2.512926330566406250e+02,-2.043695151805877686e-01
2.591278991699218750e+02,-2.043206691741943359e-01
2.669676818847656250e+02,-2.042743265628814697e-01
2.748066711425781250e+02,-2.042304277420043945e-01
2.826394958496093750e+02,-2.041889429092407227e-01
2.904607849121093750e+02,-2.041497826576232910e-01
2.982652587890625000e+02,-2.041128873825073242e-01
3.060475158691406250e+02,-2.040782272815704346e-01
3.138022155761718750e+02,-2.040457129478454590e-01
3.215240173339843750e+02,-2.040152847766876221e-01
3.292075805664062500e+02,-2.039869129657745361e-01
3.368475646972656250e+02,-2.039605081081390381e-01
3.444385986328125000e+02,-2.039360105991363525e-01
3.519753417968750000e+02,-2.039133906364440918e-01
3.594524536132812500e+02,-2.038925588130950928e-01
3.668645629882812500e+02,-2.038734555244445801e-01
3.742063903808593750e+02,-2.038560211658477783e-01
3.814725036621093750e+02,-2.038402259349822998e-01
3.886576232910156250e+02,-2.038259506225585938e-01
3.957563476562500000e+02,-2.038131952285766602e-01
4.027633666992187500e+02,-2.038018703460693359e-01
4.096733093261718750e+02,-2.037919163703918457e-01
4.164808654785156250e+02,-2.037833034992218018e-01
4.231806335449218750e+02,-2.037759125232696533e-01
4.297673339843750000e+02,-2.037697434425354004e-01
4.362355346679687500e+02,-2.037646770477294922e-01
4.425799560546875000e+02,-2.037607133388519287e-01
4.487952270507812500e+02,-2.037577629089355469e-01
4.548760070800781250e+02,-2.037557661533355713e-01
4.608169555664062500e+02,-2.037546634674072266e-01
4.666127014160156250e+02,-2.037543952465057373e-01
4.722579040527343750e+02,-2.037549018859863281e-01
4.777472229003906250e+02,-2.037561237812042236e-01
4.830753173828125000e+02,-2.037580013275146484e-01
4.882368164062500000e+02,-2.037604451179504395e-01
4.932264099121093750e+02,-2.037634551525115967e-01
4.980386962890625000e+02,-2.037669420242309570e-01
5.026683959960937500e+02,-2.037708461284637451e-01
5.071101074218750000e+02,-2.037751078605651855e-01
5.113585205078125000e+02,-2.037796378135681152e-01
5.154082641601562500e+02,-2.037844359874725342e-01
5.192539672851562500e+02,-2.037893831729888916e-01
5.228903198242187500e+02,-2.037944495677947998e-01
5.263120117187500000e+02,-2.037995755672454834e-01
5.295136108398437500e+02,-2.038047015666961670e-01
5.324898681640625000e+02,-2.038097679615020752e-01
5.352352905273437500e+02,-2.038146853446960449e-01
5.377446899414062500e+02,-2.038194537162780762e-01
5.400125732421875000e+02,-2.038239538669586182e-01
5.420337524414062500e+02,-2.038281559944152832e-01
5.438027343750000000e+02,-2.038319706916809082e-01
5.453142700195312500e+02,-2.038353979587554932e-01
5.465629272460937500e+02,-2.038383185863494873e-01
5.475434570312500000e+02,-2.038406729698181152e-01
5.482504272460937500e+02,-2.038424611091613770e-01
5.486785888671875000e+02,-2.038435637950897217e-01
5.488224487304687500e+02,-2.038439512252807617e-01
