time [ms],current density [pA/pF]
0.000000000000000000e+00,-2.970051765441894531e-02
5.845907688140869141e+00,-2.970051765441894531e-02
1.169181537628173828e+01,-2.970051765441894531e-02
1.753772354125976562e+01,-2.970051765441894531e-02
2.338363075256347656e+01,-2.970051765441894531e-02
2.922953796386718750e+01,-2.970051765441894531e-02
3.507544708251953125e+01,-2.970051765441894531e-02
4.092135620117187500e+01,-2.970051765441894531e-02
4.676726150512695312e+01,-2.970051765441894531e-02
5.085608291625976562e+01,-3.695040941238403320e-02
5.103625488281250000e+01,-6.032776832580566406e-02
5.121643066406250000e+01,-8.370512723922729492e-02
5.142100524902343750e+01,-1.074827015399932861e-01
5.248579406738281250e+01,-1.396869421005249023e-01
5.429905319213867188e+01,-1.560029983520507812e-01
5.860440444946289062e+01,-1.597336828708648682e-01
6.462487030029296875e+01,-1.568245589733123779e-01
7.049760437011718750e+01,-1.538681685924530029e-01
7.650730133056640625e+01,-1.509518027305603027e-01
8.264885711669921875e+01,-1.480753719806671143e-01
8.891716003417968750e+01,-1.452387869358062744e-01
9.530710601806640625e+01,-1.424419581890106201e-01
1.018135833740234375e+02,-1.396847367286682129e-01
1.084314804077148438e+02,-1.369670331478118896e-01
1.151557006835937500e+02,-1.342887580394744873e-01
1.219811248779296875e+02,-1.316498219966888428e-01
1.289026489257812500e+02,-1.290500760078430176e-01
1.359151763916015625e+02,-1.264894604682922363e-01
1.430135803222656250e+02,-1.239678263664245605e-01
1.501927490234375000e+02,-1.214851438999176025e-01
1.574476013183593750e+02,-1.190412342548370361e-01
1.647730102539062500e+02,-1.166360378265380859e-01
1.721638793945312500e+02,-1.142694056034088135e-01
1.796150817871093750e+02,-1.119413077831268311e-01
1.871215209960937500e+02,-1.096515953540802002e-01
1.946781005859375000e+02,-1.074001491069793701e-01
2.022796936035156250e+02,-1.051869094371795654e-01
2.099211883544921875e+02,-1.030117273330688477e-01
2.175975036621093750e+02,-1.008745431900024414e-01
2.253035125732421875e+02,-9.877520799636840820e-02
2.330341033935546875e+02,-9.671366214752197266e-02
2.407841644287109375e+02,-9.468978643417358398e-02
2.485486145019531250e+02,-9.270346164703369141e-02
2.563223266601562500e+02,-9.075462818145751953e-02
2.641001892089843750e+02,-8.884310722351074219e-02
2.718771057128906250e+02,-8.696889877319335938e-02
2.796479492187500000e+02,-8.513182401657104492e-02
2.874076538085937500e+02,-8.333176374435424805e-02
2.951510620117187500e+02,-8.156865835189819336e-02
3.028730773925781250e+02,-7.984238862991333008e-02
3.105686035156250000e+02,-7.815289497375488281e-02
3.182325439453125000e+02,-7.649999856948852539e-02
3.258597717285156250e+02,-7.488363981246948242e-02
3.334451904296875000e+02,-7.330375909805297852e-02
3.409836730957031250e+02,-7.176017761230468750e-02
3.484701232910156250e+02,-7.025277614593505859e-02
3.558994445800781250e+02,-6.878155469894409180e-02
3.632665100097656250e+02,-6.734627485275268555e-02
3.705662231445312500e+02,-6.594699621200561523e-02
3.777934570312500000e+02,-6.458348035812377930e-02
3.849431152343750000e+02,-6.325566768646240234e-02
3.920101318359375000e+02,-6.196343898773193359e-02
3.989893188476562500e+02,-6.070673465728759766e-02
4.058756408691406250e+02,-5.948543548583984375e-02
4.126639404296875000e+02,-5.829942226409912109e-02
4.193491210937500000e+02,-5.714857578277587891e-02
4.259260864257812500e+02,-5.603283643722534180e-02
4.323897399902343750e+02,-5.495208501815795898e-02
4.387349548339843750e+02,-5.390620231628417969e-02
4.449566040039062500e+02,-5.289512872695922852e-02
4.510496215820312500e+02,-5.191868543624877930e-02
4.570088500976562500e+02,-5.097681283950805664e-02
4.628292541503906250e+02,-5.006945133209228516e-02
4.685056457519531250e+02,-4.919642210006713867e-02
4.740329589843750000e+02,-4.835766553878784180e-02
4.794060974121093750e+02,-4.755300283432006836e-02
4.846199035644531250e+02,-4.678249359130859375e-02
4.896693420410156250e+02,-4.604589939117431641e-02
4.945492248535156250e+02,-4.534310102462768555e-02
4.992545166015625000e+02,-4.467409849166870117e-02
5.037800598144531250e+02,-4.403871297836303711e-02
5.081207580566406250e+02,-4.343688488006591797e-02
5.122714843750000000e+02,-4.286849498748779297e-02
5.162271728515625000e+02,-4.233342409133911133e-02
5.199827270507812500e+02,-4.183161258697509766e-02
5.235330200195312500e+02,-4.136288166046142578e-02
5.268728637695312500e+02,-4.092723131179809570e-02
5.299972534179687500e+02,-4.052442312240600586e-02
5.329010620117187500e+02,-4.015445709228515625e-02
5.355791625976562500e+02,-3.981721401214599609e-02
5.380264282226562500e+02,-3.951257467269897461e-02
5.402377319335937500e+02,-3.924047946929931641e-02
5.422080688476562500e+02,-3.900074958801269531e-02
5.439322509765625000e+02,-3.879332542419433594e-02
5.454052124023437500e+02,-3.861808776855468750e-02
5.466218261718750000e+02,-3.847491741180419922e-02
5.475769042968750000e+02,-3.836375474929809570e-02
5.482655029296875000e+02,-3.828448057174682617e-02
5.486823730468750000e+02,-3.823703527450561523e-02
5.488224487304687500e+02,-3.822124004364013672e-02
