voltage[mV],steady state
-7.030812072753906250e+01,2.847595838829874992e-03
-7.006340026855468750e+01,2.873027697205543518e-03
-6.981827545166015625e+01,2.897212980315089226e-03
-6.957275390625000000e+01,2.920200815424323082e-03
-6.932685852050781250e+01,2.942040562629699707e-03
-6.908061218261718750e+01,2.962781814858317375e-03
-6.883402252197265625e+01,2.982473699375987053e-03
-6.858710479736328125e+01,3.001165576279163361e-03
-6.833988189697265625e+01,3.018906805664300919e-03
-6.809236145019531250e+01,3.035746980458498001e-03
-6.784457397460937500e+01,3.051735227927565575e-03
-6.759652709960937500e+01,3.066920675337314606e-03
-6.734823608398437500e+01,3.081353381276130676e-03
-6.709971618652343750e+01,3.095082007348537445e-03
-6.685099029541015625e+01,3.108156146481633186e-03
-6.660207366943359375e+01,3.120625158771872520e-03
-6.635298156738281250e+01,3.132538637146353722e-03
-6.610372924804687500e+01,3.143945476040244102e-03
-6.585433197021484375e+01,3.154895501211285591e-03
-6.560480499267578125e+01,3.165437607094645500e-03
-6.535517883300781250e+01,3.175621619448065758e-03
-6.510545349121093750e+01,3.185496432706713676e-03
-6.485564422607421875e+01,3.195111872628331184e-03
-6.460578918457031250e+01,3.204516833648085594e-03
-6.435588073730468750e+01,3.213760908693075180e-03
-6.410594177246093750e+01,3.222893457859754562e-03
-6.385600280761718750e+01,3.231963841244578362e-03
-6.360606384277343750e+01,3.241021418944001198e-03
-6.335614776611328125e+01,3.250115551054477692e-03
-6.310626983642578125e+01,3.259295364841818810e-03
-6.285644912719726562e+01,3.268610453233122826e-03
-6.260669708251953125e+01,3.278110176324844360e-03
-6.235703659057617188e+01,3.287843894213438034e-03
-6.210748291015625000e+01,3.297860734164714813e-03
-6.185804748535156250e+01,3.308210289105772972e-03
-6.160874938964843750e+01,3.318941919133067131e-03
-6.135960388183593750e+01,3.330104751512408257e-03
-6.111063385009765625e+01,3.341748379170894623e-03
-6.086185073852539062e+01,3.353922162204980850e-03
-6.061326980590820312e+01,3.366675227880477905e-03
-6.036491012573242188e+01,3.380056936293840408e-03
-6.011679077148437500e+01,3.394117113202810287e-03
-5.986891937255859375e+01,3.408904420211911201e-03
-5.962132263183593750e+01,3.424468915909528732e-03
-5.937400817871093750e+01,3.440859494730830193e-03
-5.912699890136718750e+01,3.458125516772270203e-03
-5.888031005859375000e+01,3.476316342130303383e-03
-5.863395690917968750e+01,3.495481796562671661e-03
-5.838795471191406250e+01,3.515670541673898697e-03
-5.814232635498046875e+01,3.536932403221726418e-03
-5.789707946777343750e+01,3.559316508471965790e-03
-5.765223693847656250e+01,3.582872450351715088e-03
-5.740781402587890625e+01,3.607649356126785278e-03
-5.716382217407226562e+01,3.633696585893630981e-03
-5.692028808593750000e+01,3.661063499748706818e-03
-5.667721557617187500e+01,3.689799690619111061e-03
-5.643463134765625000e+01,3.719954285770654678e-03
-5.619255065917968750e+01,3.751576645299792290e-03
-5.595098495483398438e+01,3.784716129302978516e-03
-5.570995330810546875e+01,3.819422330707311630e-03
-5.546947479248046875e+01,3.855744376778602600e-03
-5.522956085205078125e+01,3.893731394782662392e-03
-5.499023437500000000e+01,3.933433443307876587e-03
-5.475150299072265625e+01,3.974899183958768845e-03
-5.451339721679687500e+01,4.018178209662437439e-03
-5.427591705322265625e+01,4.063319880515336990e-03
-5.403909301757812500e+01,4.110373556613922119e-03
-5.380292892456054688e+01,4.159388598054647446e-03
-5.356745147705078125e+01,4.210414364933967590e-03
-5.333267211914062500e+01,4.263500217348337173e-03
-5.309860992431640625e+01,4.318695515394210815e-03
-5.286528015136718750e+01,4.376049619168043137e-03
-5.263270187377929688e+01,4.435611888766288757e-03
-5.240088653564453125e+01,4.497431684285402298e-03
-5.216985321044921875e+01,4.561557900160551071e-03
-5.193962097167968750e+01,4.628040827810764313e-03
-5.171020507812500000e+01,4.696929361671209335e-03
-5.148161697387695312e+01,4.768272396177053452e-03
-5.125387573242187500e+01,4.842120222747325897e-03
-5.102700424194335938e+01,4.918521270155906677e-03
-5.080101013183593750e+01,4.997525364160537720e-03
-5.057591629028320312e+01,5.079181864857673645e-03
-5.035173797607421875e+01,5.163540132343769073e-03
-5.012848663330078125e+01,5.250649526715278625e-03
-4.990618515014648438e+01,5.340558942407369614e-03
-4.968484497070312500e+01,5.433318670839071274e-03
-4.946448898315429688e+01,5.528977140784263611e-03
-4.924512481689453125e+01,5.627584178000688553e-03
-4.902677917480468750e+01,5.729188676923513412e-03
-4.880946350097656250e+01,5.833840928971767426e-03
-4.859319305419921875e+01,5.941589362919330597e-03
-4.837798309326171875e+01,6.052483804523944855e-03
-4.816385269165039062e+01,6.166573613882064819e-03
-4.795082092285156250e+01,6.283907685428857803e-03
-4.773889923095703125e+01,6.404535844922065735e-03
-4.752811050415039062e+01,6.528507452458143234e-03
-4.731846237182617188e+01,6.655871868133544922e-03
-4.710998153686523438e+01,6.786677986383438110e-03
-4.690267562866210938e+01,6.920975632965564728e-03
-4.669656753540039062e+01,7.058814167976379395e-03
-4.649166870117187500e+01,7.200242485851049423e-03
-4.628799819946289062e+01,7.345310412347316742e-03
-4.608557128906250000e+01,7.494067307561635971e-03
-4.588440704345703125e+01,7.646562065929174423e-03
-4.568452072143554688e+01,7.802844513207674026e-03
-4.548593139648437500e+01,7.962963543832302094e-03
-4.528864669799804688e+01,8.126969449222087860e-03
-4.509269332885742188e+01,8.294910192489624023e-03
-4.489808273315429688e+01,8.466836065053939819e-03
-4.470483398437500000e+01,8.642796427011489868e-03
-4.451296234130859375e+01,8.822840638458728790e-03
-4.432247924804687500e+01,9.007017128169536591e-03
-4.413341140747070312e+01,9.195376187562942505e-03
-4.394576644897460938e+01,9.387967176735401154e-03
-4.375956726074218750e+01,9.584839455783367157e-03
-4.357482528686523438e+01,9.786042384803295135e-03
-4.339155960083007812e+01,9.991624392569065094e-03
-4.320978546142578125e+01,1.020163577049970627e-02
-4.302952194213867188e+01,1.041612494736909866e-02
-4.285078430175781250e+01,1.063514314591884613e-02
-4.267358779907226562e+01,1.085873786360025406e-02
-4.249795150756835938e+01,1.108695939183235168e-02
-4.232388687133789062e+01,1.131985709071159363e-02
-4.215141677856445312e+01,1.155747938901185989e-02
-4.198055267333984375e+01,1.179987657815217972e-02
-4.181131362915039062e+01,1.204709801822900772e-02
-4.164371490478515625e+01,1.229919213801622391e-02
-4.147777557373046875e+01,1.255620922893285751e-02
-4.131351089477539062e+01,1.281819865107536316e-02
-4.115093612670898438e+01,1.308520883321762085e-02
-4.099006652832031250e+01,1.335729099810123444e-02
-4.083092498779296875e+01,1.363449171185493469e-02
-4.067351913452148438e+01,1.391686312854290009e-02
-4.051787185668945312e+01,1.420445274561643600e-02
-4.036399841308593750e+01,1.449731085449457169e-02
-4.021191406250000000e+01,1.479548588395118713e-02
-4.006163406372070312e+01,1.509902812540531158e-02
-3.991318130493164062e+01,1.540798693895339966e-02
-3.976656341552734375e+01,1.572241075336933136e-02
-3.962180328369140625e+01,1.604234986007213593e-02
-3.947891616821289062e+01,1.636785268783569336e-02
-3.933791732788085938e+01,1.669897139072418213e-02
-3.919882583618164062e+01,1.703575067222118378e-02
-3.906165313720703125e+01,1.737824268639087677e-02
-3.892642211914062500e+01,1.772649772465229034e-02
-3.879314422607421875e+01,1.808056235313415527e-02
-3.866183853149414062e+01,1.844048872590065002e-02
-3.853251647949218750e+01,1.880632340908050537e-02
-3.840520477294921875e+01,1.917811855673789978e-02
-3.827991104125976562e+01,1.955592073500156403e-02
-3.815665435791015625e+01,1.993978209793567657e-02
-3.803545379638671875e+01,2.032975107431411743e-02
-3.791632461547851562e+01,2.072587423026561737e-02
-3.779927825927734375e+01,2.112820558249950409e-02
-3.768434143066406250e+01,2.153679169714450836e-02
-3.757152175903320312e+01,2.195168286561965942e-02
-3.746083831787109375e+01,2.237292565405368805e-02
-3.735230636596679688e+01,2.280057407915592194e-02
-3.724594497680664062e+01,2.323467470705509186e-02
-3.714177322387695312e+01,2.367527782917022705e-02
-3.703980255126953125e+01,2.412243187427520752e-02
-3.694004821777343750e+01,2.457618713378906250e-02
-3.684253311157226562e+01,2.503659203648567200e-02
-3.674726867675781250e+01,2.550369501113891602e-02
-3.665427398681640625e+01,2.597754821181297302e-02
-3.656356430053710938e+01,2.645820006728172302e-02
-3.647515487670898438e+01,2.694569900631904602e-02
-3.638906478881835938e+01,2.744009532034397125e-02
-3.630530929565429688e+01,2.794143743813037872e-02
-3.622390747070312500e+01,2.844977378845214844e-02
-3.614487075805664062e+01,2.896515652537345886e-02
-3.606822204589843750e+01,2.948763407766819000e-02
-3.589868164062500000e+01,3.069743700325489044e-02
-3.564780426025390625e+01,3.251969441771507263e-02
-3.540121078491210938e+01,3.434513509273529053e-02
-3.515885543823242188e+01,3.617362678050994873e-02
-3.492069625854492188e+01,3.800503909587860107e-02
-3.468669128417968750e+01,3.983924910426139832e-02
-3.445679473876953125e+01,4.167611896991729736e-02
-3.423096084594726562e+01,4.351552575826644897e-02
-3.400914764404296875e+01,4.535733908414840698e-02
-3.379130935668945312e+01,4.720142483711242676e-02
-3.357740402221679688e+01,4.904765635728836060e-02
-3.336738967895507812e+01,5.089590698480606079e-02
-3.316121673583984375e+01,5.274604260921478271e-02
-3.295884323120117188e+01,5.459793657064437866e-02
-3.276022720336914062e+01,5.645145848393440247e-02
-3.256532287597656250e+01,5.830648168921470642e-02
-3.237408828735351562e+01,6.016286835074424744e-02
-3.218647766113281250e+01,6.202049925923347473e-02
-3.200244522094726562e+01,6.387923657894134521e-02
-3.182195281982421875e+01,6.573896110057830811e-02
-3.164494705200195312e+01,6.759952753782272339e-02
-3.147139358520507812e+01,6.946082413196563721e-02
-3.130124664306640625e+01,7.132270932197570801e-02
-3.113445663452148438e+01,7.318505644798278809e-02
-3.097098159790039062e+01,7.504773885011672974e-02
-3.081078338623046875e+01,7.691062241792678833e-02
-3.065381240844726562e+01,7.877358794212341309e-02
-3.050002288818359375e+01,8.063648641109466553e-02
-3.034937667846679688e+01,8.249921351671218872e-02
-3.020182418823242188e+01,8.436161279678344727e-02
-3.005732727050781250e+01,8.622357994318008423e-02
-2.991583633422851562e+01,8.808496594429016113e-02
-2.977730941772460938e+01,8.994565159082412720e-02
-2.964170455932617188e+01,9.180551022291183472e-02
-2.950897598266601562e+01,9.366440027952194214e-02
-2.937908172607421875e+01,9.552220255136489868e-02
-2.925197219848632812e+01,9.737878292798995972e-02
-2.912760925292968750e+01,9.923401474952697754e-02
-2.900594711303710938e+01,1.010877713561058044e-01
-2.888694381713867188e+01,1.029399111866950989e-01
-2.877054977416992188e+01,1.047903150320053101e-01
-2.865672302246093750e+01,1.066388562321662903e-01
-2.854542541503906250e+01,1.084853932261466980e-01
-2.843660354614257812e+01,1.103298068046569824e-01
-2.833022308349609375e+01,1.121719628572463989e-01
-2.822623062133789062e+01,1.140117272734642029e-01
-2.812459182739257812e+01,1.158489882946014404e-01
-2.802525329589843750e+01,1.176835969090461731e-01
-2.792817687988281250e+01,1.195154339075088501e-01
-2.783331680297851562e+01,1.213443651795387268e-01
-2.774063110351562500e+01,1.231702640652656555e-01
-2.765007019042968750e+01,1.249929964542388916e-01
-2.756159591674804688e+01,1.268124431371688843e-01
-2.747516632080078125e+01,1.286284625530242920e-01
-2.739072799682617188e+01,1.304409354925155640e-01
-2.730824661254882812e+01,1.322497278451919556e-01
-2.722766876220703125e+01,1.340547055006027222e-01
-2.714896011352539062e+01,1.358557492494583130e-01
-2.707207107543945312e+01,1.376527249813079834e-01
-2.699695968627929688e+01,1.394454985857009888e-01
-2.692358016967773438e+01,1.412339359521865845e-01
-2.685188674926757812e+01,1.430179327726364136e-01
-2.678184127807617188e+01,1.447973251342773438e-01
-2.671339797973632812e+01,1.465720087289810181e-01
-2.664650726318359375e+01,1.483418494462966919e-01
-2.658113479614257812e+01,1.501067131757736206e-01
-2.651722717285156250e+01,1.518664658069610596e-01
-2.645474624633789062e+01,1.536209881305694580e-01
-2.639364242553710938e+01,1.553701460361480713e-01
-2.633388137817382812e+01,1.571138203144073486e-01
-2.627540969848632812e+01,1.588518619537353516e-01
-2.621818542480468750e+01,1.605841517448425293e-01
-2.616217041015625000e+01,1.623105555772781372e-01
-2.610731506347656250e+01,1.640309542417526245e-01
-2.605357360839843750e+01,1.657452136278152466e-01
-2.600090789794921875e+01,1.674531996250152588e-01
-2.594927215576171875e+01,1.691547930240631104e-01
-2.589862060546875000e+01,1.708498448133468628e-01
-2.584890747070312500e+01,1.725382506847381592e-01
-2.580009460449218750e+01,1.742198467254638672e-01
-2.575213241577148438e+01,1.758945435285568237e-01
-2.570497894287109375e+01,1.775621920824050903e-01
-2.565859222412109375e+01,1.792226582765579224e-01
-2.561292648315429688e+01,1.808758229017257690e-01
-2.556793975830078125e+01,1.825215518474578857e-01
-2.552358245849609375e+01,1.841597110033035278e-01
-2.547981643676757812e+01,1.857901811599731445e-01
-2.543659210205078125e+01,1.874128282070159912e-01
-2.539387512207031250e+01,1.890275180339813232e-01
-2.535160827636718750e+01,1.906341165304183960e-01
-2.530976104736328125e+01,1.922325193881988525e-01
-2.526828002929687500e+01,1.938225626945495605e-01
-2.522712326049804688e+01,1.954041570425033569e-01
-2.518624877929687500e+01,1.969771236181259155e-01
-2.514561080932617188e+01,1.985413730144500732e-01
-2.510516738891601562e+01,2.000967711210250854e-01
-2.506487274169921875e+01,2.016431689262390137e-01
-2.502468109130859375e+01,2.031804472208023071e-01
-2.498455429077148438e+01,2.047084867954254150e-01
-2.494444274902343750e+01,2.062271386384963989e-01
-2.490430450439453125e+01,2.077362835407257080e-01
-2.486409378051757812e+01,2.092358022928237915e-01
-2.482377243041992188e+01,2.107255458831787109e-01
-2.478329086303710938e+01,2.122053951025009155e-01
-2.474260330200195312e+01,2.136752158403396606e-01
-2.470167160034179688e+01,2.151348888874053955e-01
-2.466044998168945312e+01,2.165842652320861816e-01
-2.460832214355468750e+01,2.184045761823654175e-01
-2.455525588989257812e+01,2.202656716108322144e-01
-2.450230789184570312e+01,2.221308946609497070e-01
-2.444947814941406250e+01,2.240002453327178955e-01
-2.439676284790039062e+01,2.258736640214920044e-01
-2.434416198730468750e+01,2.277511507272720337e-01
-2.429167175292968750e+01,2.296326458454132080e-01
-2.423929977416992188e+01,2.315181493759155273e-01
-2.418703842163085938e+01,2.334076166152954102e-01
-2.413488769531250000e+01,2.353010326623916626e-01
-2.408284759521484375e+01,2.371983528137207031e-01
-2.403091812133789062e+01,2.390995472669601440e-01
-2.397909545898437500e+01,2.410046011209487915e-01
-2.392738342285156250e+01,2.429134696722030640e-01
-2.387577438354492188e+01,2.448261529207229614e-01
-2.382427597045898438e+01,2.467425912618637085e-01
-2.377288055419921875e+01,2.486627548933029175e-01
-2.372159194946289062e+01,2.505866587162017822e-01
-2.367040634155273438e+01,2.525142133235931396e-01
-2.361932373046875000e+01,2.544454336166381836e-01
-2.356834411621093750e+01,2.563802599906921387e-01
-2.351746368408203125e+01,2.583187222480773926e-01
-2.346668624877929688e+01,2.602607011795043945e-01
-2.341600799560546875e+01,2.622062563896179199e-01
-2.336542892456054688e+01,2.641552984714508057e-01
-2.331494903564453125e+01,2.661078274250030518e-01
-2.326456451416015625e+01,2.680637836456298828e-01
-2.321427536010742188e+01,2.700231969356536865e-01
-2.316408538818359375e+01,2.719859778881072998e-01
-2.311398696899414062e+01,2.739521265029907227e-01
-2.306398391723632812e+01,2.759216129779815674e-01
-2.301407241821289062e+01,2.778944373130798340e-01
-2.296425628662109375e+01,2.798705101013183594e-01
-2.291452789306640625e+01,2.818498313426971436e-01
-2.286489105224609375e+01,2.838323712348937988e-01
-2.281534576416015625e+01,2.858180999755859375e-01
-2.276588821411132812e+01,2.878070175647735596e-01
-2.271651840209960938e+01,2.897990643978118896e-01
-2.266724014282226562e+01,2.917941808700561523e-01
-2.261804199218750000e+01,2.937924265861511230e-01
-2.256893157958984375e+01,2.957936823368072510e-01
-2.251990890502929688e+01,2.977979779243469238e-01
-2.247096633911132812e+01,2.998052537441253662e-01
-2.242211151123046875e+01,3.018154799938201904e-01
-2.237333297729492188e+01,3.038286566734313965e-01
-2.232464218139648438e+01,3.058447539806365967e-01
-2.227602767944335938e+01,3.078637123107910156e-01
-2.222749328613281250e+01,3.098855018615722656e-01
-2.217903900146484375e+01,3.119101226329803467e-01
-2.213066101074218750e+01,3.139375448226928711e-01
-2.208236312866210938e+01,3.159677088260650635e-01
-2.203414154052734375e+01,3.180006146430969238e-01
-2.198599243164062500e+01,3.200362324714660645e-01
-2.193792343139648438e+01,3.220745027065277100e-01
-2.188992309570312500e+01,3.241154551506042480e-01
-2.184199905395507812e+01,3.261590003967285156e-01
-2.179414749145507812e+01,3.282051384449005127e-01
-2.174636459350585938e+01,3.302538394927978516e-01
-2.169865417480468750e+01,3.323050439357757568e-01
-2.165101242065429688e+01,3.343587815761566162e-01
-2.160344314575195312e+01,3.364149928092956543e-01
-2.155593872070312500e+01,3.384736478328704834e-01
-2.150850296020507812e+01,3.405347168445587158e-01
-2.146113586425781250e+01,3.425981700420379639e-01
-2.141382980346679688e+01,3.446639776229858398e-01
-2.136659240722656250e+01,3.467321395874023438e-01
-2.131941604614257812e+01,3.488025665283203125e-01
-2.127230453491210938e+01,3.508752882480621338e-01
-2.122525405883789062e+01,3.529502451419830322e-01
-2.117826843261718750e+01,3.550274372100830078e-01
-2.113134002685546875e+01,3.571068048477172852e-01
-2.108447265625000000e+01,3.591883182525634766e-01
-2.103766632080078125e+01,3.612719774246215820e-01
-2.099091720581054688e+01,3.633577227592468262e-01
-2.094422149658203125e+01,3.654455542564392090e-01
-2.089758682250976562e+01,3.675354123115539551e-01
-2.085100555419921875e+01,3.696272969245910645e-01
-2.080448150634765625e+01,3.717211484909057617e-01
-2.075801086425781250e+01,3.738169968128204346e-01
-2.071159362792968750e+01,3.759147226810455322e-01
-2.066522598266601562e+01,3.780143857002258301e-01
-2.061891174316406250e+01,3.801158964633941650e-01
-2.057264709472656250e+01,3.822192847728729248e-01
-2.052643585205078125e+01,3.843244612216949463e-01
-2.048027038574218750e+01,3.864313960075378418e-01
-2.043415451049804688e+01,3.885401189327239990e-01
-2.038808441162109375e+01,3.906505703926086426e-01
-2.034206390380859375e+01,3.927627205848693848e-01
-2.029608917236328125e+01,3.948765397071838379e-01
-2.025015640258789062e+01,3.969919681549072266e-01
-2.020426940917968750e+01,3.991090357303619385e-01
-2.015842437744140625e+01,4.012276828289031982e-01
-2.011262130737304688e+01,4.033479094505310059e-01
-2.006686401367187500e+01,4.054696261882781982e-01
-2.002114486694335938e+01,4.075928628444671631e-01
-1.997546386718750000e+01,4.097175300121307373e-01
-1.992982482910156250e+01,4.118436872959136963e-01
-1.988422012329101562e+01,4.139712154865264893e-01
-1.983865737915039062e+01,4.161001443862915039e-01
-1.979312896728515625e+01,4.182304441928863525e-01
-1.974763870239257812e+01,4.203620254993438721e-01
-1.970217895507812500e+01,4.224949479103088379e-01
-1.965675735473632812e+01,4.246291220188140869e-01
-1.961136627197265625e+01,4.267645180225372314e-01
-1.956600952148437500e+01,4.289011359214782715e-01
-1.952068328857421875e+01,4.310389459133148193e-01
-1.947538757324218750e+01,4.331778883934020996e-01
-1.943012619018554688e+01,4.353179633617401123e-01
-1.938488769531250000e+01,4.374591410160064697e-01
-1.933967971801757812e+01,4.396013617515563965e-01
-1.929450225830078125e+01,4.417446553707122803e-01
-1.924934768676757812e+01,4.438889324665069580e-01
-1.920421981811523438e+01,4.460341930389404297e-01
-1.915911865234375000e+01,4.481804072856903076e-01
-1.911404037475585938e+01,4.503275454044342041e-01
-1.906898498535156250e+01,4.524755775928497314e-01
-1.902395248413085938e+01,4.546244740486145020e-01
-1.897894287109375000e+01,4.567742049694061279e-01
-1.893395233154296875e+01,4.589247405529022217e-01
-1.888898086547851562e+01,4.610760807991027832e-01
-1.884402847290039062e+01,4.632281363010406494e-01
-1.879909896850585938e+01,4.653809368610382080e-01
-1.875418090820312500e+01,4.675344228744506836e-01
-1.870928573608398438e+01,4.696885645389556885e-01
-1.866440200805664062e+01,4.718433320522308350e-01
-1.861953353881835938e+01,4.739987254142761230e-01
-1.857468032836914062e+01,4.761547148227691650e-01
-1.852984237670898438e+01,4.783112108707427979e-01
-1.848501205444335938e+01,4.804682731628417969e-01
-1.844019699096679688e+01,4.826257824897766113e-01
-1.839539337158203125e+01,4.847837686538696289e-01
-1.835059738159179688e+01,4.869422018527984619e-01
-1.830581283569335938e+01,4.891010522842407227e-01
-1.826103591918945312e+01,4.912602603435516357e-01
-1.821626663208007812e+01,4.934197962284088135e-01
-1.817150115966796875e+01,4.955796897411346436e-01
-1.812674331665039062e+01,4.977398514747619629e-01
-1.808199310302734375e+01,4.999002814292907715e-01
-1.803724288940429688e+01,5.020609498023986816e-01
-1.799250030517578125e+01,5.042217969894409180e-01
-1.794775772094726562e+01,5.063828825950622559e-01
-1.790301895141601562e+01,5.085440278053283691e-01
-1.785827636718750000e+01,5.107053518295288086e-01
-1.781353759765625000e+01,5.128667354583740234e-01
-1.776879882812500000e+01,5.150282382965087891e-01
-1.772405624389648438e+01,5.171896815299987793e-01
-1.767931365966796875e+01,5.193511843681335449e-01
-1.763456726074218750e+01,5.215126872062683105e-01
-1.758981323242187500e+01,5.236740708351135254e-01
-1.754505920410156250e+01,5.258353948593139648e-01
-1.750029373168945312e+01,5.279966592788696289e-01
-1.745552825927734375e+01,5.301577448844909668e-01
-1.741075134277343750e+01,5.323186516761779785e-01
-1.736596679687500000e+01,5.344793200492858887e-01
-1.732117462158203125e+01,5.366398096084594727e-01
-1.727637100219726562e+01,5.388000607490539551e-01
-1.723155593872070312e+01,5.409600138664245605e-01
-1.718672943115234375e+01,5.431196689605712891e-01
-1.714189147949218750e+01,5.452789664268493652e-01
-1.709704208374023438e+01,5.474378466606140137e-01
-1.705217361450195312e+01,5.495963692665100098e-01
-1.700729370117187500e+01,5.517544746398925781e-01
-1.696239852905273438e+01,5.539121031761169434e-01
-1.691748428344726562e+01,5.560692548751831055e-01
-1.687255477905273438e+01,5.582259297370910645e-01
-1.682760620117187500e+01,5.603820085525512695e-01
-1.678264236450195312e+01,5.625375509262084961e-01
-1.673765182495117188e+01,5.646924972534179688e-01
-1.669264602661132812e+01,5.668467879295349121e-01
-1.664761734008789062e+01,5.690004229545593262e-01
-1.660256576538085938e+01,5.711534023284912109e-01
-1.655749130249023438e+01,5.733056068420410156e-01
-1.651239013671875000e+01,5.754571557044982910e-01
-1.646726608276367188e+01,5.776078701019287109e-01
-1.642211914062500000e+01,5.797577500343322754e-01
-1.637694168090820312e+01,5.819068551063537598e-01
-1.633173751831054688e+01,5.840551257133483887e-01
-1.628650665283203125e+01,5.862024426460266113e-01
-1.624124526977539062e+01,5.883489251136779785e-01
-1.619595718383789062e+01,5.904943943023681641e-01
-1.615063476562500000e+01,5.926389098167419434e-01
-1.610528182983398438e+01,5.947824120521545410e-01
-1.605989837646484375e+01,5.969249010086059570e-01
-1.601448059082031250e+01,5.990663170814514160e-01
-1.596902465820312500e+01,6.012066602706909180e-01
-1.592353820800781250e+01,6.033458709716796875e-01
-1.587801361083984375e+01,6.054839491844177246e-01
-1.583245849609375000e+01,6.076208353042602539e-01
-1.578686523437500000e+01,6.097565293312072754e-01
-1.574122619628906250e+01,6.118910312652587891e-01
-1.569555664062500000e+01,6.140242218971252441e-01
-1.564984130859375000e+01,6.161561012268066406e-01
-1.560408782958984375e+01,6.182867288589477539e-01
-1.555828857421875000e+01,6.204159855842590332e-01
-1.551245117187500000e+01,6.225438714027404785e-01
-1.546656799316406250e+01,6.246703267097473145e-01
-1.542064666748046875e+01,6.267953515052795410e-01
-1.537467956542968750e+01,6.289189457893371582e-01
-1.532865905761718750e+01,6.310409903526306152e-01
-1.528260040283203125e+01,6.331615447998046875e-01
-1.523648834228515625e+01,6.352806091308593750e-01
-1.519033050537109375e+01,6.373980045318603516e-01
-1.514412689208984375e+01,6.395138502120971680e-01
-1.509786987304687500e+01,6.416280865669250488e-01
-1.505156707763671875e+01,6.437405943870544434e-01
-1.500520324707031250e+01,6.458514332771301270e-01
-1.495879364013671875e+01,6.479606032371520996e-01
-1.491233062744140625e+01,6.500679254531860352e-01
-1.486581420898437500e+01,6.521735787391662598e-01
-1.481924438476562500e+01,6.542773246765136719e-01
-1.477261352539062500e+01,6.563792824745178223e-01
-1.472592926025390625e+01,6.584793925285339355e-01
-1.467919158935546875e+01,6.605775952339172363e-01
-1.463239288330078125e+01,6.626738905906677246e-01
-1.458553314208984375e+01,6.647682189941406250e-01
-1.453861236572265625e+01,6.668605804443359375e-01
-1.449163818359375000e+01,6.689509153366088867e-01
-1.444459533691406250e+01,6.710392236709594727e-01
-1.439749145507812500e+01,6.731254458427429199e-01
-1.435032653808593750e+01,6.752095818519592285e-01
-1.430310058593750000e+01,6.772916316986083984e-01
-1.425580596923828125e+01,6.793714761734008789e-01
-1.420844268798828125e+01,6.814491748809814453e-01
-1.416101837158203125e+01,6.835246682167053223e-01
-1.411352539062500000e+01,6.855979561805725098e-01
-1.406596374511718750e+01,6.876689195632934570e-01
-1.401833343505859375e+01,6.897376179695129395e-01
-1.397063446044921875e+01,6.918039917945861816e-01
-1.392285919189453125e+01,6.938679814338684082e-01
-1.387502288818359375e+01,6.959295868873596191e-01
-1.382710266113281250e+01,6.979888081550598145e-01
-1.377912139892578125e+01,7.000456452369689941e-01
-1.373105621337890625e+01,7.020999193191528320e-01
-1.368292236328125000e+01,7.041517496109008789e-01
-1.363471221923828125e+01,7.062010765075683594e-01
-1.358641815185546875e+01,7.082477807998657227e-01
-1.353805541992187500e+01,7.102919816970825195e-01
-1.348961639404296875e+01,7.123335003852844238e-01
