time [ms],current density [pA/pF]
-1.129481270909309387e-01,-1.409667078405618668e-02
7.062568664550781250e+00,-1.409667078405618668e-02
1.423808479309082031e+01,-1.409667078405618668e-02
2.141360092163085938e+01,-1.409667078405618668e-02
2.858911895751953125e+01,-1.409667078405618668e-02
3.576463317871093750e+01,-1.409667078405618668e-02
4.294015121459960938e+01,-1.409667078405618668e-02
5.011566925048828125e+01,-1.409667078405618668e-02
5.119620513916015625e+01,-4.593680053949356079e-02
5.143011856079101562e+01,-8.219968527555465698e-02
5.166403579711914062e+01,-1.184625700116157532e-01
5.189794921875000000e+01,-1.547254472970962524e-01
5.213186264038085938e+01,-1.909883320331573486e-01
5.236577987670898438e+01,-2.272512167692184448e-01
5.259969329833984375e+01,-2.635141015052795410e-01
5.283360671997070312e+01,-2.997769713401794434e-01
5.306752395629882812e+01,-3.360398709774017334e-01
5.330143737792968750e+01,-3.723027408123016357e-01
5.353535079956054688e+01,-4.085656404495239258e-01
5.376926803588867188e+01,-4.448285102844238281e-01
5.400318145751953125e+01,-4.810914099216461182e-01
5.423709869384765625e+01,-5.173543095588684082e-01
5.447101211547851562e+01,-5.536171793937683105e-01
5.470492553710937500e+01,-5.898800492286682129e-01
5.493884277343750000e+01,-6.261429190635681152e-01
5.517275619506835938e+01,-6.624057888984680176e-01
5.544474411010742188e+01,-7.034012675285339355e-01
5.603956985473632812e+01,-7.742971777915954590e-01
5.683744812011718750e+01,-8.192160129547119141e-01
5.825983428955078125e+01,-8.439593315124511719e-01
6.072817230224609375e+01,-8.543286323547363281e-01
6.466391754150390625e+01,-8.561255335807800293e-01
7.153298950195312500e+01,-8.548790812492370605e-01
7.900454711914062500e+01,-8.535152077674865723e-01
8.666884613037109375e+01,-8.521384000778198242e-01
9.451656341552734375e+01,-8.507496714591979980e-01
1.025383834838867188e+02,-8.493500351905822754e-01
1.107249984741210938e+02,-8.479404449462890625e-01
1.190670852661132812e+02,-8.465220332145690918e-01
1.275553283691406250e+02,-8.450957536697387695e-01
1.361804199218750000e+02,-8.436626195907592773e-01
1.449330291748046875e+02,-8.422237038612365723e-01
1.538038482666015625e+02,-8.407799601554870605e-01
1.627835540771484375e+02,-8.393325209617614746e-01
1.718628540039062500e+02,-8.378822803497314453e-01
1.810324096679687500e+02,-8.364303708076477051e-01
1.902829132080078125e+02,-8.349776864051818848e-01
1.996050415039062500e+02,-8.335254192352294922e-01
2.089894866943359375e+02,-8.320744037628173828e-01
2.184269256591796875e+02,-8.306258320808410645e-01
2.279080505371093750e+02,-8.291805982589721680e-01
2.374235382080078125e+02,-8.277398347854614258e-01
2.469640808105468750e+02,-8.263044357299804688e-01
2.565203552246093750e+02,-8.248755335807800293e-01
2.660830383300781250e+02,-8.234541416168212891e-01
2.756428527832031250e+02,-8.220412135124206543e-01
2.851904296875000000e+02,-8.206377625465393066e-01
2.947164611816406250e+02,-8.192449212074279785e-01
3.042116699218750000e+02,-8.178636431694030762e-01
3.136667175292968750e+02,-8.164949417114257812e-01
3.230722961425781250e+02,-8.151398301124572754e-01
3.324190673828125000e+02,-8.137993812561035156e-01
3.416977233886718750e+02,-8.124745488166809082e-01
3.508989562988281250e+02,-8.111664056777954102e-01
3.600134582519531250e+02,-8.098760247230529785e-01
3.690319213867187500e+02,-8.086043000221252441e-01
3.779449768066406250e+02,-8.073523044586181641e-01
3.867433471679687500e+02,-8.061211109161376953e-01
3.954177246093750000e+02,-8.049116730690002441e-01
4.039587707519531250e+02,-8.037250638008117676e-01
4.123572082519531250e+02,-8.025622963905334473e-01
4.206036682128906250e+02,-8.014243841171264648e-01
4.286888427734375000e+02,-8.003123402595520020e-01
4.366034545898437500e+02,-7.992271780967712402e-01
4.443381652832031250e+02,-7.981699705123901367e-01
4.518836669921875000e+02,-7.971416711807250977e-01
4.592306213378906250e+02,-7.961433529853820801e-01
4.663697204589843750e+02,-7.951760292053222656e-01
4.732916870117187500e+02,-7.942406535148620605e-01
4.799871520996093750e+02,-7.933383584022521973e-01
4.864468078613281250e+02,-7.924700975418090820e-01
4.926613769531250000e+02,-7.916369438171386719e-01
4.986214904785156250e+02,-7.908398509025573730e-01
5.043178710937500000e+02,-7.900798916816711426e-01
5.097412109375000000e+02,-7.893580794334411621e-01
5.148821411132812500e+02,-7.886754274368286133e-01
5.197313842773437500e+02,-7.880329489707946777e-01
5.242796630859375000e+02,-7.874316573143005371e-01
5.285175781250000000e+02,-7.868726253509521484e-01
5.324358520507812500e+02,-7.863568663597106934e-01
5.360252075195312500e+02,-7.858853340148925781e-01
5.392762451171875000e+02,-7.854591012001037598e-01
5.421796875000000000e+02,-7.850791811943054199e-01
5.447262573242187500e+02,-7.847465872764587402e-01
5.469066162109375000e+02,-7.844623923301696777e-01
5.487114257812500000e+02,-7.842275500297546387e-01
5.501313476562500000e+02,-7.840431332588195801e-01
5.511571655273437500e+02,-7.839101552963256836e-01
5.517794799804687500e+02,-7.838296294212341309e-01
5.519889526367187500e+02,-7.838025093078613281e-01
