time[ms],current [pA]
-7.657217407226562500e+01,3.753105401992797852e-01
-7.648867797851562500e+01,3.738404512405395508e-01
-7.640522766113281250e+01,3.723742961883544922e-01
-7.632183837890625000e+01,3.709120750427246094e-01
-7.623849487304687500e+01,3.694537580013275146e-01
-7.615519714355468750e+01,3.679993748664855957e-01
-7.607196044921875000e+01,3.665488660335540771e-01
-7.598876190185546875e+01,3.651022911071777344e-01
-7.590561676025390625e+01,3.636595606803894043e-01
-7.582252502441406250e+01,3.622207641601562500e-01
-7.573947906494140625e+01,3.607858419418334961e-01
-7.565647888183593750e+01,3.593547940254211426e-01
-7.557353210449218750e+01,3.579276204109191895e-01
-7.549063110351562500e+01,3.565043210983276367e-01
-7.540777587890625000e+01,3.550848662853240967e-01
-7.532496643066406250e+01,3.536692857742309570e-01
-7.524221038818359375e+01,3.522575795650482178e-01
-7.515950012207031250e+01,3.508496880531311035e-01
-7.507682800292968750e+01,3.494456708431243896e-01
-7.499420928955078125e+01,3.480454683303833008e-01
-7.491163635253906250e+01,3.466491103172302246e-01
-7.482910156250000000e+01,3.452565670013427734e-01
-7.474662017822265625e+01,3.438678681850433350e-01
-7.466418457031250000e+01,3.424829542636871338e-01
-7.458178710937500000e+01,3.411018848419189453e-01
-7.449943542480468750e+01,3.397246003150939941e-01
-7.441712951660156250e+01,3.383511304855346680e-01
-7.433486175537109375e+01,3.369814753532409668e-01
-7.425263977050781250e+01,3.356155753135681152e-01
-7.417046356201171875e+01,3.342534899711608887e-01
-7.408832550048828125e+01,3.328951895236968994e-01
-7.400623321533203125e+01,3.315406441688537598e-01
-7.392417907714843750e+01,3.301898837089538574e-01
-7.384216308593750000e+01,3.288428783416748047e-01
-7.376020050048828125e+01,3.274996578693389893e-01
-7.367826843261718750e+01,3.261601626873016357e-01
-7.359638214111328125e+01,3.248244524002075195e-01
-7.351453399658203125e+01,3.234924674034118652e-01
-7.343272399902343750e+01,3.221642076969146729e-01
-7.335095214843750000e+01,3.208397030830383301e-01
-7.326922607421875000e+01,3.195189237594604492e-01
-7.318753814697265625e+01,3.182018995285034180e-01
-7.310588073730468750e+01,3.168885707855224609e-01
-7.302426910400390625e+01,3.155789375305175781e-01
-7.294269561767578125e+01,3.142730295658111572e-01
-7.286116027832031250e+01,3.129708468914031982e-01
-7.277965545654296875e+01,3.116723299026489258e-01
-7.269819641113281250e+01,3.103775382041931152e-01
-7.261676025390625000e+01,3.090864121913909912e-01
-7.253536987304687500e+01,3.077989816665649414e-01
-7.245401763916015625e+01,3.065152466297149658e-01
-7.237269592285156250e+01,3.052351772785186768e-01
-7.229141235351562500e+01,3.039587438106536865e-01
-7.221016693115234375e+01,3.026860058307647705e-01
-7.212895202636718750e+01,3.014169335365295410e-01
-7.204777526855468750e+01,3.001514971256256104e-01
-7.196662902832031250e+01,2.988897264003753662e-01
-7.188551330566406250e+01,2.976315617561340332e-01
-7.180443572998046875e+01,2.963770627975463867e-01
-7.172338867187500000e+01,2.951261997222900391e-01
-7.164237976074218750e+01,2.938789725303649902e-01
-7.156140136718750000e+01,2.926353514194488525e-01
-7.148045349121093750e+01,2.913953363895416260e-01
-7.139953613281250000e+01,2.901589572429656982e-01
-7.131864929199218750e+01,2.889261841773986816e-01
-7.123779296875000000e+01,2.876969873905181885e-01
-7.115696716308593750e+01,2.864714264869689941e-01
-7.107617950439453125e+01,2.852494120597839355e-01
-7.099542236328125000e+01,2.840310335159301758e-01
-7.091468811035156250e+01,2.828162014484405518e-01
-7.083398437500000000e+01,2.816049456596374512e-01
-7.075331115722656250e+01,2.803972959518432617e-01
-7.067266845703125000e+01,2.791931629180908203e-01
-7.059204864501953125e+01,2.779926359653472900e-01
-7.051145935058593750e+01,2.767956554889678955e-01
-7.043090820312500000e+01,2.756021916866302490e-01
-7.035037231445312500e+01,2.744123041629791260e-01
-7.026986694335937500e+01,2.732259631156921387e-01
-7.018939208984375000e+01,2.720431387424468994e-01
-7.010894012451171875e+01,2.708638608455657959e-01
-7.002851867675781250e+01,2.696880996227264404e-01
-6.994812011718750000e+01,2.685158550739288330e-01
-6.986774444580078125e+01,2.673471271991729736e-01
-6.978739929199218750e+01,2.661819159984588623e-01
-6.970707702636718750e+01,2.650201916694641113e-01
-6.962677764892578125e+01,2.638619840145111084e-01
-6.954650115966796875e+01,2.627072632312774658e-01
-6.946625518798828125e+01,2.615560293197631836e-01
-6.938603210449218750e+01,2.604083120822906494e-01
-6.930583190917968750e+01,2.592640221118927002e-01
-6.922564697265625000e+01,2.581232488155364990e-01
-6.914549255371093750e+01,2.569859325885772705e-01
-6.906536102294921875e+01,2.558520734310150146e-01
-6.898524475097656250e+01,2.547216713428497314e-01
-6.890515899658203125e+01,2.535947263240814209e-01
-6.882508850097656250e+01,2.524712085723876953e-01
-6.874504089355468750e+01,2.513511478900909424e-01
-6.866502380371093750e+01,2.502345442771911621e-01
-6.858501434326171875e+01,2.491213530302047729e-01
-6.850503540039062500e+01,2.480116039514541626e-01
-6.842506408691406250e+01,2.469052672386169434e-01
-6.834512329101562500e+01,2.458023428916931152e-01
-6.826519775390625000e+01,2.447028458118438721e-01
-6.818528747558593750e+01,2.436067461967468262e-01
-6.810540008544921875e+01,2.425140440464019775e-01
-6.802552795410156250e+01,2.414247542619705200e-01
-6.794567871093750000e+01,2.403388470411300659e-01
-6.786584472656250000e+01,2.392563223838806152e-01
-6.778602600097656250e+01,2.381771802902221680e-01
-6.770622253417968750e+01,2.371014207601547241e-01
-6.762644195556640625e+01,2.360290288925170898e-01
-6.754667663574218750e+01,2.349600046873092651e-01
-6.746691894531250000e+01,2.338943332433700562e-01
-6.738719177246093750e+01,2.328320294618606567e-01
-6.730746459960937500e+01,2.317730635404586792e-01
-6.722776794433593750e+01,2.307174503803253174e-01
-6.714807128906250000e+01,2.296651750802993774e-01
-6.706840515136718750e+01,2.286162376403808594e-01
-6.698873901367187500e+01,2.275706380605697632e-01
-6.690908813476562500e+01,2.265283614397048950e-01
-6.682945251464843750e+01,2.254893928766250610e-01
-6.674983215332031250e+01,2.244537472724914551e-01
-6.667022705078125000e+01,2.234214097261428833e-01
-6.659063720703125000e+01,2.223923653364181519e-01
-6.651104736328125000e+01,2.213666439056396484e-01
-6.643148040771484375e+01,2.203442007303237915e-01
-6.635192108154296875e+01,2.193250507116317749e-01
-6.627236938476562500e+01,2.183091789484024048e-01
-6.619283294677734375e+01,2.172965854406356812e-01
-6.611331176757812500e+01,2.162872701883316040e-01
-6.603379058837890625e+01,2.152812331914901733e-01
-6.595428466796875000e+01,2.142784446477890015e-01
-6.587478637695312500e+01,2.132789194583892822e-01
-6.579530334472656250e+01,2.122826427221298218e-01
-6.571582031250000000e+01,2.112896293401718140e-01
-6.563635253906250000e+01,2.102998495101928711e-01
-6.555688476562500000e+01,2.093133032321929932e-01
-6.547743225097656250e+01,2.083299905061721802e-01
-6.539799499511718750e+01,2.073499113321304321e-01
-6.531855010986328125e+01,2.063730508089065552e-01
-6.523912048339843750e+01,2.053993940353393555e-01
-6.515969848632812500e+01,2.044289708137512207e-01
-6.508027648925781250e+01,2.034617364406585693e-01
-6.500086975097656250e+01,2.024977207183837891e-01
-6.492146301269531250e+01,2.015368938446044922e-01
-6.484205627441406250e+01,2.005792558193206787e-01
-6.476266479492187500e+01,1.996248066425323486e-01
-6.468327331542968750e+01,1.986735463142395020e-01
-6.460388183593750000e+01,1.977254450321197510e-01
-6.452450561523437500e+01,1.967805325984954834e-01
-6.444512176513671875e+01,1.958387643098831177e-01
-6.436575317382812500e+01,1.949001699686050415e-01
-6.428637695312500000e+01,1.939647346735000610e-01
-6.420700836181640625e+01,1.930324435234069824e-01
-6.412763977050781250e+01,1.921033114194869995e-01
-6.404827880859375000e+01,1.911773085594177246e-01
-6.396891403198242188e+01,1.902544349431991577e-01
-6.388955307006835938e+01,1.893346905708312988e-01
-6.381019592285156250e+01,1.884180754423141479e-01
-6.373083877563476562e+01,1.875045895576477051e-01
-6.365147781372070312e+01,1.865942031145095825e-01
-6.357212066650390625e+01,1.856869459152221680e-01
-6.349276351928710938e+01,1.847827732563018799e-01
-6.341340637207031250e+01,1.838817000389099121e-01
-6.333404922485351562e+01,1.829837262630462646e-01
-6.325468826293945312e+01,1.820888519287109375e-01
-6.317532730102539062e+01,1.811970472335815430e-01
-6.309596633911132812e+01,1.803083270788192749e-01
-6.301660156250000000e+01,1.794226765632629395e-01
-6.293723678588867188e+01,1.785400956869125366e-01
-6.285786819458007812e+01,1.776605844497680664e-01
-6.277849578857421875e+01,1.767841130495071411e-01
-6.269911956787109375e+01,1.759107112884521484e-01
-6.261973953247070312e+01,1.750403493642807007e-01
-6.254035949707031250e+01,1.741730421781539917e-01
-6.246097183227539062e+01,1.733087599277496338e-01
-6.238158035278320312e+01,1.724475175142288208e-01
-6.230218505859375000e+01,1.715892851352691650e-01
-6.222278213500976562e+01,1.707340925931930542e-01
-6.214337539672851562e+01,1.698819100856781006e-01
-6.206396484375000000e+01,1.690327376127243042e-01
-6.198454666137695312e+01,1.681865900754928589e-01
-6.190512084960937500e+01,1.673434227705001831e-01
-6.182568740844726562e+01,1.665032505989074707e-01
-6.174625015258789062e+01,1.656660884618759155e-01
-6.166680145263671875e+01,1.648318916559219360e-01
-6.158734893798828125e+01,1.640006899833679199e-01
-6.150788879394531250e+01,1.631724536418914795e-01
-6.142841720581054688e+01,1.623471975326538086e-01
-6.134893798828125000e+01,1.615249067544937134e-01
-6.126945114135742188e+01,1.607055664062500000e-01
-6.118995285034179688e+01,1.598891913890838623e-01
-6.111044311523437500e+01,1.590757668018341064e-01
-6.103092956542968750e+01,1.582652777433395386e-01
-6.095140075683593750e+01,1.574577391147613525e-01
-6.087186050415039062e+01,1.566531360149383545e-01
-6.079231262207031250e+01,1.558514535427093506e-01
-6.071275329589843750e+01,1.550526916980743408e-01
-6.063318252563476562e+01,1.542568653821945190e-01
-6.055359649658203125e+01,1.534639447927474976e-01
-6.047400283813476562e+01,1.526739299297332764e-01
-6.039439392089843750e+01,1.518868207931518555e-01
-6.031477355957031250e+01,1.511026173830032349e-01
-6.023513793945312500e+01,1.503212898969650269e-01
-6.015549087524414062e+01,1.495428681373596191e-01
-6.007582855224609375e+01,1.487673223018646240e-01
-5.999615097045898438e+01,1.479946672916412354e-01
-5.991646194458007812e+01,1.472248733043670654e-01
-5.983675384521484375e+01,1.464579403400421143e-01
-5.975703430175781250e+01,1.456938832998275757e-01
-5.967729949951171875e+01,1.449326723814010620e-01
-5.959754562377929688e+01,1.441743224859237671e-01
-5.951778030395507812e+01,1.434188187122344971e-01
-5.943799591064453125e+01,1.426661610603332520e-01
-5.935819625854492188e+01,1.419163346290588379e-01
-5.927837753295898438e+01,1.411693394184112549e-01
-5.919853973388671875e+01,1.404251754283905029e-01
-5.911868667602539062e+01,1.396838426589965820e-01
-5.903881835937500000e+01,1.389453113079071045e-01
-5.895892715454101562e+01,1.382095962762832642e-01
-5.887902069091796875e+01,1.374766826629638672e-01
-5.879909133911132812e+01,1.367465853691101074e-01
-5.871914672851562500e+01,1.360192745923995972e-01
-5.863917922973632812e+01,1.352947503328323364e-01
-5.855919647216796875e+01,1.345730125904083252e-01
-5.847918701171875000e+01,1.338540613651275635e-01
-5.839916229248046875e+01,1.331378817558288574e-01
-5.831911468505859375e+01,1.324244737625122070e-01
-5.823904418945312500e+01,1.317138224840164185e-01
-5.815895462036132812e+01,1.310059428215026855e-01
-5.807884216308593750e+01,1.303008198738098145e-01
-5.799870681762695312e+01,1.295984387397766113e-01
-5.791855239868164062e+01,1.288988143205642700e-01
-5.783837127685546875e+01,1.282019168138504028e-01
-5.775816726684570312e+01,1.275077611207962036e-01
-5.767794418334960938e+01,1.268163323402404785e-01
-5.759769058227539062e+01,1.261276155710220337e-01
-5.751741790771484375e+01,1.254416406154632568e-01
-5.743711853027343750e+01,1.247583627700805664e-01
-5.735679626464843750e+01,1.240777969360351562e-01
-5.727644729614257812e+01,1.233999356627464294e-01
-5.719607162475585938e+01,1.227247789502143860e-01
-5.711567306518554688e+01,1.220523118972778320e-01
-5.703524780273437500e+01,1.213825270533561707e-01
-5.695479583740234375e+01,1.207154318690299988e-01
-5.687431716918945312e+01,1.200510114431381226e-01
-5.679381179809570312e+01,1.193892732262611389e-01
-5.671327590942382812e+01,1.187301948666572571e-01
-5.663271713256835938e+01,1.180737763643264771e-01
-5.655212783813476562e+01,1.174200177192687988e-01
-5.647150802612304688e+01,1.167689114809036255e-01
-5.639086532592773438e+01,1.161204576492309570e-01
-5.631018829345703125e+01,1.154746413230895996e-01
-5.622948455810546875e+01,1.148314625024795532e-01
-5.614875030517578125e+01,1.141909137368202209e-01
-5.606798934936523438e+01,1.135529950261116028e-01
-5.598719024658203125e+01,1.129176914691925049e-01
-5.590637207031250000e+01,1.122850105166435242e-01
-5.582551574707031250e+01,1.116549372673034668e-01
-5.574462890625000000e+01,1.110274717211723328e-01
-5.566371154785156250e+01,1.104026064276695251e-01
-5.558276367187500000e+01,1.097803413867950439e-01
-5.550177764892578125e+01,1.091606616973876953e-01
-5.542076110839843750e+01,1.085435673594474792e-01
-5.533971405029296875e+01,1.079290583729743958e-01
-5.525863647460937500e+01,1.073171198368072510e-01
-5.517752075195312500e+01,1.067077517509460449e-01
-5.509637451171875000e+01,1.061009541153907776e-01
-5.501519012451171875e+01,1.054967120289802551e-01
-5.493397521972656250e+01,1.048950254917144775e-01
-5.485272979736328125e+01,1.042958870530128479e-01
-5.477143859863281250e+01,1.036992967128753662e-01
-5.469011688232421875e+01,1.031052395701408386e-01
-5.460876464843750000e+01,1.025137230753898621e-01
-5.452736663818359375e+01,1.019247323274612427e-01
-5.444593811035156250e+01,1.013382673263549805e-01
-5.436447143554687500e+01,1.007543206214904785e-01
-5.428297424316406250e+01,1.001728847622871399e-01
-5.420143127441406250e+01,9.959396719932556152e-02
-5.411985015869140625e+01,9.901754558086395264e-02
-5.403823852539062500e+01,9.844361990690231323e-02
-5.395658111572265625e+01,9.787219017744064331e-02
-5.387489318847656250e+01,9.730324894189834595e-02
-5.379315948486328125e+01,9.673678874969482422e-02
-5.371138763427734375e+01,9.617280960083007812e-02
-5.362957763671875000e+01,9.561129659414291382e-02
-5.354772949218750000e+01,9.505225718021392822e-02
-5.346583557128906250e+01,9.449567645788192749e-02
-5.338390350341796875e+01,9.394155442714691162e-02
-5.330193328857421875e+01,9.338989108800888062e-02
-5.321991729736328125e+01,9.284066408872604370e-02
-5.313786315917968750e+01,9.229388833045959473e-02
-5.305577087402343750e+01,9.174954146146774292e-02
-5.297363281250000000e+01,9.120763093233108521e-02
-5.289144897460937500e+01,9.066814184188842773e-02
-5.280922698974609375e+01,9.013108164072036743e-02
-5.272695922851562500e+01,8.959642797708511353e-02
-5.264465332031250000e+01,8.906419575214385986e-02
-5.256229400634765625e+01,8.853436261415481567e-02
-5.247989654541015625e+01,8.800692856311798096e-02
-5.239745330810546875e+01,8.748189359903335571e-02
-5.231497192382812500e+01,8.695925027132034302e-02
-5.223243713378906250e+01,8.643899112939834595e-02
-5.214985656738281250e+01,8.592110872268676758e-02
-5.206723785400390625e+01,8.540560305118560791e-02
-5.198456573486328125e+01,8.489247411489486694e-02
-5.190185546875000000e+01,8.438169956207275391e-02
-5.181909179687500000e+01,8.387329429388046265e-02
-5.173628234863281250e+01,8.336723595857620239e-02
-5.165342712402343750e+01,8.286353200674057007e-02
-5.157051849365234375e+01,8.236216753721237183e-02
-5.148757171630859375e+01,8.186315000057220459e-02
-5.140457153320312500e+01,8.136645704507827759e-02
-5.132151794433593750e+01,8.087209612131118774e-02
-5.123842620849609375e+01,8.038005977869033813e-02
-5.115527343750000000e+01,7.989034801721572876e-02
-5.107208251953125000e+01,7.940293848514556885e-02
-5.098883819580078125e+01,7.891784608364105225e-02
-5.090554046630859375e+01,7.843504846096038818e-02
-5.082218933105468750e+01,7.795456051826477051e-02
-5.073879241943359375e+01,7.747635245323181152e-02
-5.065534973144531250e+01,7.700043916702270508e-02
-5.057184600830078125e+01,7.652681320905685425e-02
-5.048829650878906250e+01,7.605545967817306519e-02
-5.040469360351562500e+01,7.558637857437133789e-02
-5.032103729248046875e+01,7.511956244707107544e-02
-5.023732757568359375e+01,7.465501129627227783e-02
-5.015356445312500000e+01,7.419271767139434814e-02
-5.006974792480468750e+01,7.373267412185668945e-02
-4.998587799072265625e+01,7.327487319707870483e-02
-4.990195465087890625e+01,7.281932234764099121e-02
-4.981797790527343750e+01,7.236599922180175781e-02
-4.973394775390625000e+01,7.191491127014160156e-02
-4.964985656738281250e+01,7.146605104207992554e-02
-4.956571197509765625e+01,7.101941108703613281e-02
-4.948151397705078125e+01,7.057499140501022339e-02
-4.939726257324218750e+01,7.013277709484100342e-02
-4.931295013427734375e+01,6.969276815652847290e-02
-4.922858428955078125e+01,6.925496459007263184e-02
-4.914416503906250000e+01,6.881935149431228638e-02
-4.905968475341796875e+01,6.838592886924743652e-02
-4.897514343261718750e+01,6.795468926429748535e-02
-4.889054870605468750e+01,6.752563267946243286e-02
-4.880589294433593750e+01,6.709875166416168213e-02
-4.872117614746093750e+01,6.667403876781463623e-02
-4.863640594482421875e+01,6.625149399042129517e-02
-4.855157470703125000e+01,6.583110243082046509e-02
-4.846668243408203125e+01,6.541287153959274292e-02
-4.838172912597656250e+01,6.499678641557693481e-02
-4.829672241210937500e+01,6.458284705877304077e-02
-4.821164703369140625e+01,6.417104601860046387e-02
-4.812651824951171875e+01,6.376137584447860718e-02
-4.804132843017578125e+01,6.335383653640747070e-02
-4.795606994628906250e+01,6.294842064380645752e-02
-4.787075805664062500e+01,6.254512071609497070e-02
-4.778537750244140625e+01,6.214393675327301025e-02
-4.769993591308593750e+01,6.174486130475997925e-02
-4.761443328857421875e+01,6.134788691997528076e-02
-4.752886199951171875e+01,6.095300987362861633e-02
-4.744323730468750000e+01,6.056022644042968750e-02
-4.735754394531250000e+01,6.016953289508819580e-02
-4.727178192138671875e+01,5.978091806173324585e-02
-4.718596649169921875e+01,5.939438194036483765e-02
-4.710007476806640625e+01,5.900992080569267273e-02
-4.701412200927734375e+01,5.862752348184585571e-02
-4.692810821533203125e+01,5.824718624353408813e-02
-4.684202575683593750e+01,5.786890909075737000e-02
-4.675587463378906250e+01,5.749268084764480591e-02
-4.666966247558593750e+01,5.711850151419639587e-02
-4.658338165283203125e+01,5.674636363983154297e-02
-4.649703216552734375e+01,5.637625977396965027e-02
-4.641062164306640625e+01,5.600818991661071777e-02
-4.632413482666015625e+01,5.564214289188385010e-02
-4.623758697509765625e+01,5.527811869978904724e-02
-4.615097045898437500e+01,5.491610988974571228e-02
-4.606427764892578125e+01,5.455610901117324829e-02
-4.597752380371093750e+01,5.419811606407165527e-02
-4.589070129394531250e+01,5.384212359786033630e-02
-4.580380249023437500e+01,5.348812416195869446e-02
-4.571684265136718750e+01,5.313611775636672974e-02
-4.562980651855468750e+01,5.278609320521354675e-02
-4.554270172119140625e+01,5.243805050849914551e-02
-4.545552825927734375e+01,5.209197849035263062e-02
-4.536827850341796875e+01,5.174788087606430054e-02
-4.528096008300781250e+01,5.140574648976325989e-02
-4.519357299804687500e+01,5.106556788086891174e-02
-4.510610961914062500e+01,5.072734504938125610e-02
-4.501857757568359375e+01,5.039107427000999451e-02
-4.493096923828125000e+01,5.005674436688423157e-02
-4.484329223632812500e+01,4.972435161471366882e-02
-4.475553894042968750e+01,4.939389601349830627e-02
-4.466770935058593750e+01,4.906536638736724854e-02
-4.457981109619140625e+01,4.873875901103019714e-02
-4.449183654785156250e+01,4.841407388448715210e-02
-4.440378570556640625e+01,4.809129610657691956e-02
-4.431565856933593750e+01,4.777042940258979797e-02
-4.422746276855468750e+01,4.745146632194519043e-02
-4.413918304443359375e+01,4.713439941406250000e-02
-4.405083465576171875e+01,4.681922495365142822e-02
-4.396240234375000000e+01,4.650593921542167664e-02
-4.387390136718750000e+01,4.619453102350234985e-02
-4.378532409667968750e+01,4.588500410318374634e-02
-4.369666290283203125e+01,4.557734727859497070e-02
-4.360792541503906250e+01,4.527156054973602295e-02
-4.351911163330078125e+01,4.496763274073600769e-02
-4.343022155761718750e+01,4.466556012630462646e-02
-4.334125518798828125e+01,4.436533898115158081e-02
-4.325220489501953125e+01,4.406696557998657227e-02
-4.316307830810546875e+01,4.377043247222900391e-02
-4.307386779785156250e+01,4.347573593258857727e-02
-4.298458099365234375e+01,4.318287223577499390e-02
-4.289521789550781250e+01,4.289183020591735840e-02
-4.280576324462890625e+01,4.260260984301567078e-02
-4.271623992919921875e+01,4.231520742177963257e-02
-4.262663269042968750e+01,4.202961176633834839e-02
-4.253694152832031250e+01,4.174582287669181824e-02
-4.244716644287109375e+01,4.146383330225944519e-02
-4.235731506347656250e+01,4.118363931775093079e-02
-4.226737976074218750e+01,4.090523347258567810e-02
-4.217736053466796875e+01,4.062861576676368713e-02
-4.208725738525390625e+01,4.035377502441406250e-02
-4.199707031250000000e+01,4.008070752024650574e-02
-4.190679931640625000e+01,3.980940952897071838e-02
-4.181644439697265625e+01,3.953987732529640198e-02
-4.172601318359375000e+01,3.927210345864295959e-02
-4.163549041748046875e+01,3.900608420372009277e-02
-4.154488372802734375e+01,3.874181210994720459e-02
-4.145419311523437500e+01,3.847928345203399658e-02
-4.136341094970703125e+01,3.821849450469017029e-02
-4.127255249023437500e+01,3.795943781733512878e-02
-4.118160247802734375e+01,3.770210966467857361e-02
-4.109056091308593750e+01,3.744650259613990784e-02
-4.099944305419921875e+01,3.719261661171913147e-02
-4.090823364257812500e+01,3.694044053554534912e-02
-4.081693267822265625e+01,3.668997436761856079e-02
-4.072554779052734375e+01,3.644120693206787109e-02
-4.063407135009765625e+01,3.619414195418357849e-02
-4.054251098632812500e+01,3.594876453280448914e-02
-4.045085906982421875e+01,3.570507839322090149e-02
-4.035912322998046875e+01,3.546307235956192017e-02
-4.026729583740234375e+01,3.522273898124694824e-02
-4.017537689208984375e+01,3.498408198356628418e-02
-4.008336639404296875e+01,3.474709019064903259e-02
