time [ms],current density [pA/pF]
-1.129481270909309387e-01,-1.383741758763790131e-02
7.353006362915039062e+00,-1.383741758763790131e-02
1.481896018981933594e+01,-1.383741758763790131e-02
2.228491401672363281e+01,-1.383741758763790131e-02
2.975086975097656250e+01,-1.383741758763790131e-02
3.721682357788085938e+01,-1.383741758763790131e-02
4.468277740478515625e+01,-1.383741758763790131e-02
5.102187728881835938e+01,-1.958252117037773132e-02
5.122214126586914062e+01,-5.662564188241958618e-02
5.142240142822265625e+01,-9.366876631975173950e-02
5.162266159057617188e+01,-1.307118833065032959e-01
5.182292175292968750e+01,-1.677550077438354492e-01
5.202318191528320312e+01,-2.047981321811676025e-01
5.222344589233398438e+01,-2.418412566184997559e-01
5.242370605468750000e+01,-2.788843810558319092e-01
5.262396621704101562e+01,-3.159275054931640625e-01
5.282422637939453125e+01,-3.529706299304962158e-01
5.302448654174804688e+01,-3.900137543678283691e-01
5.322475051879882812e+01,-4.270568490028381348e-01
5.342501068115234375e+01,-4.640999734401702881e-01
5.362527084350585938e+01,-5.011430978775024414e-01
5.382553100585937500e+01,-5.381862521171569824e-01
5.402579498291015625e+01,-5.752293467521667480e-01
5.422605514526367188e+01,-6.122725009918212891e-01
5.442631530761718750e+01,-6.493155956268310547e-01
5.462657546997070312e+01,-6.863586902618408203e-01
5.482683563232421875e+01,-7.234018445014953613e-01
5.502709960937500000e+01,-7.604449391365051270e-01
5.522735977172851562e+01,-7.974880933761596680e-01
5.552501678466796875e+01,-8.452213406562805176e-01
5.615009689331054688e+01,-9.132868647575378418e-01
5.707468795776367188e+01,-9.546048641204833984e-01
5.877773284912109375e+01,-9.757989645004272461e-01
6.173817062377929688e+01,-9.834927916526794434e-01
6.672252655029296875e+01,-9.843043088912963867e-01
7.425799560546875000e+01,-9.838929176330566406e-01
8.201525115966796875e+01,-9.834688305854797363e-01
8.998363494873046875e+01,-9.830325841903686523e-01
9.815248107910156250e+01,-9.825848340988159180e-01
1.065111236572265625e+02,-9.821261167526245117e-01
1.150488891601562500e+02,-9.816571474075317383e-01
1.237551269531250000e+02,-9.811784029006958008e-01
1.326191711425781250e+02,-9.806905984878540039e-01
1.416303405761718750e+02,-9.801942706108093262e-01
1.507779846191406250e+02,-9.796900153160095215e-01
1.600514221191406250e+02,-9.791784882545471191e-01
1.694400024414062500e+02,-9.786601662635803223e-01
1.789330596923828125e+02,-9.781358242034912109e-01
1.885199279785156250e+02,-9.776059389114379883e-01
1.981899261474609375e+02,-9.770711660385131836e-01
2.079324035644531250e+02,-9.765321016311645508e-01
2.177366943359375000e+02,-9.759892821311950684e-01
2.275921325683593750e+02,-9.754434227943420410e-01
2.374880523681640625e+02,-9.748950600624084473e-01
2.474137878417968750e+02,-9.743447899818420410e-01
2.573586730957031250e+02,-9.737932085990905762e-01
2.673120117187500000e+02,-9.732409715652465820e-01
2.772632141113281250e+02,-9.726886153221130371e-01
2.872015380859375000e+02,-9.721367955207824707e-01
2.971163635253906250e+02,-9.715861082077026367e-01
3.069970092773437500e+02,-9.710370898246765137e-01
3.168327941894531250e+02,-9.704903960227966309e-01
3.266130676269531250e+02,-9.699466228485107422e-01
3.363271789550781250e+02,-9.694064259529113770e-01
3.459644775390625000e+02,-9.688702821731567383e-01
3.555142211914062500e+02,-9.683389067649841309e-01
3.649658203125000000e+02,-9.678128361701965332e-01
3.743085937500000000e+02,-9.672926664352416992e-01
3.835318298339843750e+02,-9.667790532112121582e-01
3.926249389648437500e+02,-9.662725925445556641e-01
4.015771789550781250e+02,-9.657738208770751953e-01
4.103779602050781250e+02,-9.652833938598632812e-01
4.190165405273437500e+02,-9.648019075393676758e-01
4.274822998046875000e+02,-9.643299579620361328e-01
4.357645874023437500e+02,-9.638682007789611816e-01
4.438526916503906250e+02,-9.634171128273010254e-01
4.517359619140625000e+02,-9.629774093627929688e-01
4.594037475585937500e+02,-9.625496268272399902e-01
4.668453979492187500e+02,-9.621343612670898438e-01
4.740502014160156250e+02,-9.617322683334350586e-01
4.810075378417968750e+02,-9.613439440727233887e-01
4.877066955566406250e+02,-9.609699845314025879e-01
4.941370544433593750e+02,-9.606109261512756348e-01
5.002879333496093750e+02,-9.602674841880798340e-01
5.061486511230468750e+02,-9.599401354789733887e-01
5.117085571289062500e+02,-9.596295952796936035e-01
5.169569702148437500e+02,-9.593363404273986816e-01
5.218832397460937500e+02,-9.590610861778259277e-01
5.264766845703125000e+02,-9.588044285774230957e-01
5.307266845703125000e+02,-9.585669040679931641e-01
5.346225585937500000e+02,-9.583491683006286621e-01
5.381535644531250000e+02,-9.581517577171325684e-01
5.413091430664062500e+02,-9.579753279685974121e-01
5.440786132812500000e+02,-9.578204751014709473e-01
5.464512329101562500e+02,-9.576877951622009277e-01
5.484163818359375000e+02,-9.575778841972351074e-01
5.499633789062500000e+02,-9.574913978576660156e-01
5.510816040039062500e+02,-9.574288129806518555e-01
5.517603759765625000e+02,-9.573908448219299316e-01
5.519889526367187500e+02,-9.573780894279479980e-01
