time [ms],current density [pA/pF]
-1.129481270909309387e-01,-1.409667078405618668e-02
5.467651844024658203e+00,-1.409642957150936127e-02
1.104825210571289062e+01,-1.409618835896253586e-02
1.662885284423828125e+01,-1.409594714641571045e-02
2.220945167541503906e+01,-1.409570593386888504e-02
2.779005241394042969e+01,-1.409546472132205963e-02
3.337065124511718750e+01,-1.409522350877523422e-02
3.895125198364257812e+01,-1.409498322755098343e-02
4.453185272216796875e+01,-1.409474201500415802e-02
5.011245346069335938e+01,-1.409450080245733261e-02
5.568951034545898438e+01,-1.501691807061433792e-02
6.126591110229492188e+01,-1.611168682575225830e-02
6.684230804443359375e+01,-1.720645464956760406e-02
7.241870880126953125e+01,-1.830122247338294983e-02
7.799510955810546875e+01,-1.939599029719829559e-02
8.357150268554687500e+01,-2.049075812101364136e-02
8.914790344238281250e+01,-2.158552594482898712e-02
9.472430419921875000e+01,-2.268029376864433289e-02
1.003006973266601562e+02,-2.377506345510482788e-02
1.058770980834960938e+02,-2.486983127892017365e-02
1.114534988403320312e+02,-2.596459910273551941e-02
1.170298919677734375e+02,-2.705936692655086517e-02
1.226062927246093750e+02,-2.815413475036621094e-02
1.281826934814453125e+02,-2.924890257418155670e-02
1.337590942382812500e+02,-3.034367039799690247e-02
1.393354949951171875e+02,-3.143844008445739746e-02
1.449118804931640625e+02,-3.253320604562759399e-02
1.504882812500000000e+02,-3.362797573208808899e-02
1.560646820068359375e+02,-3.472274169325828552e-02
1.616410827636718750e+02,-3.581751137971878052e-02
1.672174835205078125e+02,-3.691228106617927551e-02
1.727938842773437500e+02,-3.800704702734947205e-02
1.783702850341796875e+02,-3.910181671380996704e-02
1.839466705322265625e+02,-4.019658267498016357e-02
1.895230712890625000e+02,-4.129135236144065857e-02
1.950994720458984375e+02,-4.238611832261085510e-02
2.006758728027343750e+02,-4.348088800907135010e-02
2.062522735595703125e+02,-4.457565769553184509e-02
2.118286743164062500e+02,-4.567042365670204163e-02
2.174050598144531250e+02,-4.676519334316253662e-02
2.229814605712890625e+02,-4.785995930433273315e-02
2.285578613281250000e+02,-4.895472899079322815e-02
2.341342620849609375e+02,-5.004949495196342468e-02
2.397106628417968750e+02,-5.114426463842391968e-02
2.452870635986328125e+02,-5.223903432488441467e-02
2.508634643554687500e+02,-5.333380028605461121e-02
2.564398498535156250e+02,-5.442856997251510620e-02
2.620162658691406250e+02,-5.552333593368530273e-02
2.675926513671875000e+02,-5.661810562014579773e-02
2.731690368652343750e+02,-5.771287158131599426e-02
2.787454528808593750e+02,-5.880764126777648926e-02
2.843218383789062500e+02,-5.990241095423698425e-02
2.898982543945312500e+02,-6.099717691540718079e-02
2.954746398925781250e+02,-6.209194660186767578e-02
3.010510559082031250e+02,-6.318671256303787231e-02
3.066274414062500000e+02,-6.428147852420806885e-02
3.122038269042968750e+02,-6.537625193595886230e-02
3.177802429199218750e+02,-6.647101789712905884e-02
3.233566284179687500e+02,-6.756578385829925537e-02
3.289330444335937500e+02,-6.866055727005004883e-02
3.345094299316406250e+02,-6.975532323122024536e-02
3.400858459472656250e+02,-7.085008919239044189e-02
3.456622314453125000e+02,-7.194485515356063843e-02
3.512386169433593750e+02,-7.303962856531143188e-02
3.568150329589843750e+02,-7.413439452648162842e-02
3.623914184570312500e+02,-7.522916048765182495e-02
3.679678344726562500e+02,-7.632393389940261841e-02
3.735442199707031250e+02,-7.741869986057281494e-02
3.791206359863281250e+02,-7.851346582174301147e-02
3.846970214843750000e+02,-7.960823178291320801e-02
3.902734069824218750e+02,-8.070300519466400146e-02
3.958498229980468750e+02,-8.179777115583419800e-02
4.014262084960937500e+02,-8.289253711700439453e-02
4.070026245117187500e+02,-8.398731052875518799e-02
4.125790100097656250e+02,-8.508207648992538452e-02
4.181554260253906250e+02,-8.617684245109558105e-02
4.237318115234375000e+02,-8.727160841226577759e-02
4.293081970214843750e+02,-8.836638182401657104e-02
4.348846130371093750e+02,-8.946114778518676758e-02
4.404609985351562500e+02,-9.055591374635696411e-02
4.460374145507812500e+02,-9.165068715810775757e-02
4.516138000488281250e+02,-9.274545311927795410e-02
4.571901855468750000e+02,-9.384021908044815063e-02
4.627666015625000000e+02,-9.493498504161834717e-02
4.683429870605468750e+02,-9.602975845336914062e-02
4.739194030761718750e+02,-9.712452441453933716e-02
4.794957885742187500e+02,-9.821929037570953369e-02
4.850722045898437500e+02,-9.931406378746032715e-02
4.906485900878906250e+02,-1.004088297486305237e-01
4.962249755859375000e+02,-1.015035957098007202e-01
5.018013916015625000e+02,-1.025983616709709167e-01
5.073777770996093750e+02,-1.036931350827217102e-01
5.129541625976562500e+02,-1.047879010438919067e-01
5.185305786132812500e+02,-1.058826670050621033e-01
5.241069946289062500e+02,-1.069774329662322998e-01
5.296833496093750000e+02,-1.080722063779830933e-01
5.352597656250000000e+02,-1.091669723391532898e-01
5.408361816406250000e+02,-1.102617383003234863e-01
5.464125976562500000e+02,-1.113565117120742798e-01
5.519889526367187500e+02,-1.124512776732444763e-01
