time [ms],current density [pA/pF]
0.000000000000000000e+00,-2.970051765441894531e-02
6.694003582000732422e+00,-2.970051765441894531e-02
1.338800716400146484e+01,-2.970051765441894531e-02
2.008201026916503906e+01,-2.970051765441894531e-02
2.677601432800292969e+01,-2.970051765441894531e-02
3.347002029418945312e+01,-2.970051765441894531e-02
4.016402053833007812e+01,-2.970051765441894531e-02
4.685802459716796875e+01,-2.970051765441894531e-02
5.092258834838867188e+01,-4.069918394088745117e-02
5.122029495239257812e+01,-6.745421886444091797e-02
5.151800155639648438e+01,-9.420931339263916016e-02
5.181570816040039062e+01,-1.209643781185150146e-01
5.211341094970703125e+01,-1.477194428443908691e-01
5.241111755371093750e+01,-1.744745075702667236e-01
5.270882415771484375e+01,-2.012296020984649658e-01
5.300653076171875000e+01,-2.279846668243408203e-01
5.330423736572265625e+01,-2.547397315502166748e-01
5.360194015502929688e+01,-2.814947962760925293e-01
5.389964675903320312e+01,-3.082498610019683838e-01
5.419735336303710938e+01,-3.350049257278442383e-01
5.449505996704101562e+01,-3.617600202560424805e-01
5.479276657104492188e+01,-3.885150551795959473e-01
5.509047317504882812e+01,-4.152701497077941895e-01
5.538817596435546875e+01,-4.420252144336700439e-01
5.568588256835937500e+01,-4.687802791595458984e-01
5.661410522460937500e+01,-4.959791004657745361e-01
6.139249801635742188e+01,-5.164281129837036133e-01
6.776855468750000000e+01,-5.271082520484924316e-01
7.362348175048828125e+01,-5.288864374160766602e-01
8.063753509521484375e+01,-5.285912752151489258e-01
8.781921386718750000e+01,-5.283031463623046875e-01
9.516082763671875000e+01,-5.280220508575439453e-01
1.026546859741210938e+02,-5.277478098869323730e-01
1.102931060791015625e+02,-5.274804234504699707e-01
1.180684051513671875e+02,-5.272197127342224121e-01
1.259728851318359375e+02,-5.269656777381896973e-01
1.339988708496093750e+02,-5.267182588577270508e-01
1.421386718750000000e+02,-5.264772772789001465e-01
1.503845977783203125e+02,-5.262426733970642090e-01
1.587289733886718750e+02,-5.260144472122192383e-01
1.671640930175781250e+02,-5.257924199104309082e-01
1.756822814941406250e+02,-5.255765318870544434e-01
1.842758483886718750e+02,-5.253667831420898438e-01
1.929371185302734375e+02,-5.251629352569580078e-01
2.016583862304687500e+02,-5.249650478363037109e-01
2.104319763183593750e+02,-5.247730016708374023e-01
2.192501983642578125e+02,-5.245866775512695312e-01
2.281053771972656250e+02,-5.244059562683105469e-01
2.369898071289062500e+02,-5.242308378219604492e-01
2.458957977294921875e+02,-5.240612626075744629e-01
2.548156890869140625e+02,-5.238970518112182617e-01
2.637417907714843750e+02,-5.237381458282470703e-01
2.726663818359375000e+02,-5.235845446586608887e-01
2.815817871093750000e+02,-5.234360694885253906e-01
2.904803771972656250e+02,-5.232926607131958008e-01
2.993543701171875000e+02,-5.231542587280273438e-01
3.081961669921875000e+02,-5.230207443237304688e-01
3.169980163574218750e+02,-5.228921175003051758e-01
3.257522583007812500e+02,-5.227681994438171387e-01
3.344512329101562500e+02,-5.226489305496215820e-01
3.430871887207031250e+02,-5.225342512130737305e-01
3.516524963378906250e+02,-5.224240422248840332e-01
3.601394348144531250e+02,-5.223183035850524902e-01
3.685403442382812500e+02,-5.222168564796447754e-01
3.768475341796875000e+02,-5.221197009086608887e-01
3.850532836914062500e+02,-5.220266580581665039e-01
3.931499328613281250e+02,-5.219377279281616211e-01
4.011297912597656250e+02,-5.218527913093566895e-01
4.089851989746093750e+02,-5.217717885971069336e-01
4.167084045410156250e+02,-5.216946005821228027e-01
4.242917785644531250e+02,-5.216211676597595215e-01
4.317276306152343750e+02,-5.215514302253723145e-01
4.390082397460937500e+02,-5.214852690696716309e-01
4.461259460449218750e+02,-5.214225649833679199e-01
4.530730590820312500e+02,-5.213633179664611816e-01
4.598418579101562500e+02,-5.213074088096618652e-01
4.664247131347656250e+02,-5.212547779083251953e-01
4.728139038085937500e+02,-5.212053060531616211e-01
4.790017395019531250e+02,-5.211588740348815918e-01
4.849805603027343750e+02,-5.211154818534851074e-01
4.907426452636718750e+02,-5.210750102996826172e-01
4.962803344726562500e+02,-5.210373997688293457e-01
5.015859375000000000e+02,-5.210025310516357422e-01
5.066517639160156250e+02,-5.209703445434570312e-01
5.114701232910156250e+02,-5.209407806396484375e-01
5.160333251953125000e+02,-5.209136605262756348e-01
5.203336791992187500e+02,-5.208889842033386230e-01
5.243635253906250000e+02,-5.208666920661926270e-01
5.281151123046875000e+02,-5.208466053009033203e-01
5.315808715820312500e+02,-5.208287835121154785e-01
5.347529907226562500e+02,-5.208129882812500000e-01
5.376238403320312500e+02,-5.207992196083068848e-01
5.401857299804687500e+02,-5.207873582839965820e-01
5.424309692382812500e+02,-5.207774043083190918e-01
5.443519287109375000e+02,-5.207691788673400879e-01
5.459407958984375000e+02,-5.207626223564147949e-01
5.471900024414062500e+02,-5.207576751708984375e-01
5.480917968750000000e+02,-5.207542181015014648e-01
5.486384887695312500e+02,-5.207522511482238770e-01
5.488224487304687500e+02,-5.207515954971313477e-01
